active_measurements,active_no_signal,all_cleared,bracket_cut_inconsistencies,bracket_measurements,bracket_optical_success,bracket_optical_trials,bracket_pair_cuts,case_id,category,certified_clears,certified_range_scan_skips,clear_calls,cleared,commands,completion_proxy_weight,configured_angle_schedule,configured_probe_angle_deg,coupled_dispatch_model,coupled_route_plans,cpu_s,discovered_channels,dispatch_implementation,early_optical_success,early_optical_trials,expanded_sensing_candidates,failure,fixed_scan_order,forced_continuations,historical_anchor_mode,historical_cache_evictions,historical_inconsistent_cuts,historical_negative_limit,historical_pair_checks,historical_pair_cuts,historical_pair_updates,inconsistent_updates,inferred_negative_memory_updates,interrupted_channels,joint_route_solves,known_upper_bound_skips,maximum_source_primary_rf,maximum_source_rounds,measurements,method,missed_channels,move_m,optical_fallback_calls,optical_local_move_saved_m,optical_max_cover_radius,optical_position_adjustments,outer_priority_used,packet_fallbacks,per_source_s,policy_cleared_channels,probe_angle_cap_deg,problem,seed,service_entry_weight,shared_known_measurements,shared_negative_cooldown_skips,skipped_precise_measurements,source_interruptions,source_packets,sources,split,stations_visited,stop_reason,switches,total_virtual_s,transverse_target_m,transverse_width_rule,uniform_area_ranking_prior,wall_s
9,0,True,0,9,6,6,0,uniform__iid__69,uniform__iid,9,29,15,15,237,,bounded_transverse_width,,base,0,0.05001000000000033,15,,0,0,,,False,0,,,,,,,,0,29,2,46,0,2,2,220,range_width015,[],21823.84216933692,0,,0.0,,False,0,382.5845620666667,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18]",30.0,4,69,1.0,25,2,1,2,24,15,ordinary,22,full_coverage_and_all_discovered_cleared,199,5738.768431,40.0,constant,,0.0500220829853788
9,0,True,0,9,6,6,0,uniform__iid__69,uniform__iid,9,29,15,15,237,,bounded_transverse_width,,base,0,0.05644799999999961,15,,0,0,,,False,0,recent,0,0,8,403,0,0,0,29,2,46,0,2,2,220,history_recent8_width015,[],21823.84216933692,0,,0.0,,False,0,382.5845620666667,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18]",30.0,4,69,1.0,25,2,1,2,24,15,ordinary,22,full_coverage_and_all_discovered_cleared,199,5738.768431,40.0,constant,,0.05652429099427536
9,0,True,0,9,6,6,0,uniform__iid__69,uniform__iid,9,29,15,15,237,,bounded_transverse_width,,base,0,0.054815999999998866,15,,0,0,,,False,0,first,0,0,8,403,0,0,0,29,2,46,0,2,2,220,history_first8_width015,[],21823.84216933692,0,,0.0,,False,0,382.5845620666667,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18]",30.0,4,69,1.0,25,2,1,2,24,15,ordinary,22,full_coverage_and_all_discovered_cleared,199,5738.768431,40.0,constant,,0.05485341703752056
9,0,True,0,9,6,6,0,uniform__iid__69,uniform__iid,9,29,15,15,237,,bounded_transverse_width,,base,0,0.0538179999999997,15,,0,0,,,False,0,ends,0,0,4,237,0,0,0,29,2,46,0,2,2,220,history_ends4_width015,[],21823.84216933692,0,,0.0,,False,0,382.5845620666667,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18]",30.0,4,69,1.0,25,2,1,2,24,15,ordinary,22,full_coverage_and_all_discovered_cleared,199,5738.768431,40.0,constant,,0.05383791698841378
9,0,True,0,9,6,6,0,uniform__iid__69,uniform__iid,9,29,15,15,237,,bounded_transverse_width,,base,0,0.05932100000000062,15,,0,0,,,False,0,ends,0,0,8,655,0,0,0,29,2,46,0,2,2,220,history_ends8_width015,[],21823.84216933692,0,,0.0,,False,0,382.5845620666667,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18]",30.0,4,69,1.0,25,2,1,2,24,15,ordinary,22,full_coverage_and_all_discovered_cleared,199,5738.768431,40.0,constant,,0.05943458300316706
9,0,True,0,9,6,6,0,uniform__iid__69,uniform__iid,9,29,15,15,237,,bounded_transverse_width,,base,0,0.06097899999999967,15,,0,0,,,False,0,ends,0,0,16,961,0,0,0,29,2,46,0,2,2,220,history_ends16_width015,[],21823.84216933692,0,,0.0,,False,0,382.5845620666667,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18]",30.0,4,69,1.0,25,2,1,2,24,15,ordinary,22,full_coverage_and_all_discovered_cleared,199,5738.768431,40.0,constant,,0.061009082943201065
12,2,True,0,12,5,5,1,uniform__iid__69,uniform__iid,10,19,15,15,240,,bounded_transverse_width,,arc,48,0.050835000000001074,15,cached_distance_prefix_sum,0,0,,,False,0,,,,,,,,0,19,6,0,0,4,3,223,fast_arc05_width015,[],25545.788982773574,0,,0.0,,False,0,433.2771862,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18]",30.0,4,69,0.5,24,0,17,6,26,15,ordinary,22,full_coverage_and_all_discovered_cleared,200,6499.157793,40.0,constant,,0.050853458989877254
12,2,True,0,12,5,5,1,uniform__iid__69,uniform__iid,10,19,15,15,240,,bounded_transverse_width,,arc,48,0.05821599999999982,15,cached_distance_prefix_sum,0,0,,,False,0,ends,0,0,8,532,3,2,0,19,6,0,0,4,3,223,history_arc8_width015,[],25545.788982773574,0,,0.0,,False,0,433.2771862,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18]",30.0,4,69,0.5,24,0,17,6,26,15,ordinary,22,full_coverage_and_all_discovered_cleared,200,6499.157793,40.0,constant,,0.05827504099579528
5,1,True,0,5,5,5,0,uniform__iid__69,uniform__iid,10,33,15,15,237,,bounded_transverse_width,,locked,41,0.04366100000000017,15,cached_distance_prefix_sum,0,0,,,True,0,,,,,,,,0,33,1,0,0,2,2,220,fast_locked_width015,[],22359.20184193586,0,,0.0,,False,0,389.4560242,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18]",30.0,4,69,1.0,27,0,3,1,19,15,ordinary,22,full_coverage_and_all_discovered_cleared,195,5841.840363,40.0,constant,,0.04368991596857086
5,1,True,0,5,5,5,0,uniform__iid__69,uniform__iid,10,33,15,15,237,,bounded_transverse_width,,locked,41,0.052993999999999986,15,cached_distance_prefix_sum,0,0,,,True,0,ends,0,0,8,796,1,1,0,33,1,0,0,2,2,220,history_locked8_width015,[],22359.20184193586,0,,0.0,,False,0,389.4560242,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18]",30.0,4,69,1.0,27,0,3,1,19,15,ordinary,22,full_coverage_and_all_discovered_cleared,195,5841.840363,40.0,constant,,0.053068374982103705
13,4,True,0,13,2,2,0,uniform__iid__70,uniform__iid,8,5,10,10,328,,bounded_transverse_width,,base,0,0.0307549999999992,10,,0,0,,,False,0,,,,,,,,0,5,3,41,0,4,3,316,range_width015,[],21303.571196271037,0,,0.0,,False,0,618.4714239,"[2, 3, 5, 10, 11, 13, 15, 16, 19, 20]",30.0,4,70,1.0,6,3,9,3,19,10,ordinary,22,full_coverage_and_all_discovered_cleared,294,6184.714239,40.0,constant,,0.030766708019655198
13,4,True,0,13,2,2,0,uniform__iid__70,uniform__iid,8,5,10,10,328,,bounded_transverse_width,,base,0,0.042322000000000415,10,,0,0,,,False,0,recent,0,0,8,703,0,0,0,5,3,41,0,4,3,316,history_recent8_width015,[],21303.571196271037,0,,0.0,,False,0,618.4714239,"[2, 3, 5, 10, 11, 13, 15, 16, 19, 20]",30.0,4,70,1.0,6,3,9,3,19,10,ordinary,22,full_coverage_and_all_discovered_cleared,294,6184.714239,40.0,constant,,0.0423528749961406
13,4,True,0,13,2,2,0,uniform__iid__70,uniform__iid,8,5,10,10,328,,bounded_transverse_width,,base,0,0.03915699999999944,10,,0,0,,,False,0,first,0,0,8,703,0,0,0,5,3,41,0,4,3,316,history_first8_width015,[],21303.571196271037,0,,0.0,,False,0,618.4714239,"[2, 3, 5, 10, 11, 13, 15, 16, 19, 20]",30.0,4,70,1.0,6,3,9,3,19,10,ordinary,22,full_coverage_and_all_discovered_cleared,294,6184.714239,40.0,constant,,0.03919316700194031
13,4,True,0,13,2,2,0,uniform__iid__70,uniform__iid,8,5,10,10,328,,bounded_transverse_width,,base,0,0.03700000000000081,10,,0,0,,,False,0,ends,0,0,4,345,0,0,0,5,3,41,0,4,3,316,history_ends4_width015,[],21303.571196271037,0,,0.0,,False,0,618.4714239,"[2, 3, 5, 10, 11, 13, 15, 16, 19, 20]",30.0,4,70,1.0,6,3,9,3,19,10,ordinary,22,full_coverage_and_all_discovered_cleared,294,6184.714239,40.0,constant,,0.037062833027448505
13,4,True,0,13,2,2,0,uniform__iid__70,uniform__iid,8,5,10,10,328,,bounded_transverse_width,,base,0,0.04592300000000016,10,,0,0,,,False,0,ends,0,0,8,1203,0,0,0,5,3,41,0,4,3,316,history_ends8_width015,[],21303.571196271037,0,,0.0,,False,0,618.4714239,"[2, 3, 5, 10, 11, 13, 15, 16, 19, 20]",30.0,4,70,1.0,6,3,9,3,19,10,ordinary,22,full_coverage_and_all_discovered_cleared,294,6184.714239,40.0,constant,,0.04597987496526912
13,4,True,0,13,2,2,0,uniform__iid__70,uniform__iid,8,5,10,10,328,,bounded_transverse_width,,base,0,0.05552600000000041,10,,0,0,,,False,0,ends,0,0,16,2251,0,0,0,5,3,41,0,4,3,316,history_ends16_width015,[],21303.571196271037,0,,0.0,,False,0,618.4714239,"[2, 3, 5, 10, 11, 13, 15, 16, 19, 20]",30.0,4,70,1.0,6,3,9,3,19,10,ordinary,22,full_coverage_and_all_discovered_cleared,294,6184.714239,40.0,constant,,0.0556125000002794
17,4,True,0,17,1,1,0,uniform__iid__70,uniform__iid,9,20,10,10,330,,bounded_transverse_width,,arc,45,0.0416369999999997,10,cached_distance_prefix_sum,0,0,,,False,0,,,,,,,,0,20,7,0,0,4,3,318,fast_arc05_width015,[],22958.931217557558,0,,0.0,,False,0,652.6786241,"[2, 3, 5, 10, 11, 13, 15, 16, 19, 20]",30.0,4,70,0.5,7,1,0,7,23,10,ordinary,22,full_coverage_and_all_discovered_cleared,295,6526.786241,40.0,constant,,0.04171791602857411
17,4,True,0,17,1,1,0,uniform__iid__70,uniform__iid,9,20,10,10,330,,bounded_transverse_width,,arc,45,0.05597999999999992,10,cached_distance_prefix_sum,0,0,,,False,0,ends,0,0,8,1288,0,0,0,20,7,0,0,4,3,318,history_arc8_width015,[],22958.931217557558,0,,0.0,,False,0,652.6786241,"[2, 3, 5, 10, 11, 13, 15, 16, 19, 20]",30.0,4,70,0.5,7,1,0,7,23,10,ordinary,22,full_coverage_and_all_discovered_cleared,295,6526.786241,40.0,constant,,0.05600933404639363
11,1,True,0,11,3,3,0,uniform__iid__70,uniform__iid,7,21,10,10,328,,bounded_transverse_width,,locked,42,0.029498999999999498,10,cached_distance_prefix_sum,0,0,,,True,0,,,,,,,,0,21,4,0,0,3,3,316,fast_locked_width015,[],21246.015282373417,0,,0.0,,False,0,617.4203054,"[2, 3, 5, 10, 11, 13, 15, 16, 19, 20]",30.0,4,70,1.0,4,1,12,4,20,10,ordinary,22,full_coverage_and_all_discovered_cleared,295,6174.203054,40.0,constant,,0.02951404097257182
11,1,True,0,11,3,3,0,uniform__iid__70,uniform__iid,7,21,10,10,328,,bounded_transverse_width,,locked,42,0.03819699999999848,10,cached_distance_prefix_sum,0,0,,,True,0,ends,0,0,8,687,0,0,0,21,4,0,0,3,3,316,history_locked8_width015,[],21246.015282373417,0,,0.0,,False,0,617.4203054,"[2, 3, 5, 10, 11, 13, 15, 16, 19, 20]",30.0,4,70,1.0,4,1,12,4,20,10,ordinary,22,full_coverage_and_all_discovered_cleared,295,6174.203054,40.0,constant,,0.038259249995462596
12,2,True,0,12,1,1,0,uniform__iid__71,uniform__iid,11,27,12,12,296,,bounded_transverse_width,,base,0,0.03668799999999983,12,,0,0,,,False,0,,,,,,,,0,27,5,44,0,5,3,282,range_width015,[],24976.82716890783,0,,0.0,,False,0,560.1137860833334,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",30.0,4,71,1.0,13,2,10,5,22,12,ordinary,22,full_coverage_and_all_discovered_cleared,256,6721.365433,40.0,constant,,0.03675099997781217
12,2,True,0,12,1,1,0,uniform__iid__71,uniform__iid,11,27,12,12,296,,bounded_transverse_width,,base,0,0.047872999999999166,12,,0,0,,,False,0,recent,0,0,8,797,0,0,0,27,5,44,0,5,3,282,history_recent8_width015,[],24976.82716890783,0,,0.0,,False,0,560.1137860833334,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",30.0,4,71,1.0,13,2,10,5,22,12,ordinary,22,full_coverage_and_all_discovered_cleared,256,6721.365433,40.0,constant,,0.047905332990922034
12,2,True,0,12,1,1,0,uniform__iid__71,uniform__iid,11,27,12,12,296,,bounded_transverse_width,,base,0,0.044468999999999426,12,,0,0,,,False,0,first,0,0,8,797,0,0,0,27,5,44,0,5,3,282,history_first8_width015,[],24976.82716890783,0,,0.0,,False,0,560.1137860833334,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",30.0,4,71,1.0,13,2,10,5,22,12,ordinary,22,full_coverage_and_all_discovered_cleared,256,6721.365433,40.0,constant,,0.044477917021140456
12,2,True,0,12,1,1,0,uniform__iid__71,uniform__iid,11,27,12,12,296,,bounded_transverse_width,,base,0,0.041992999999999725,12,,0,0,,,False,0,ends,0,0,4,361,0,0,0,27,5,44,0,5,3,282,history_ends4_width015,[],24976.82716890783,0,,0.0,,False,0,560.1137860833334,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",30.0,4,71,1.0,13,2,10,5,22,12,ordinary,22,full_coverage_and_all_discovered_cleared,256,6721.365433,40.0,constant,,0.042045041045639664
12,2,True,0,12,1,1,0,uniform__iid__71,uniform__iid,11,27,12,12,296,,bounded_transverse_width,,base,0,0.05116699999999952,12,,0,0,,,False,0,ends,0,0,8,1325,0,0,0,27,5,44,0,5,3,282,history_ends8_width015,[],24976.82716890783,0,,0.0,,False,0,560.1137860833334,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",30.0,4,71,1.0,13,2,10,5,22,12,ordinary,22,full_coverage_and_all_discovered_cleared,256,6721.365433,40.0,constant,,0.05121041601523757
12,2,True,0,12,1,1,0,uniform__iid__71,uniform__iid,11,27,12,12,296,,bounded_transverse_width,,base,0,0.06814699999999974,12,,0,0,,,False,0,ends,0,0,16,3104,0,0,0,27,5,44,0,5,3,282,history_ends16_width015,[],24976.82716890783,0,,0.0,,False,0,560.1137860833334,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",30.0,4,71,1.0,13,2,10,5,22,12,ordinary,22,full_coverage_and_all_discovered_cleared,256,6721.365433,40.0,constant,,0.06826091697439551
10,2,True,0,10,3,3,1,uniform__iid__71,uniform__iid,9,27,12,12,295,,bounded_transverse_width,,arc,43,0.04433600000000126,12,cached_distance_prefix_sum,0,0,,,False,0,,,,,,,,0,27,3,0,0,3,3,281,fast_arc05_width015,[],22224.802128091833,0,,0.0,,False,0,513.996702,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",30.0,4,71,0.5,14,5,0,3,21,12,ordinary,22,full_coverage_and_all_discovered_cleared,258,6167.960424,40.0,constant,,0.04444320796756074
10,2,True,0,10,3,3,1,uniform__iid__71,uniform__iid,9,27,12,12,295,,bounded_transverse_width,,arc,43,0.053903000000000034,12,cached_distance_prefix_sum,0,0,,,False,0,ends,0,0,8,616,2,1,0,27,3,0,0,3,3,281,history_arc8_width015,[],22227.270015687194,0,,0.0,,False,0,514.0378334166667,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",30.0,4,71,0.5,14,5,0,3,21,12,ordinary,22,full_coverage_and_all_discovered_cleared,258,6168.454001,40.0,constant,,0.053937166987452656
13,5,True,0,13,2,2,2,uniform__iid__71,uniform__iid,10,23,12,12,305,,bounded_transverse_width,,locked,44,0.03793500000000094,12,cached_distance_prefix_sum,0,0,,,True,0,,,,,,,,0,23,3,0,0,4,3,291,fast_locked_width015,[],23826.766621931572,0,,0.0,,False,0,545.4461102500001,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",30.0,4,71,1.0,12,11,22,3,22,12,ordinary,22,full_coverage_and_all_discovered_cleared,265,6545.353323,40.0,constant,,0.03795420896494761
13,5,True,0,13,2,2,2,uniform__iid__71,uniform__iid,10,23,12,12,304,,bounded_transverse_width,,locked,44,0.05123799999999967,12,cached_distance_prefix_sum,0,0,,,True,0,ends,0,0,8,1192,7,3,0,23,3,0,0,4,3,290,history_locked8_width015,[],23827.61643041626,0,,0.0,,False,0,545.043607,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",30.0,4,71,1.0,11,11,22,3,22,12,ordinary,22,full_coverage_and_all_discovered_cleared,265,6540.523284,40.0,constant,,0.051378624979406595
10,1,True,0,10,1,1,0,uniform__smooth__67,uniform__smooth,9,23,10,10,303,,bounded_transverse_width,,base,0,0.032557999999999865,10,,0,0,,,False,0,,,,,,,,0,23,3,41,0,2,2,291,range_width015,[],20118.418269070004,0,,0.0,,False,0,579.7683652,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",30.0,4,67,1.0,10,2,0,3,19,10,ordinary,22,full_coverage_and_all_discovered_cleared,269,5797.683652,40.0,constant,,0.03263641701778397
10,1,True,0,10,1,1,0,uniform__smooth__67,uniform__smooth,9,23,10,10,303,,bounded_transverse_width,,base,0,0.037964999999999804,10,,0,0,,,False,0,recent,0,0,8,239,0,0,0,23,3,41,0,2,2,291,history_recent8_width015,[],20118.418269070004,0,,0.0,,False,0,579.7683652,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",30.0,4,67,1.0,10,2,0,3,19,10,ordinary,22,full_coverage_and_all_discovered_cleared,269,5797.683652,40.0,constant,,0.03801112499786541
10,1,True,0,10,1,1,0,uniform__smooth__67,uniform__smooth,9,23,10,10,303,,bounded_transverse_width,,base,0,0.036524,10,,0,0,,,False,0,first,0,0,8,239,0,0,0,23,3,41,0,2,2,291,history_first8_width015,[],20118.418269070004,0,,0.0,,False,0,579.7683652,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",30.0,4,67,1.0,10,2,0,3,19,10,ordinary,22,full_coverage_and_all_discovered_cleared,269,5797.683652,40.0,constant,,0.03657541697612032
10,1,True,0,10,1,1,0,uniform__smooth__67,uniform__smooth,9,23,10,10,303,,bounded_transverse_width,,base,0,0.036242999999998915,10,,0,0,,,False,0,ends,0,0,4,211,0,0,0,23,3,41,0,2,2,291,history_ends4_width015,[],20118.418269070004,0,,0.0,,False,0,579.7683652,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",30.0,4,67,1.0,10,2,0,3,19,10,ordinary,22,full_coverage_and_all_discovered_cleared,269,5797.683652,40.0,constant,,0.03637300000991672
10,1,True,0,10,1,1,0,uniform__smooth__67,uniform__smooth,9,23,10,10,303,,bounded_transverse_width,,base,0,0.038542999999998884,10,,0,0,,,False,0,ends,0,0,8,428,0,0,0,23,3,41,0,2,2,291,history_ends8_width015,[],20118.418269070004,0,,0.0,,False,0,579.7683652,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",30.0,4,67,1.0,10,2,0,3,19,10,ordinary,22,full_coverage_and_all_discovered_cleared,269,5797.683652,40.0,constant,,0.03857416595565155
10,1,True,0,10,1,1,0,uniform__smooth__67,uniform__smooth,9,23,10,10,303,,bounded_transverse_width,,base,0,0.040318000000000964,10,,0,0,,,False,0,ends,0,0,16,428,0,0,0,23,3,41,0,2,2,291,history_ends16_width015,[],20118.418269070004,0,,0.0,,False,0,579.7683652,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",30.0,4,67,1.0,10,2,0,3,19,10,ordinary,22,full_coverage_and_all_discovered_cleared,269,5797.683652,40.0,constant,,0.04032450000522658
13,1,True,0,13,3,3,0,uniform__smooth__67,uniform__smooth,7,22,10,10,303,,bounded_transverse_width,,arc,44,0.04292899999999911,10,cached_distance_prefix_sum,0,0,,,False,0,,,,,,,,0,22,3,0,0,3,3,291,fast_arc05_width015,[],20063.168854289175,0,,0.0,,False,0,578.8633769,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",30.0,4,67,0.5,9,4,0,3,22,10,ordinary,22,full_coverage_and_all_discovered_cleared,271,5788.633769,40.0,constant,,0.04297579103149474
13,1,True,0,13,3,3,0,uniform__smooth__67,uniform__smooth,7,22,10,10,303,,bounded_transverse_width,,arc,44,0.04519799999999918,10,cached_distance_prefix_sum,0,0,,,False,0,ends,0,0,8,426,0,0,0,22,3,0,0,3,3,291,history_arc8_width015,[],20063.168854289175,0,,0.0,,False,0,578.8633769,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",30.0,4,67,0.5,9,4,0,3,22,10,ordinary,22,full_coverage_and_all_discovered_cleared,271,5788.633769,40.0,constant,,0.04525399999693036
7,1,True,0,7,2,2,0,uniform__smooth__67,uniform__smooth,8,33,10,10,320,,bounded_transverse_width,,locked,38,0.027751000000000303,10,cached_distance_prefix_sum,0,0,,,True,0,,,,,,,,0,33,3,0,0,3,2,308,fast_locked_width015,[],21975.47933364178,0,,0.0,,False,0,627.1095862999999,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",30.0,4,67,1.0,9,2,0,3,16,10,ordinary,22,full_coverage_and_all_discovered_cleared,286,6271.095863,40.0,constant,,0.02776204195106402
7,1,True,0,7,2,2,0,uniform__smooth__67,uniform__smooth,8,33,10,10,320,,bounded_transverse_width,,locked,38,0.039012999999998854,10,cached_distance_prefix_sum,0,0,,,True,0,ends,0,0,8,840,0,0,0,33,3,0,0,3,2,308,history_locked8_width015,[],21975.47933364178,0,,0.0,,False,0,627.1095862999999,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",30.0,4,67,1.0,9,2,0,3,16,10,ordinary,22,full_coverage_and_all_discovered_cleared,286,6271.095863,40.0,constant,,0.03903924999758601
13,2,True,0,13,4,4,1,uniform__smooth__68,uniform__smooth,11,37,15,15,291,,bounded_transverse_width,,base,0,0.047088999999999714,15,,0,0,,,False,0,,,,,,,,0,37,5,49,0,3,2,274,range_width015,[],22158.672821412274,0,,0.0,,False,0,408.51563766666663,"[2, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 19, 20]",30.0,4,68,1.0,17,1,34,5,27,15,ordinary,22,full_coverage_and_all_discovered_cleared,251,6127.734565,40.0,constant,,0.047110707964748144
13,2,True,0,13,4,4,1,uniform__smooth__68,uniform__smooth,11,37,15,15,291,,bounded_transverse_width,,base,0,0.06032300000000035,15,,0,0,,,False,0,recent,0,0,8,798,3,2,0,37,5,49,0,3,2,274,history_recent8_width015,[],22158.672821412274,0,,0.0,,False,0,408.51563766666663,"[2, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 19, 20]",30.0,4,68,1.0,17,1,34,5,27,15,ordinary,22,full_coverage_and_all_discovered_cleared,251,6127.734565,40.0,constant,,0.06038941699080169
13,2,True,0,13,4,4,1,uniform__smooth__68,uniform__smooth,11,37,15,15,291,,bounded_transverse_width,,base,0,0.05575399999999853,15,,0,0,,,False,0,first,0,0,8,798,3,2,0,37,5,49,0,3,2,274,history_first8_width015,[],22158.672821412274,0,,0.0,,False,0,408.51563766666663,"[2, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 19, 20]",30.0,4,68,1.0,17,1,34,5,27,15,ordinary,22,full_coverage_and_all_discovered_cleared,251,6127.734565,40.0,constant,,0.05576587497489527
13,2,True,0,13,4,4,1,uniform__smooth__68,uniform__smooth,11,37,15,15,291,,bounded_transverse_width,,base,0,0.05244999999999855,15,,0,0,,,False,0,ends,0,0,4,391,2,1,0,37,5,49,0,3,2,274,history_ends4_width015,[],22158.672821412274,0,,0.0,,False,0,408.51563766666663,"[2, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 19, 20]",30.0,4,68,1.0,17,1,34,5,27,15,ordinary,22,full_coverage_and_all_discovered_cleared,251,6127.734565,40.0,constant,,0.05252241704147309
13,2,True,0,13,4,4,1,uniform__smooth__68,uniform__smooth,11,37,15,15,291,,bounded_transverse_width,,base,0,0.06313600000000008,15,,0,0,,,False,0,ends,0,0,8,1264,3,2,0,37,5,49,0,3,2,274,history_ends8_width015,[],22158.672821412274,0,,0.0,,False,0,408.51563766666663,"[2, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 19, 20]",30.0,4,68,1.0,17,1,34,5,27,15,ordinary,22,full_coverage_and_all_discovered_cleared,251,6127.734565,40.0,constant,,0.06320920801954344
11,1,True,0,11,5,5,0,uniform__smooth__68,uniform__smooth,10,37,15,15,291,,bounded_transverse_width,,base,0,0.08232600000000012,15,,0,0,,,False,0,ends,0,0,16,3150,4,4,0,37,4,47,0,2,2,274,history_ends16_width015,[],21459.888703328008,0,,0.0,,False,0,399.1985160666666,"[2, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 19, 20]",30.0,4,68,1.0,18,1,33,4,25,15,ordinary,22,full_coverage_and_all_discovered_cleared,251,5987.977741,40.0,constant,,0.08239120797952637
16,2,True,0,16,3,4,1,uniform__smooth__68,uniform__smooth,12,35,16,15,286,,bounded_transverse_width,,arc,52,0.05244099999999996,15,cached_distance_prefix_sum,0,0,,,False,0,,,,,,,,0,35,4,0,0,3,3,268,fast_arc05_width015,[],22546.37372380799,0,,0.0,,False,0,411.41831633333334,"[2, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 19, 20]",30.0,4,68,0.5,14,1,30,4,30,15,ordinary,22,full_coverage_and_all_discovered_cleared,244,6171.274745,40.0,constant,,0.052471415954642
16,2,True,0,16,3,4,1,uniform__smooth__68,uniform__smooth,12,35,16,15,286,,bounded_transverse_width,,arc,52,0.06918399999999991,15,cached_distance_prefix_sum,0,0,,,False,0,ends,0,0,8,1344,3,2,0,35,4,0,0,3,3,268,history_arc8_width015,[],22546.37372380799,0,,0.0,,False,0,411.41831633333334,"[2, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 19, 20]",30.0,4,68,0.5,14,1,30,4,30,15,ordinary,22,full_coverage_and_all_discovered_cleared,244,6171.274745,40.0,constant,,0.06925216602394357
8,2,True,0,8,5,5,1,uniform__smooth__68,uniform__smooth,10,23,15,15,247,,bounded_transverse_width,,locked,44,0.04184000000000054,15,cached_distance_prefix_sum,0,0,,,True,0,,,,,,,,0,23,3,0,0,3,2,230,fast_locked_width015,[],22232.690808021667,0,,0.0,,False,0,391.9692106,"[2, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 19, 20]",30.0,4,68,1.0,33,8,8,3,22,15,ordinary,22,full_coverage_and_all_discovered_cleared,208,5879.538159,40.0,constant,,0.041860666999127716
7,1,True,0,7,5,5,0,uniform__smooth__68,uniform__smooth,10,23,15,15,245,,bounded_transverse_width,,locked,43,0.055462000000000344,15,cached_distance_prefix_sum,0,0,,,True,0,ends,0,0,8,1102,4,2,0,23,3,0,0,2,2,228,history_locked8_width015,[],21901.722509798696,0,,0.0,,False,0,386.88963333333334,"[2, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 19, 20]",30.0,4,68,1.0,32,6,8,3,21,15,ordinary,22,full_coverage_and_all_discovered_cleared,208,5803.3445,40.0,constant,,0.055516250024084
