active_measurements,active_no_signal,all_cleared,bracket_cut_inconsistencies,bracket_measurements,bracket_optical_success,bracket_optical_trials,bracket_pair_cuts,case_id,category,certified_clears,certified_range_scan_skips,clear_calls,cleared,commands,completion_proxy_weight,configured_angle_schedule,configured_probe_angle_deg,coupled_dispatch_model,coupled_route_plans,cpu_s,discovered_channels,early_optical_success,early_optical_trials,expanded_sensing_candidates,failure,fixed_scan_order,forced_continuations,inconsistent_updates,inferred_negative_memory_updates,interrupted_channels,joint_route_solves,known_upper_bound_skips,maximum_source_primary_rf,maximum_source_rounds,measurements,method,missed_channels,move_m,negative_history_limit,negative_hull_inconsistent_cuts,negative_hull_updates,negative_shadow_cuts,optical_fallback_calls,optical_local_move_saved_m,optical_max_cover_radius,optical_position_adjustments,outer_priority_used,packet_fallbacks,per_source_s,policy_cleared_channels,probe_angle_cap_deg,problem,seed,service_entry_weight,shared_known_measurements,shared_negative_cooldown_skips,skipped_precise_measurements,source_interruptions,source_packets,sources,split,stations_visited,stop_reason,success_history_limit,switches,total_virtual_s,transverse_target_m,transverse_width_rule,uniform_area_ranking_prior,wall_s
14,3,True,0,14,3,4,0,edge__smooth__69,edge__smooth,12,29,16,15,300,,bounded_transverse_width,,base,0,0.04881299999999911,15,0,0,,,False,0,0,29,1,48,0,4,3,282,negative_h32_width015,[],22405.233409284985,32,0,0,0,0,,0.0,,False,0,415.0697786,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18]",30.0,4,69,1.0,17,4,4,1,26,15,ordinary,22,full_coverage_and_all_discovered_cleared,3,257,6226.046679,40.0,constant,,0.04887366702314466
7,0,True,0,7,2,3,0,edge__smooth__70,edge__smooth,8,0,11,10,334,,bounded_transverse_width,,base,0,0.026642999999999972,10,0,0,,,False,0,0,0,3,39,0,3,3,321,range_width015,[],21364.959135016703,,,,,0,,0.0,,False,0,622.7991824,"[2, 3, 5, 10, 11, 13, 15, 16, 19, 20]",30.0,4,70,1.0,3,0,4,3,17,10,ordinary,22,full_coverage_and_all_discovered_cleared,,297,6227.991824,40.0,constant,,0.026646999991498888
7,0,True,0,7,2,3,0,edge__smooth__70,edge__smooth,8,0,11,10,334,,bounded_transverse_width,,base,0,0.031244999999998413,10,0,0,,,False,0,0,0,3,39,0,3,3,321,negative_width015,[],21364.959135016703,12,0,0,0,0,,0.0,,False,0,622.7991824,"[2, 3, 5, 10, 11, 13, 15, 16, 19, 20]",30.0,4,70,1.0,3,0,4,3,17,10,ordinary,22,full_coverage_and_all_discovered_cleared,3,297,6227.991824,40.0,constant,,0.031267834012396634
18,3,True,0,18,3,5,1,edge__smooth__70,edge__smooth,7,0,12,10,341,,bounded_transverse_width,,arc,48,0.04679100000000247,10,0,0,,,False,0,0,0,3,0,0,4,3,327,range_arc05_width015,[],19466.556725502127,,,,,0,,0.0,,False,0,588.6311342,"[2, 3, 5, 10, 11, 13, 15, 16, 19, 20]",30.0,4,70,0.5,9,2,0,3,26,10,ordinary,22,full_coverage_and_all_discovered_cleared,,302,5886.311342,40.0,constant,,0.04681470897048712
18,3,True,0,18,3,5,1,edge__smooth__70,edge__smooth,7,0,12,10,341,,bounded_transverse_width,,arc,48,0.053205000000001945,10,0,0,,,False,0,0,0,3,0,0,4,3,327,negative_arc05_width015,[],19466.556725502127,12,0,0,0,0,,0.0,,False,0,588.6311342,"[2, 3, 5, 10, 11, 13, 15, 16, 19, 20]",30.0,4,70,0.5,9,2,0,3,26,10,ordinary,22,full_coverage_and_all_discovered_cleared,3,302,5886.311342,40.0,constant,,0.053252333018463105
8,1,True,0,8,1,3,0,edge__smooth__70,edge__smooth,9,52,12,10,342,,bounded_transverse_width,,locked,39,0.04901100000000014,10,0,0,,,True,0,0,52,2,0,0,3,3,328,range_locked_width015,[],19975.62522777528,,,,,0,,0.0,,False,0,599.5125042,"[2, 3, 5, 10, 11, 13, 15, 16, 19, 20]",30.0,4,70,1.0,4,8,3,2,17,10,ordinary,22,full_coverage_and_all_discovered_cleared,,304,5995.125042,40.0,constant,,0.04901879100361839
8,1,True,0,8,1,3,0,edge__smooth__70,edge__smooth,9,52,12,10,342,,bounded_transverse_width,,locked,39,0.054596999999997564,10,0,0,,,True,0,0,52,2,0,0,3,3,328,negative_locked_width015,[],19975.62522777528,12,0,0,0,0,,0.0,,False,0,599.5125042,"[2, 3, 5, 10, 11, 13, 15, 16, 19, 20]",30.0,4,70,1.0,4,8,3,2,17,10,ordinary,22,full_coverage_and_all_discovered_cleared,3,304,5995.125042,40.0,constant,,0.05460849998053163
7,0,True,0,7,2,3,0,edge__smooth__70,edge__smooth,8,0,11,10,334,,bounded_transverse_width,,base,0,0.029275999999999414,10,0,0,,,False,0,0,0,3,39,0,3,3,321,negative_h4_width015,[],21364.959135016703,4,0,0,0,0,,0.0,,False,0,622.7991824,"[2, 3, 5, 10, 11, 13, 15, 16, 19, 20]",30.0,4,70,1.0,3,0,4,3,17,10,ordinary,22,full_coverage_and_all_discovered_cleared,3,297,6227.991824,40.0,constant,,0.02929762494750321
7,0,True,0,7,2,3,0,edge__smooth__70,edge__smooth,8,0,11,10,334,,bounded_transverse_width,,base,0,0.031634000000000384,10,0,0,,,False,0,0,0,3,39,0,3,3,321,negative_h32_width015,[],21364.959135016703,32,0,0,0,0,,0.0,,False,0,622.7991824,"[2, 3, 5, 10, 11, 13, 15, 16, 19, 20]",30.0,4,70,1.0,3,0,4,3,17,10,ordinary,22,full_coverage_and_all_discovered_cleared,3,297,6227.991824,40.0,constant,,0.03165841696318239
16,4,True,0,16,2,2,1,edge__smooth__71,edge__smooth,10,17,12,12,341,,bounded_transverse_width,,base,0,0.03325299999999842,12,0,0,,,False,0,0,17,0,47,0,4,3,327,range_width015,[],21965.71536972007,,,,,0,,0.0,,False,0,532.4285893333333,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",30.0,4,71,1.0,13,3,0,0,25,12,ordinary,22,full_coverage_and_all_discovered_cleared,,301,6389.143072,40.0,constant,,0.033294708002358675
16,4,True,0,16,2,2,1,edge__smooth__71,edge__smooth,10,17,12,12,341,,bounded_transverse_width,,base,0,0.039224000000000814,12,0,0,,,False,0,0,17,0,47,0,4,3,327,negative_width015,[],21965.71536972007,12,0,0,0,0,,0.0,,False,0,532.4285893333333,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",30.0,4,71,1.0,13,3,0,0,25,12,ordinary,22,full_coverage_and_all_discovered_cleared,3,301,6389.143072,40.0,constant,,0.03922895801952109
16,4,True,0,16,2,2,1,edge__smooth__71,edge__smooth,10,17,12,12,341,,bounded_transverse_width,,arc,47,0.04587900000000289,12,0,0,,,False,0,0,17,0,0,0,4,3,327,range_arc05_width015,[],21965.71536972007,,,,,0,,0.0,,False,0,532.4285893333333,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",30.0,4,71,0.5,13,3,0,0,25,12,ordinary,22,full_coverage_and_all_discovered_cleared,,301,6389.143072,40.0,constant,,0.04591304203495383
16,4,True,0,16,2,2,1,edge__smooth__71,edge__smooth,10,17,12,12,341,,bounded_transverse_width,,arc,47,0.052095000000001335,12,0,0,,,False,0,0,17,0,0,0,4,3,327,negative_arc05_width015,[],21965.71536972007,12,0,0,0,0,,0.0,,False,0,532.4285893333333,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",30.0,4,71,0.5,13,3,0,0,25,12,ordinary,22,full_coverage_and_all_discovered_cleared,3,301,6389.143072,40.0,constant,,0.05211929196957499
17,4,True,0,17,0,1,1,edge__smooth__71,edge__smooth,12,39,13,12,315,,bounded_transverse_width,,locked,48,0.06797900000000112,12,0,0,,,True,0,0,39,6,0,0,4,2,300,range_locked_width015,[],21068.60431495111,,,,,0,,0.0,,False,0,504.47673875000004,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",30.0,4,71,1.0,8,11,26,6,26,12,ordinary,22,full_coverage_and_all_discovered_cleared,,277,6053.720865,40.0,constant,,0.0680316670332104
17,4,True,0,17,0,1,1,edge__smooth__71,edge__smooth,12,39,13,12,315,,bounded_transverse_width,,locked,48,0.07289199999999951,12,0,0,,,True,0,0,39,6,0,0,4,2,300,negative_locked_width015,[],21068.60431495111,12,0,0,0,0,,0.0,,False,0,504.47673875000004,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",30.0,4,71,1.0,8,11,26,6,26,12,ordinary,22,full_coverage_and_all_discovered_cleared,3,277,6053.720865,40.0,constant,,0.0729283329565078
16,4,True,0,16,2,2,1,edge__smooth__71,edge__smooth,10,17,12,12,341,,bounded_transverse_width,,base,0,0.036127000000000464,12,0,0,,,False,0,0,17,0,47,0,4,3,327,negative_h4_width015,[],21965.71536972007,4,0,0,0,0,,0.0,,False,0,532.4285893333333,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",30.0,4,71,1.0,13,3,0,0,25,12,ordinary,22,full_coverage_and_all_discovered_cleared,3,301,6389.143072,40.0,constant,,0.03613316698465496
16,4,True,0,16,2,2,1,edge__smooth__71,edge__smooth,10,17,12,12,341,,bounded_transverse_width,,base,0,0.04001699999999886,12,0,0,,,False,0,0,17,0,47,0,4,3,327,negative_h32_width015,[],21965.71536972007,32,0,0,0,0,,0.0,,False,0,532.4285893333333,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",30.0,4,71,1.0,13,3,0,0,25,12,ordinary,22,full_coverage_and_all_discovered_cleared,3,301,6389.143072,40.0,constant,,0.040064333006739616
7,0,True,0,7,1,3,0,edge__adversarial-positive__67,edge__adversarial-positive,9,27,12,10,326,,bounded_transverse_width,,base,0,0.03251200000000054,10,0,0,,,False,0,0,27,1,39,0,2,2,312,range_width015,[],21110.44544427973,,,,,0,,0.0,,False,0,613.1089089,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",30.0,4,67,1.0,6,2,2,1,17,10,ordinary,22,full_coverage_and_all_discovered_cleared,,293,6131.089089,40.0,constant,,0.032519042026251554
7,0,True,0,7,1,3,0,edge__adversarial-positive__67,edge__adversarial-positive,9,27,12,10,326,,bounded_transverse_width,,base,0,0.03707500000000152,10,0,0,,,False,0,0,27,1,39,0,2,2,312,negative_width015,[],21110.44544427973,12,0,0,0,0,,0.0,,False,0,613.1089089,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",30.0,4,67,1.0,6,2,2,1,17,10,ordinary,22,full_coverage_and_all_discovered_cleared,3,293,6131.089089,40.0,constant,,0.0370791659806855
13,0,True,0,13,3,3,0,edge__adversarial-positive__67,edge__adversarial-positive,7,14,10,10,355,,bounded_transverse_width,,arc,45,0.041926999999997605,10,0,0,,,False,0,0,14,2,0,0,3,3,343,range_arc05_width015,[],21335.194859448762,,,,,0,,0.0,,False,0,635.3038971,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",30.0,4,67,0.5,3,0,1,2,23,10,ordinary,22,full_coverage_and_all_discovered_cleared,,321,6353.038971,40.0,constant,,0.0419396249926649
13,0,True,0,13,3,3,0,edge__adversarial-positive__67,edge__adversarial-positive,7,14,10,10,355,,bounded_transverse_width,,arc,45,0.04780500000000032,10,0,0,,,False,0,0,14,2,0,0,3,3,343,negative_arc05_width015,[],21335.194859448762,12,0,0,0,0,,0.0,,False,0,635.3038971,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",30.0,4,67,0.5,3,0,1,2,23,10,ordinary,22,full_coverage_and_all_discovered_cleared,3,321,6353.038971,40.0,constant,,0.04784320801263675
10,0,True,0,10,0,3,0,edge__adversarial-positive__67,edge__adversarial-positive,10,47,13,10,334,,bounded_transverse_width,,locked,42,0.055691000000003044,10,0,0,,,True,0,0,47,4,0,0,2,2,319,range_locked_width015,[],19501.03534828814,,,,,0,,0.0,,False,0,585.2207068,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",30.0,4,67,1.0,9,4,19,4,20,10,ordinary,22,full_coverage_and_all_discovered_cleared,,298,5852.207068,40.0,constant,,0.05570312502095476
10,0,True,0,10,0,3,0,edge__adversarial-positive__67,edge__adversarial-positive,10,47,13,10,334,,bounded_transverse_width,,locked,42,0.06153799999999876,10,0,0,,,True,0,0,47,4,0,0,2,2,319,negative_locked_width015,[],19501.03534828814,12,0,0,0,0,,0.0,,False,0,585.2207068,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",30.0,4,67,1.0,9,4,19,4,20,10,ordinary,22,full_coverage_and_all_discovered_cleared,3,298,5852.207068,40.0,constant,,0.06161620799684897
7,0,True,0,7,1,3,0,edge__adversarial-positive__67,edge__adversarial-positive,9,27,12,10,326,,bounded_transverse_width,,base,0,0.03496799999999922,10,0,0,,,False,0,0,27,1,39,0,2,2,312,negative_h4_width015,[],21110.44544427973,4,0,0,0,0,,0.0,,False,0,613.1089089,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",30.0,4,67,1.0,6,2,2,1,17,10,ordinary,22,full_coverage_and_all_discovered_cleared,3,293,6131.089089,40.0,constant,,0.03499904100317508
7,0,True,0,7,1,3,0,edge__adversarial-positive__67,edge__adversarial-positive,9,27,12,10,326,,bounded_transverse_width,,base,0,0.03762299999999996,10,0,0,,,False,0,0,27,1,39,0,2,2,312,negative_h32_width015,[],21110.44544427973,32,0,0,0,0,,0.0,,False,0,613.1089089,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",30.0,4,67,1.0,6,2,2,1,17,10,ordinary,22,full_coverage_and_all_discovered_cleared,3,293,6131.089089,40.0,constant,,0.03763100004289299
20,2,True,0,20,1,4,0,edge__adversarial-positive__68,edge__adversarial-positive,14,12,18,15,311,,bounded_transverse_width,,base,0,0.04419699999999693,15,0,0,,,False,0,0,12,6,55,0,3,3,291,range_width015,[],23769.003665902714,,,,,0,,0.0,,False,0,437.18671566666666,"[2, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 19, 20]",30.0,4,68,1.0,17,6,11,7,33,15,ordinary,22,full_coverage_and_all_discovered_cleared,,265,6557.800735,40.0,constant,,0.04423483397113159
20,2,True,0,20,1,4,0,edge__adversarial-positive__68,edge__adversarial-positive,14,12,18,15,311,,bounded_transverse_width,,base,0,0.0515710000000027,15,0,0,,,False,0,0,12,6,55,0,3,3,291,negative_width015,[],23769.003665902714,12,0,0,0,0,,0.0,,False,0,437.18671566666666,"[2, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 19, 20]",30.0,4,68,1.0,17,6,11,7,33,15,ordinary,22,full_coverage_and_all_discovered_cleared,3,265,6557.800735,40.0,constant,,0.05162425001617521
21,2,True,0,21,1,3,0,edge__adversarial-positive__68,edge__adversarial-positive,14,13,17,15,310,,bounded_transverse_width,,arc,56,0.06906899999999894,15,0,0,,,False,0,0,13,8,0,0,2,2,291,range_arc05_width015,[],22608.5579203452,,,,,0,,0.0,,False,0,421.6474386666667,"[2, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 19, 20]",30.0,4,68,0.5,15,6,1,8,34,15,ordinary,22,full_coverage_and_all_discovered_cleared,,267,6324.71158,40.0,constant,,0.06908575003035367
21,2,True,0,21,1,3,0,edge__adversarial-positive__68,edge__adversarial-positive,14,13,17,15,310,,bounded_transverse_width,,arc,56,0.07463199999999759,15,0,0,,,False,0,0,13,8,0,0,2,2,291,negative_arc05_width015,[],22608.5579203452,12,0,0,0,0,,0.0,,False,0,421.6474386666667,"[2, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 19, 20]",30.0,4,68,0.5,15,6,1,8,34,15,ordinary,22,full_coverage_and_all_discovered_cleared,3,267,6324.71158,40.0,constant,,0.07470937498146668
13,0,True,0,13,2,3,0,edge__adversarial-positive__68,edge__adversarial-positive,13,48,16,15,278,,bounded_transverse_width,,locked,50,0.10385600000000039,15,0,0,,,True,0,0,48,5,0,0,3,3,260,range_locked_width015,[],21687.306606141992,,,,,0,,0.0,,False,0,396.96408786666666,"[2, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 19, 20]",30.0,4,68,1.0,10,1,18,6,28,15,ordinary,22,full_coverage_and_all_discovered_cleared,,239,5954.461318,40.0,constant,,0.10387870902195573
13,0,True,0,13,2,3,0,edge__adversarial-positive__68,edge__adversarial-positive,13,48,16,15,278,,bounded_transverse_width,,locked,50,0.10948600000000042,15,0,0,,,True,0,0,48,5,0,0,3,3,260,negative_locked_width015,[],21687.306606141992,12,0,0,0,0,,0.0,,False,0,396.96408786666666,"[2, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 19, 20]",30.0,4,68,1.0,10,1,18,6,28,15,ordinary,22,full_coverage_and_all_discovered_cleared,3,239,5954.461318,40.0,constant,,0.1095834169536829
20,2,True,0,20,1,4,0,edge__adversarial-positive__68,edge__adversarial-positive,14,12,18,15,311,,bounded_transverse_width,,base,0,0.04783700000000124,15,0,0,,,False,0,0,12,6,55,0,3,3,291,negative_h4_width015,[],23769.003665902714,4,0,0,0,0,,0.0,,False,0,437.18671566666666,"[2, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 19, 20]",30.0,4,68,1.0,17,6,11,7,33,15,ordinary,22,full_coverage_and_all_discovered_cleared,3,265,6557.800735,40.0,constant,,0.04785162501502782
20,2,True,0,20,1,4,0,edge__adversarial-positive__68,edge__adversarial-positive,14,12,18,15,311,,bounded_transverse_width,,base,0,0.0517000000000003,15,0,0,,,False,0,0,12,6,55,0,3,3,291,negative_h32_width015,[],23769.003665902714,32,0,0,0,0,,0.0,,False,0,437.18671566666666,"[2, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 19, 20]",30.0,4,68,1.0,17,6,11,7,33,15,ordinary,22,full_coverage_and_all_discovered_cleared,3,265,6557.800735,40.0,constant,,0.05176154203945771
13,1,True,0,13,0,3,0,edge__adversarial-positive__69,edge__adversarial-positive,15,28,18,15,299,,bounded_transverse_width,,base,0,0.04092299999999938,15,0,0,,,False,0,0,28,3,49,0,4,3,279,range_width015,[],22807.720950884854,,,,,0,,0.0,,False,0,419.63627906666665,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18]",30.0,4,69,1.0,11,1,4,3,27,15,ordinary,22,full_coverage_and_all_discovered_cleared,,254,6294.544186,40.0,constant,,0.04092945798765868
13,1,True,0,13,0,3,0,edge__adversarial-positive__69,edge__adversarial-positive,15,28,18,15,299,,bounded_transverse_width,,base,0,0.04688499999999962,15,0,0,,,False,0,0,28,3,49,0,4,3,279,negative_width015,[],22807.720950884854,12,0,0,0,0,,0.0,,False,0,419.63627906666665,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18]",30.0,4,69,1.0,11,1,4,3,27,15,ordinary,22,full_coverage_and_all_discovered_cleared,3,254,6294.544186,40.0,constant,,0.046894249971956015
30,4,True,0,30,2,5,0,edge__adversarial-positive__69,edge__adversarial-positive,13,3,18,15,315,,bounded_transverse_width,,arc,63,0.08969899999999953,15,0,0,,,False,0,0,3,8,0,0,4,3,295,range_arc05_width015,[],22786.755839903322,,,,,0,,0.0,,False,0,425.35674446666667,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18]",30.0,4,69,0.5,13,3,2,8,41,15,ordinary,22,full_coverage_and_all_discovered_cleared,,264,6380.351167,40.0,constant,,0.08975737501168624
30,4,True,0,30,2,5,0,edge__adversarial-positive__69,edge__adversarial-positive,13,3,18,15,315,,bounded_transverse_width,,arc,63,0.09702199999999905,15,0,0,,,False,0,0,3,8,0,0,4,3,295,negative_arc05_width015,[],22781.26151539366,12,0,1,1,0,,0.0,,False,0,425.2834868,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18]",30.0,4,69,0.5,13,3,2,8,41,15,ordinary,22,full_coverage_and_all_discovered_cleared,3,264,6379.252302,40.0,constant,,0.09710008400725201
10,1,True,0,10,2,3,0,edge__adversarial-positive__69,edge__adversarial-positive,13,64,16,15,260,,bounded_transverse_width,,locked,46,0.09006300000000067,15,0,0,,,True,0,0,64,3,0,0,2,2,242,range_locked_width015,[],20608.128571530386,,,,,0,,0.0,,False,0,375.1750474666667,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18]",30.0,4,69,1.0,19,8,30,3,24,15,ordinary,22,full_coverage_and_all_discovered_cleared,,218,5627.625712,40.0,constant,,0.0900778750074096
10,1,True,0,10,2,3,0,edge__adversarial-positive__69,edge__adversarial-positive,13,64,16,15,260,,bounded_transverse_width,,locked,46,0.09555100000000039,15,0,0,,,True,0,0,64,3,0,0,2,2,242,negative_locked_width015,[],20608.128571530386,12,0,0,0,0,,0.0,,False,0,375.1750474666667,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18]",30.0,4,69,1.0,19,8,30,3,24,15,ordinary,22,full_coverage_and_all_discovered_cleared,3,218,5627.625712,40.0,constant,,0.09559083299245685
13,1,True,0,13,0,3,0,edge__adversarial-positive__69,edge__adversarial-positive,15,28,18,15,299,,bounded_transverse_width,,base,0,0.04424500000000009,15,0,0,,,False,0,0,28,3,49,0,4,3,279,negative_h4_width015,[],22807.720950884854,4,0,0,0,0,,0.0,,False,0,419.63627906666665,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18]",30.0,4,69,1.0,11,1,4,3,27,15,ordinary,22,full_coverage_and_all_discovered_cleared,3,254,6294.544186,40.0,constant,,0.04426270799012855
13,1,True,0,13,0,3,0,edge__adversarial-positive__69,edge__adversarial-positive,15,28,18,15,299,,bounded_transverse_width,,base,0,0.04812700000000092,15,0,0,,,False,0,0,28,3,49,0,4,3,279,negative_h32_width015,[],22807.720950884854,32,0,0,0,0,,0.0,,False,0,419.63627906666665,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18]",30.0,4,69,1.0,11,1,4,3,27,15,ordinary,22,full_coverage_and_all_discovered_cleared,3,254,6294.544186,40.0,constant,,0.048169791989494115
9,0,True,0,9,2,4,0,edge__adversarial-positive__70,edge__adversarial-positive,8,1,12,10,342,,bounded_transverse_width,,base,0,0.02839699999999823,10,0,0,,,False,0,0,1,3,41,0,3,3,328,range_width015,[],21048.26666867023,,,,,0,,0.0,,False,0,621.0653331000001,"[2, 3, 5, 10, 11, 13, 15, 16, 19, 20]",30.0,4,70,1.0,3,1,4,3,19,10,ordinary,22,full_coverage_and_all_discovered_cleared,,305,6210.653331,40.0,constant,,0.028405749995727092
9,0,True,0,9,2,4,0,edge__adversarial-positive__70,edge__adversarial-positive,8,1,12,10,342,,bounded_transverse_width,,base,0,0.03346300000000113,10,0,0,,,False,0,0,1,3,41,0,3,3,328,negative_width015,[],21048.26666867023,12,0,0,0,0,,0.0,,False,0,621.0653331000001,"[2, 3, 5, 10, 11, 13, 15, 16, 19, 20]",30.0,4,70,1.0,3,1,4,3,19,10,ordinary,22,full_coverage_and_all_discovered_cleared,3,305,6210.653331,40.0,constant,,0.03348979103611782
16,0,True,0,16,6,7,0,edge__adversarial-positive__70,edge__adversarial-positive,4,0,11,10,333,,bounded_transverse_width,,arc,48,0.047132000000001284,10,0,0,,,False,0,0,0,7,0,0,3,3,320,range_arc05_width015,[],20018.437488308282,,,,,0,,0.0,,False,0,595.1687498,"[2, 3, 5, 10, 11, 13, 15, 16, 19, 20]",30.0,4,70,0.5,4,1,13,7,26,10,ordinary,22,full_coverage_and_all_discovered_cleared,,295,5951.687498,40.0,constant,,0.047180374967865646
16,0,True,0,16,6,7,0,edge__adversarial-positive__70,edge__adversarial-positive,4,0,11,10,333,,bounded_transverse_width,,arc,48,0.05266499999999752,10,0,0,,,False,0,0,0,7,0,0,3,3,320,negative_arc05_width015,[],20018.437488308282,12,0,0,0,0,,0.0,,False,0,595.1687498,"[2, 3, 5, 10, 11, 13, 15, 16, 19, 20]",30.0,4,70,0.5,4,1,13,7,26,10,ordinary,22,full_coverage_and_all_discovered_cleared,3,295,5951.687498,40.0,constant,,0.05274562496924773
6,1,True,0,6,0,2,0,edge__adversarial-positive__70,edge__adversarial-positive,10,52,12,10,341,,bounded_transverse_width,,locked,37,0.04826200000000114,10,0,0,,,True,0,0,52,1,0,0,2,1,327,range_locked_width015,[],19214.847522371856,,,,,0,,0.0,,False,0,583.9969503,"[2, 3, 5, 10, 11, 13, 15, 16, 19, 20]",30.0,4,70,1.0,5,1,1,1,15,10,ordinary,22,full_coverage_and_all_discovered_cleared,,306,5839.969503,40.0,constant,,0.04826583300018683
6,1,True,0,6,0,2,0,edge__adversarial-positive__70,edge__adversarial-positive,10,52,12,10,341,,bounded_transverse_width,,locked,37,0.05335799999999935,10,0,0,,,True,0,0,52,1,0,0,2,1,327,negative_locked_width015,[],19214.847522371856,12,0,0,0,0,,0.0,,False,0,583.9969503,"[2, 3, 5, 10, 11, 13, 15, 16, 19, 20]",30.0,4,70,1.0,5,1,1,1,15,10,ordinary,22,full_coverage_and_all_discovered_cleared,3,306,5839.969503,40.0,constant,,0.05340249999426305
9,0,True,0,9,2,4,0,edge__adversarial-positive__70,edge__adversarial-positive,8,1,12,10,342,,bounded_transverse_width,,base,0,0.031265999999998684,10,0,0,,,False,0,0,1,3,41,0,3,3,328,negative_h4_width015,[],21048.26666867023,4,0,0,0,0,,0.0,,False,0,621.0653331000001,"[2, 3, 5, 10, 11, 13, 15, 16, 19, 20]",30.0,4,70,1.0,3,1,4,3,19,10,ordinary,22,full_coverage_and_all_discovered_cleared,3,305,6210.653331,40.0,constant,,0.031324375013355166
9,0,True,0,9,2,4,0,edge__adversarial-positive__70,edge__adversarial-positive,8,1,12,10,342,,bounded_transverse_width,,base,0,0.03370400000000018,10,0,0,,,False,0,0,1,3,41,0,3,3,328,negative_h32_width015,[],21048.26666867023,32,0,0,0,0,,0.0,,False,0,621.0653331000001,"[2, 3, 5, 10, 11, 13, 15, 16, 19, 20]",30.0,4,70,1.0,3,1,4,3,19,10,ordinary,22,full_coverage_and_all_discovered_cleared,3,305,6210.653331,40.0,constant,,0.03370874997926876
15,1,True,0,15,0,0,0,edge__adversarial-positive__71,edge__adversarial-positive,12,16,12,12,341,,bounded_transverse_width,,base,0,0.033387000000001166,12,0,0,,,False,0,0,16,0,48,0,3,3,327,range_width015,[],21933.082230702377,,,,,0,,0.0,,False,0,531.9680370833333,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",30.0,4,71,1.0,7,0,16,0,26,12,ordinary,22,full_coverage_and_all_discovered_cleared,,302,6383.616445,40.0,constant,,0.033389249991159886
15,1,True,0,15,0,0,0,edge__adversarial-positive__71,edge__adversarial-positive,12,16,12,12,341,,bounded_transverse_width,,base,0,0.03989199999999826,12,0,0,,,False,0,0,16,0,48,0,3,3,327,negative_width015,[],21933.082230702377,12,0,0,0,0,,0.0,,False,0,531.9680370833333,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",30.0,4,71,1.0,7,0,16,0,26,12,ordinary,22,full_coverage_and_all_discovered_cleared,3,302,6383.616445,40.0,constant,,0.03989912505494431
15,1,True,0,15,0,0,0,edge__adversarial-positive__71,edge__adversarial-positive,12,16,12,12,341,,bounded_transverse_width,,arc,48,0.04807300000000225,12,0,0,,,False,0,0,16,0,0,0,3,3,327,range_arc05_width015,[],21933.082230702377,,,,,0,,0.0,,False,0,531.9680370833333,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",30.0,4,71,0.5,7,0,16,0,26,12,ordinary,22,full_coverage_and_all_discovered_cleared,,302,6383.616445,40.0,constant,,0.04818208300275728
