active_measurements,active_no_signal,all_cleared,bracket_cut_inconsistencies,bracket_measurements,bracket_optical_success,bracket_optical_trials,bracket_pair_cuts,case_id,category,certified_clears,certified_range_scan_skips,certified_scan_skips,clear_calls,cleared,commands,completion_proxy_weight,configured_angle_schedule,configured_probe_angle_deg,coupled_dispatch_model,coupled_route_plans,cpu_s,deferred_nonstationary_skips,discovered_channels,dispatch_implementation,early_optical_success,early_optical_trials,expanded_sensing_candidates,failure,faithful_attempt_memory_updates,faithful_nonstationary_retained,faithful_stationary_skips,fixed_scan_order,forced_continuations,inconsistent_updates,inferred_negative_memory_updates,interrupted_channels,joint_route_solves,known_upper_bound_skips,logical_negative_memory_limit,maximum_source_primary_rf,maximum_source_rounds,measurements,method,minimum_actual_unknown_per_station,minimum_unknown_actions_per_station,missed_channels,modeled_known_scan_pairs,move_m,optical_fallback_calls,optical_local_move_saved_m,optical_max_cover_radius,optical_position_adjustments,outer_priority_used,packet_fallbacks,pair_prediction_checks,per_source_s,policy_cleared_channels,predicted_pair_skips,probe_angle_cap_deg,problem,public_empty_scan_skips,public_empty_scans,seed,service_entry_weight,service_order_mode,service_route_plans,service_scan_cost_weight,service_scan_order_cost_s,shared_known_measurements,shared_negative_cooldown_skips,skipped_precise_measurements,source_interruptions,source_packets,sources,split,stations_visited,stop_reason,switches,total_virtual_s,transverse_target_m,transverse_width_rule,uniform_area_ranking_prior,wall_s
11,5,True,0,11,0,3,2,clustered__adversarial-spatial__67,clustered__adversarial-spatial,10,6,9,13,10,311,,bounded_transverse_width,,locked,39,0.028999000000005992,0,10,cached_distance_prefix_sum,0,0,,,9,0,9,True,0,0,9,0,0,0,8,2,2,296,count_locked_grid21_29,10,10,[],,21704.964675749416,0,,0.0,,False,0,323,615.3992935,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",3,30.0,4,0,0,67,1.0,,,,,15,13,10,0,18,10,ordinary,21,full_coverage_and_all_discovered_cleared,274,6153.992935,40.0,constant,,0.029037792002782226
9,0,True,0,9,0,0,0,clustered__adversarial-spatial__67,clustered__adversarial-spatial,10,0,,10,10,274,,bounded_transverse_width,,arc,0,0.030490999999997825,,10,,0,0,,,,,,False,0,0,0,6,0,0,,2,2,262,service_free0_grid21_29,,,[],0,21411.98155892953,0,,0.0,,False,0,,588.439631,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",,30.0,4,,,67,0.5,free,40,0.0,0.0,8,0,2,7,19,10,ordinary,21,full_coverage_and_all_discovered_cleared,242,5884.39631,40.0,constant,,0.03049237502273172
9,0,True,0,9,0,0,0,clustered__adversarial-spatial__67,clustered__adversarial-spatial,10,0,,10,10,274,,bounded_transverse_width,,arc,0,0.03556499999999829,,10,,0,0,,,,,,False,0,0,0,6,0,0,,2,2,262,service_free1_grid21_29,,,[],285,21411.98155892953,0,,0.0,,False,0,,588.439631,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",,30.0,4,,,67,0.5,free,40,1.0,0.0,8,0,2,7,19,10,ordinary,21,full_coverage_and_all_discovered_cleared,242,5884.39631,40.0,constant,,0.03557391703361645
10,0,True,0,10,0,0,0,clustered__adversarial-spatial__67,clustered__adversarial-spatial,10,0,,10,10,274,,bounded_transverse_width,,arc,0,0.035637999999998726,,10,,0,0,,,,,,False,0,0,0,6,0,0,,2,2,262,service_free2_grid21_29,,,[],279,21645.185444849674,0,,0.0,,False,0,,593.1037086,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",,30.0,4,,,67,0.5,free,41,2.0,0.0,8,0,2,8,20,10,ordinary,21,full_coverage_and_all_discovered_cleared,242,5931.037086,40.0,constant,,0.035637958033476025
12,2,True,0,12,0,2,1,clustered__adversarial-spatial__67,clustered__adversarial-spatial,10,6,,12,10,310,,bounded_transverse_width,,arc,0,0.03302999999999656,,10,,0,0,,,,,,False,0,0,6,4,0,0,,3,2,296,service_locked0_grid21_29,,,[],0,21345.299327361303,0,,0.0,,False,0,,608.0059865000001,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",,30.0,4,,,67,0.5,locked,42,0.0,0.0,14,6,12,4,21,10,ordinary,21,full_coverage_and_all_discovered_cleared,275,6080.059865,40.0,constant,,0.03306500002508983
12,2,True,0,12,0,2,1,clustered__adversarial-spatial__67,clustered__adversarial-spatial,10,6,,12,10,310,,bounded_transverse_width,,arc,0,0.03364400000000245,,10,,0,0,,,,,,False,0,0,6,4,0,0,,3,2,296,service_locked1_grid21_29,,,[],590,21345.299327361303,0,,0.0,,False,0,,608.0059865000001,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",,30.0,4,,,67,0.5,locked,42,1.0,0.0,14,6,12,4,21,10,ordinary,21,full_coverage_and_all_discovered_cleared,275,6080.059865,40.0,constant,,0.033691791992168874
14,2,True,0,14,2,5,1,clustered__adversarial-spatial__67,clustered__adversarial-spatial,8,16,,13,10,329,,bounded_transverse_width,,arc,0,0.03883500000000595,,10,,0,0,,,,,,False,0,0,16,6,0,0,,4,3,314,service_soft20_grid21_29,,,[],459,23275.839641610208,0,,0.0,,False,0,,657.7167929,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",,30.0,4,,,67,0.5,free,44,1.0,20.0,1,0,14,6,23,10,ordinary,21,full_coverage_and_all_discovered_cleared,293,6577.167929,40.0,constant,,0.03884512500371784
14,1,True,0,14,0,2,0,clustered__adversarial-spatial__67,clustered__adversarial-spatial,10,0,,12,10,296,,bounded_transverse_width,,arc,0,0.03819000000000017,,10,,0,0,,,,,,False,0,0,0,6,0,0,,3,3,282,service_free1_convex22,,,[],389,21167.501342156793,0,,0.0,,False,0,,595.9500264999999,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",,30.0,4,,,67,0.5,free,45,1.0,0.0,9,0,15,6,23,10,ordinary,22,full_coverage_and_all_discovered_cleared,260,5959.500265,40.0,constant,,0.0381902499939315
11,1,True,0,11,2,2,0,clustered__adversarial-spatial__67,clustered__adversarial-spatial,8,20,,10,10,305,,bounded_transverse_width,,arc,0,0.03629399999999805,,10,,0,0,,,,,,False,0,0,20,7,0,0,,3,2,293,service_locked1_convex22,,,[],666,22054.605562331184,0,,0.0,,False,0,,619.592111,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",,30.0,4,,,67,0.5,locked,42,1.0,0.0,9,2,14,8,20,10,ordinary,22,full_coverage_and_all_discovered_cleared,270,6195.92111,40.0,constant,,0.036326417000964284
9,1,True,0,9,4,6,0,clustered__adversarial-spatial__68,clustered__adversarial-spatial,11,11,,17,15,236,,bounded_transverse_width,,base,0,0.03363199999999722,,15,,0,0,,,,,,False,0,0,11,3,44,0,,2,2,217,range_grid21_29,,,[],,20826.01133331874,0,,0.0,,False,0,,368.6801511333333,"[2, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 19, 20]",,30.0,4,,,68,1.0,,,,,17,3,5,3,23,15,ordinary,21,full_coverage_and_all_discovered_cleared,199,5530.202267,40.0,constant,,0.03363591700326651
9,0,True,0,9,1,4,0,clustered__adversarial-spatial__68,clustered__adversarial-spatial,14,8,,18,15,244,,bounded_transverse_width,,base,0,0.043213999999998975,,15,,0,0,,,,,,False,0,0,8,4,46,0,,2,2,224,range_convex22,,,[],,24379.930295853046,0,,0.0,,False,0,,418.3324038,"[2, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 19, 20]",,30.0,4,,,68,1.0,,,,,24,7,22,4,24,15,ordinary,22,full_coverage_and_all_discovered_cleared,195,6274.986057,40.0,constant,,0.043227334041148424
9,2,True,0,9,1,5,0,clustered__adversarial-spatial__68,clustered__adversarial-spatial,14,32,33,19,15,262,,bounded_transverse_width,,locked,43,0.043361000000004424,3,15,cached_distance_prefix_sum,0,0,,,33,0,30,True,0,0,33,0,0,0,8,3,2,241,count_locked_grid21_29,5,5,[],,21016.48976053578,0,,0.0,,False,0,431,381.2198636,"[2, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 19, 20]",1,30.0,4,0,0,68,1.0,,,,,24,10,13,0,22,15,ordinary,21,full_coverage_and_all_discovered_cleared,223,5718.297954,40.0,constant,,0.04336158401565626
11,1,True,0,11,3,5,0,clustered__adversarial-spatial__68,clustered__adversarial-spatial,12,9,,17,15,236,,bounded_transverse_width,,arc,0,0.039920000000002176,,15,,0,0,,,,,,False,0,0,9,2,0,0,,3,2,217,service_free0_grid21_29,,,[],0,20869.530636099218,0,,0.0,,False,0,,369.1270752666667,"[2, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 19, 20]",,30.0,4,,,68,0.5,free,46,0.0,0.0,24,6,4,2,25,15,ordinary,21,full_coverage_and_all_discovered_cleared,197,5536.906129,40.0,constant,,0.03995975002180785
12,0,True,0,12,3,6,0,clustered__adversarial-spatial__68,clustered__adversarial-spatial,12,3,,18,15,238,,bounded_transverse_width,,arc,0,0.04595099999999519,,15,,0,0,,,,,,False,0,0,3,4,0,0,,2,2,218,service_free1_grid21_29,,,[],615,22124.707595161948,0,,0.0,,False,0,,386.46276786666664,"[2, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 19, 20]",,30.0,4,,,68,0.5,free,48,1.0,0.0,19,3,13,4,27,15,ordinary,21,full_coverage_and_all_discovered_cleared,198,5796.941518,40.0,constant,,0.04595620802138001
16,1,True,0,16,1,5,0,clustered__adversarial-spatial__68,clustered__adversarial-spatial,14,3,,19,15,244,,bounded_transverse_width,,arc,0,0.04817699999999547,,15,,0,0,,,,,,False,0,0,3,4,0,0,,2,2,223,service_free2_grid21_29,,,[],660,22615.858502176234,0,,0.0,,False,0,,395.01144660000006,"[2, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 19, 20]",,30.0,4,,,68,0.5,free,51,2.0,0.0,20,3,13,4,30,15,ordinary,21,full_coverage_and_all_discovered_cleared,200,5925.171699,40.0,constant,,0.0481764170108363
11,2,True,0,11,0,4,0,clustered__adversarial-spatial__68,clustered__adversarial-spatial,15,27,,19,15,263,,bounded_transverse_width,,arc,0,0.047118000000004656,,15,,0,0,,,,,,False,0,0,27,2,0,0,,3,2,242,service_locked0_grid21_29,,,[],0,21303.121011440056,0,,0.0,,False,0,,385.1749470666667,"[2, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 19, 20]",,30.0,4,,,68,0.5,locked,45,0.0,0.0,27,10,23,2,24,15,ordinary,21,full_coverage_and_all_discovered_cleared,220,5777.624206,40.0,constant,,0.04716070799622685
11,2,True,0,11,0,4,0,clustered__adversarial-spatial__68,clustered__adversarial-spatial,15,27,,19,15,263,,bounded_transverse_width,,arc,0,0.04813800000000157,,15,,0,0,,,,,,False,0,0,27,2,0,0,,3,2,242,service_locked1_grid21_29,,,[],1170,21303.121011440056,0,,0.0,,False,0,,385.1749470666667,"[2, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 19, 20]",,30.0,4,,,68,0.5,locked,45,1.0,0.0,27,10,23,2,24,15,ordinary,21,full_coverage_and_all_discovered_cleared,220,5777.624206,40.0,constant,,0.04814237495884299
22,1,True,0,22,1,9,0,clustered__adversarial-spatial__68,clustered__adversarial-spatial,14,8,,23,15,225,,bounded_transverse_width,,arc,0,0.06705499999999631,,15,,0,0,,,,,,False,0,0,8,5,0,0,,4,4,200,service_soft20_grid21_29,,,[],1123,23989.959951374567,0,,0.0,,False,0,,404.99946586666664,"[2, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 19, 20]",,30.0,4,,,68,0.5,free,57,1.0,20.0,21,3,0,6,36,15,ordinary,21,full_coverage_and_all_discovered_cleared,178,6074.991988,40.0,constant,,0.06705433299066499
15,1,True,0,15,1,4,0,clustered__adversarial-spatial__68,clustered__adversarial-spatial,14,6,,18,15,240,,bounded_transverse_width,,arc,0,0.059509999999995955,,15,,0,0,,,,,,False,0,0,6,3,0,0,,2,2,220,service_free1_convex22,,,[],801,21825.599780426408,0,,0.0,,False,0,,383.14132993333334,"[2, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 19, 20]",,30.0,4,,,68,0.5,free,51,1.0,0.0,21,6,2,3,29,15,ordinary,22,full_coverage_and_all_discovered_cleared,198,5747.119949,40.0,constant,,0.05954225000459701
17,2,True,0,17,2,4,0,clustered__adversarial-spatial__68,clustered__adversarial-spatial,13,24,,17,15,265,,bounded_transverse_width,,arc,0,0.04569000000000045,,15,,0,0,,,,,,False,0,0,24,8,0,0,,3,2,246,service_locked1_convex22,,,[],890,21942.680416341616,0,,0.0,,False,0,,394.70240540000003,"[2, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 19, 20]",,30.0,4,,,68,0.5,locked,52,1.0,0.0,23,7,36,8,30,15,ordinary,22,full_coverage_and_all_discovered_cleared,221,5920.536081,40.0,constant,,0.045718666980974376
18,3,True,0,18,1,1,0,clustered__adversarial-spatial__69,clustered__adversarial-spatial,14,0,,15,15,216,,bounded_transverse_width,,base,0,0.04671199999999942,,15,,0,0,,,,,,False,0,0,0,8,51,0,,5,3,199,range_grid21_29,,,[],,21171.57442315834,0,,0.0,,False,0,,365.2209923333333,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18]",,30.0,4,,,69,1.0,,,,,24,4,4,9,30,15,ordinary,21,full_coverage_and_all_discovered_cleared,174,5478.314885,40.0,constant,,0.04671170795336366
4,1,True,0,4,2,4,0,clustered__adversarial-spatial__69,clustered__adversarial-spatial,13,0,,17,15,266,,bounded_transverse_width,,base,0,0.04676599999999809,,15,,0,0,,,,,,False,0,0,0,1,40,0,,2,1,247,range_convex22,,,[],,22079.88695788794,0,,0.0,,False,0,,397.06515920000004,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18]",,30.0,4,,,69,1.0,,,,,21,2,4,1,18,15,ordinary,22,full_coverage_and_all_discovered_cleared,224,5955.977388,40.0,constant,,0.046799040981568396
11,3,True,0,11,0,3,0,clustered__adversarial-spatial__69,clustered__adversarial-spatial,15,20,21,18,15,297,,bounded_transverse_width,,locked,44,0.04250700000000052,0,15,cached_distance_prefix_sum,0,0,,,21,0,21,True,0,0,21,1,0,0,8,5,3,277,count_locked_grid21_29,5,5,[],,22833.627851181365,0,,0.0,,False,0,456,419.38170460000003,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18]",1,30.0,4,0,0,69,1.0,,,,,22,10,3,1,23,15,ordinary,21,full_coverage_and_all_discovered_cleared,255,6290.725569,40.0,constant,,0.04251420800574124
11,0,True,0,11,1,3,0,clustered__adversarial-spatial__69,clustered__adversarial-spatial,14,23,,17,15,196,,bounded_transverse_width,,arc,0,0.04744800000000282,,15,,0,0,,,,,,False,0,0,23,5,0,0,,3,3,177,service_free0_grid21_29,,,[],0,22880.240038753687,0,,0.0,,False,0,,379.9365338,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18]",,30.0,4,,,69,0.5,free,47,0.0,0.0,24,0,5,5,26,15,ordinary,21,full_coverage_and_all_discovered_cleared,157,5699.048007,40.0,constant,,0.04747733299154788
11,0,True,0,11,1,2,0,clustered__adversarial-spatial__69,clustered__adversarial-spatial,14,0,,16,15,194,,bounded_transverse_width,,arc,0,0.05518200000000206,,15,,0,0,,,,,,False,0,0,0,6,0,0,,3,3,176,service_free1_grid21_29,,,[],826,21417.76594420495,0,,0.0,,False,0,,359.8368792,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18]",,30.0,4,,,69,0.5,free,47,1.0,0.0,26,0,5,6,26,15,ordinary,21,full_coverage_and_all_discovered_cleared,156,5397.553188,40.0,constant,,0.05524458404397592
12,2,True,0,12,2,2,0,clustered__adversarial-spatial__69,clustered__adversarial-spatial,13,0,,15,15,191,,bounded_transverse_width,,arc,0,0.05378999999999934,,15,,0,0,,,,,,False,0,0,0,4,0,0,,4,3,174,service_free2_grid21_29,,,[],819,21174.96620923493,0,,0.0,,False,0,,355.4662160666667,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18]",,30.0,4,,,69,0.5,free,46,2.0,0.0,25,0,5,4,25,15,ordinary,21,full_coverage_and_all_discovered_cleared,152,5331.993241,40.0,constant,,0.05379820801317692
6,0,True,0,6,0,2,0,clustered__adversarial-spatial__69,clustered__adversarial-spatial,15,20,,17,15,293,,bounded_transverse_width,,arc,0,0.04584299999999786,,15,,0,0,,,,,,False,0,0,20,2,0,0,,2,2,274,service_locked0_grid21_29,,,[],0,20927.62847240367,0,,0.0,,False,0,,392.7683795333333,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18]",,30.0,4,,,69,0.5,locked,42,0.0,0.0,20,0,4,2,21,15,ordinary,21,full_coverage_and_all_discovered_cleared,255,5891.525693,40.0,constant,,0.04586837498936802
6,0,True,0,6,0,2,0,clustered__adversarial-spatial__69,clustered__adversarial-spatial,15,20,,17,15,293,,bounded_transverse_width,,arc,0,0.04622600000000432,,15,,0,0,,,,,,False,0,0,20,2,0,0,,2,2,274,service_locked1_grid21_29,,,[],1103,20927.62847240367,0,,0.0,,False,0,,392.7683795333333,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18]",,30.0,4,,,69,0.5,locked,42,1.0,0.0,20,0,4,2,21,15,ordinary,21,full_coverage_and_all_discovered_cleared,255,5891.525693,40.0,constant,,0.046309374971315265
19,3,True,0,19,1,1,0,clustered__adversarial-spatial__69,clustered__adversarial-spatial,14,0,,15,15,231,,bounded_transverse_width,,arc,0,0.06356199999999745,,15,,0,0,,,,,,False,0,0,0,5,0,0,,5,3,214,service_soft20_grid21_29,,,[],791,23388.390056545766,0,,0.0,,False,0,,400.51186739999997,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18]",,30.0,4,,,69,0.5,free,52,1.0,20.0,24,0,5,6,31,15,ordinary,21,full_coverage_and_all_discovered_cleared,185,6007.678011,40.0,constant,,0.06357512500835583
15,2,True,0,15,0,1,0,clustered__adversarial-spatial__69,clustered__adversarial-spatial,15,0,,16,15,210,,bounded_transverse_width,,arc,0,0.05985899999999589,,15,,0,0,,,,,,False,0,0,0,5,0,0,,4,3,192,service_free1_convex22,,,[],808,21346.043980725455,0,,0.0,,False,0,,364.88058613333334,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18]",,30.0,4,,,69,0.5,free,50,1.0,0.0,31,5,15,5,28,15,ordinary,22,full_coverage_and_all_discovered_cleared,166,5473.208792,40.0,constant,,0.05988974997308105
18,4,True,0,18,0,2,0,clustered__adversarial-spatial__69,clustered__adversarial-spatial,15,3,,17,15,232,,bounded_transverse_width,,arc,0,0.05201100000000025,,15,,0,0,,,,,,False,0,0,3,5,0,0,,4,3,213,service_locked1_convex22,,,[],1014,22606.66475439573,0,,0.0,,False,0,,390.28886313333334,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18]",,30.0,4,,,69,0.5,locked,51,1.0,0.0,34,16,17,5,29,15,ordinary,22,full_coverage_and_all_discovered_cleared,187,5854.332947,40.0,constant,,0.052030833961907774
8,0,True,0,8,0,2,0,clustered__adversarial-spatial__70,clustered__adversarial-spatial,10,12,,12,10,312,,bounded_transverse_width,,base,0,0.029409999999998604,,10,,0,0,,,,,,False,0,0,12,2,39,0,,2,2,298,range_grid21_29,,,[],,21546.485904597397,0,,0.0,,False,0,,613.4297177999999,"[2, 3, 5, 10, 11, 13, 15, 16, 19, 20]",,30.0,4,,,70,1.0,,,,,16,2,13,2,18,10,ordinary,21,full_coverage_and_all_discovered_cleared,279,6134.297178,40.0,constant,,0.02941000001737848
11,2,True,0,11,0,1,1,clustered__adversarial-spatial__70,clustered__adversarial-spatial,10,2,,11,10,312,,bounded_transverse_width,,base,0,0.03262900000000002,,10,,0,0,,,,,,False,0,0,2,4,42,0,,3,2,299,range_convex22,,,[],,21771.374651304646,0,,0.0,,False,0,,617.5274928,"[2, 3, 5, 10, 11, 13, 15, 16, 19, 20]",,30.0,4,,,70,1.0,,,,,16,1,15,4,20,10,ordinary,22,full_coverage_and_all_discovered_cleared,273,6175.274928,40.0,constant,,0.03262804198311642
4,0,True,0,4,1,3,0,clustered__adversarial-spatial__70,clustered__adversarial-spatial,9,11,12,12,10,299,,bounded_transverse_width,,locked,35,0.0290989999999951,0,10,cached_distance_prefix_sum,0,0,,,12,0,12,True,0,0,12,1,0,0,8,2,2,285,count_locked_grid21_29,10,10,[],,20206.582863727803,0,,0.0,,False,0,181,578.5316574000001,"[2, 3, 5, 10, 11, 13, 15, 16, 19, 20]",1,30.0,4,0,0,70,1.0,,,,,6,1,24,1,14,10,ordinary,21,full_coverage_and_all_discovered_cleared,263,5785.316574,40.0,constant,,0.029154541960451752
8,0,True,0,8,0,1,0,clustered__adversarial-spatial__70,clustered__adversarial-spatial,10,0,,11,10,287,,bounded_transverse_width,,arc,0,0.03182699999999983,,10,,0,0,,,,,,False,0,0,0,3,0,0,,2,2,274,service_free0_grid21_29,,,[],0,21614.43134332429,0,,0.0,,False,0,,599.9886268,"[2, 3, 5, 10, 11, 13, 15, 16, 19, 20]",,30.0,4,,,70,0.5,free,39,0.0,0.0,15,1,17,3,18,10,ordinary,21,full_coverage_and_all_discovered_cleared,254,5999.886268,40.0,constant,,0.031826334015931934
9,0,True,0,9,0,1,0,clustered__adversarial-spatial__70,clustered__adversarial-spatial,10,0,,11,10,288,,bounded_transverse_width,,arc,0,0.03706799999999788,,10,,0,0,,,,,,False,0,0,0,4,0,0,,2,2,275,service_free1_grid21_29,,,[],311,21781.374251113964,0,,0.0,,False,0,,603.9274849999999,"[2, 3, 5, 10, 11, 13, 15, 16, 19, 20]",,30.0,4,,,70,0.5,free,40,1.0,0.0,15,1,17,4,19,10,ordinary,21,full_coverage_and_all_discovered_cleared,255,6039.27485,40.0,constant,,0.03706812497694045
9,0,True,0,9,0,1,0,clustered__adversarial-spatial__70,clustered__adversarial-spatial,10,0,,11,10,288,,bounded_transverse_width,,arc,0,0.03546200000000255,,10,,0,0,,,,,,False,0,0,0,4,0,0,,2,2,275,service_free2_grid21_29,,,[],311,21781.374251113964,0,,0.0,,False,0,,603.9274849999999,"[2, 3, 5, 10, 11, 13, 15, 16, 19, 20]",,30.0,4,,,70,0.5,free,40,2.0,0.0,15,1,17,4,19,10,ordinary,21,full_coverage_and_all_discovered_cleared,255,6039.27485,40.0,constant,,0.03546229196945205
5,0,True,0,5,1,2,0,clustered__adversarial-spatial__70,clustered__adversarial-spatial,9,3,,11,10,308,,bounded_transverse_width,,arc,0,0.03766699999999901,,10,,0,0,,,,,,False,0,0,3,2,0,0,,2,2,295,service_locked0_grid21_29,,,[],0,20120.567245505328,0,,0.0,,False,0,,582.5113449,"[2, 3, 5, 10, 11, 13, 15, 16, 19, 20]",,30.0,4,,,70,0.5,locked,36,0.0,0.0,17,2,22,2,15,10,ordinary,21,full_coverage_and_all_discovered_cleared,273,5825.113449,40.0,constant,,0.0377282919944264
8,0,True,0,8,2,4,0,clustered__adversarial-spatial__70,clustered__adversarial-spatial,8,3,,12,10,309,,bounded_transverse_width,,arc,0,0.039918999999997595,,10,,0,0,,,,,,False,0,0,3,3,0,0,,2,2,295,service_locked1_grid21_29,,,[],738,20437.718949529648,0,,0.0,,False,0,,589.0543791,"[2, 3, 5, 10, 11, 13, 15, 16, 19, 20]",,30.0,4,,,70,0.5,locked,39,1.0,0.0,17,2,23,3,18,10,ordinary,21,full_coverage_and_all_discovered_cleared,272,5890.543791,40.0,constant,,0.039990499964915216
14,0,True,0,14,1,3,0,clustered__adversarial-spatial__70,clustered__adversarial-spatial,9,1,,12,10,288,,bounded_transverse_width,,arc,0,0.04821400000000153,,10,,0,0,,,,,,False,0,0,1,2,0,0,,3,3,274,service_soft20_grid21_29,,,[],409,23588.36203702381,0,,0.0,,False,0,,639.5672406,"[2, 3, 5, 10, 11, 13, 15, 16, 19, 20]",,30.0,4,,,70,0.5,free,45,1.0,20.0,12,2,20,2,24,10,ordinary,21,full_coverage_and_all_discovered_cleared,252,6395.672406,40.0,constant,,0.04823329200735316
16,4,True,0,16,0,1,2,clustered__adversarial-spatial__70,clustered__adversarial-spatial,10,0,,11,10,313,,bounded_transverse_width,,arc,0,0.040998000000001866,,10,,0,0,,,,,,False,0,0,0,3,0,0,,4,3,300,service_free1_convex22,,,[],344,22060.43511052812,0,,0.0,,False,0,,623.708702,"[2, 3, 5, 10, 11, 13, 15, 16, 19, 20]",,30.0,4,,,70,0.5,free,46,1.0,0.0,15,1,6,3,24,10,ordinary,22,full_coverage_and_all_discovered_cleared,272,6237.08702,40.0,constant,,0.04100208304589614
15,4,True,0,15,1,4,1,clustered__adversarial-spatial__70,clustered__adversarial-spatial,9,11,,13,10,324,,bounded_transverse_width,,arc,0,0.041479000000002486,,10,,0,0,,,,,,False,0,0,11,2,0,0,,4,4,309,service_locked1_convex22,,,[],784,21074.244107210507,0,,0.0,,False,0,,610.4848822,"[2, 3, 5, 10, 11, 13, 15, 16, 19, 20]",,30.0,4,,,70,0.5,locked,44,1.0,0.0,14,11,9,2,22,10,ordinary,22,full_coverage_and_all_discovered_cleared,286,6104.848822,40.0,constant,,0.04152937495382503
2,0,True,0,2,0,0,0,clustered__adversarial-spatial__71,clustered__adversarial-spatial,12,13,,12,12,298,,bounded_transverse_width,,base,0,0.03477500000000333,,12,,0,0,,,,,,False,0,0,13,2,35,0,,1,1,284,range_grid21_29,,,[],,22235.251579963468,0,,0.0,,False,0,,515.5875261666666,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",,30.0,4,,,71,1.0,,,,,13,3,21,2,14,12,ordinary,21,full_coverage_and_all_discovered_cleared,260,6187.050314,40.0,constant,,0.0348000000230968
10,0,True,0,10,3,5,0,clustered__adversarial-spatial__71,clustered__adversarial-spatial,9,2,,14,12,272,,bounded_transverse_width,,base,0,0.03955700000000206,,12,,0,0,,,,,,False,0,0,2,1,44,0,,3,3,256,range_convex22,,,[],,23273.431947985842,0,,0.0,,False,0,,519.2238655,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",,30.0,4,,,71,1.0,,,,,24,1,10,1,22,12,ordinary,22,full_coverage_and_all_discovered_cleared,230,6230.686386,40.0,constant,,0.03955641598440707
11,2,True,0,11,1,4,0,clustered__adversarial-spatial__71,clustered__adversarial-spatial,11,0,0,15,12,253,,bounded_transverse_width,,locked,42,0.032389000000002,0,12,cached_distance_prefix_sum,0,0,,,0,0,0,True,0,0,0,3,0,0,8,5,3,236,count_locked_grid21_29,8,8,[],,20790.22082781367,0,,0.0,,False,0,32,468.0870138333333,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",0,30.0,4,0,0,71,1.0,,,,,13,0,27,3,21,12,ordinary,21,full_coverage_and_all_discovered_cleared,210,5617.044166,40.0,constant,,0.03242933301953599
13,2,True,0,13,1,4,0,clustered__adversarial-spatial__71,clustered__adversarial-spatial,11,3,,15,12,256,,bounded_transverse_width,,arc,0,0.036636000000001445,,12,,0,0,,,,,,False,0,0,3,4,0,0,,3,2,239,service_free0_grid21_29,,,[],0,20781.34547618,0,,0.0,,False,0,,469.1890908333333,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",,30.0,4,,,71,0.5,free,44,0.0,0.0,14,0,9,5,23,12,ordinary,21,full_coverage_and_all_discovered_cleared,210,5630.26909,40.0,constant,,0.036654041963629425
