active_measurements,active_no_signal,all_cleared,case_id,category,certified_clears,clear_calls,clear_fraction,cleared,commands,cpu_s,discovered_channels,failure,inconsistent_updates,measurements,missed_channels,mixed,move_m,noise,optical_fallback_calls,optical_max_cover_radius,per_source_s,policy_cleared_channels,rounding,sources,stations_visited,stop_reason,strategy,switches,total_virtual_s,wall_s
0,0,True,q4_random_14,random,12,12,1.0,12,671,0.03308499999999981,12,,0,657,[],True,46491.85589254567,hash,0,0.0,1108.2809314166668,"[1, 4, 5, 6, 8, 10, 11, 12, 13, 15, 16, 19]",nearest,12,49,full_coverage_and_all_discovered_cleared,square_greedy,656,13299.371177,0.033138416009023786
0,0,True,q4_random_14,random,12,12,1.0,12,632,0.031023999999995056,12,,0,618,[],True,42946.85543034344,hash,0,0.0,1026.1142573333334,"[1, 4, 5, 6, 8, 10, 11, 12, 13, 15, 16, 19]",nearest,12,45,full_coverage_and_all_discovered_cleared,square_cropped_2opt,574,12313.371088,0.031078250030986965
0,0,True,q4_random_14,random,11,12,1.0,12,450,0.025589000000003637,12,,0,436,[],True,41912.044969646144,hash,0,0.0,918.9507492500001,"[1, 4, 5, 6, 8, 10, 11, 12, 13, 15, 16, 19]",nearest,12,31,full_coverage_and_all_discovered_cleared,triangle_2opt,405,11027.408991,0.025611500022932887
0,0,True,q4_random_14,random,11,12,1.0,12,450,0.0255950000000027,12,,0,436,[],True,41912.044969646144,hash,0,0.0,918.9507492500001,"[1, 4, 5, 6, 8, 10, 11, 12, 13, 15, 16, 19]",nearest,12,31,full_coverage_and_all_discovered_cleared,triangle_genetic,405,11027.408991,0.025636916980147362
20,3,True,q4_random_14,random,9,93,1.0,12,433,0.2235119999999995,12,,0,338,[],True,47813.97850505361,hash,81,19.181411251159982,988.3996409166666,"[1, 4, 5, 6, 8, 10, 11, 12, 13, 15, 16, 19]",nearest,12,31,full_coverage_and_all_discovered_cleared,active_2opt,305,11860.795691,0.2237954590236768
20,3,True,q4_random_14,random,9,93,1.0,12,433,0.22329400000000277,12,,0,338,[],True,47813.97850505361,hash,81,19.181411251159982,988.3996409166666,"[1, 4, 5, 6, 8, 10, 11, 12, 13, 15, 16, 19]",nearest,12,31,full_coverage_and_all_discovered_cleared,active_genetic,305,11860.795691,0.22343516704859212
0,0,True,q4_random_15,random,13,13,1.0,13,578,0.031681999999996435,13,,0,563,[],True,41447.44413170515,hash,0,0.0,902.4222173846155,"[1, 2, 3, 4, 6, 8, 9, 12, 13, 14, 15, 18, 20]",nearest,13,49,full_coverage_and_all_discovered_cleared,square_greedy,562,11731.488826,0.03171137499157339
0,0,True,q4_random_15,random,13,13,1.0,13,549,0.03239500000000106,13,,0,534,[],True,40141.09991543717,hash,0,0.0,865.5553833846153,"[1, 2, 3, 4, 6, 8, 9, 12, 13, 14, 15, 18, 20]",nearest,13,45,full_coverage_and_all_discovered_cleared,square_cropped_2opt,489,11252.219984,0.03242145897820592
0,0,True,q4_random_15,random,12,13,1.0,13,478,0.029453000000003726,13,,0,463,[],True,39426.698061704825,hash,0,0.0,822.9492009230769,"[1, 2, 3, 4, 6, 8, 9, 12, 13, 14, 15, 18, 20]",nearest,13,31,full_coverage_and_all_discovered_cleared,triangle_2opt,433,10698.339612,0.02948475000448525
0,0,True,q4_random_15,random,12,13,1.0,13,478,0.029386000000002355,13,,0,463,[],True,39426.698061704825,hash,0,0.0,822.9492009230769,"[1, 2, 3, 4, 6, 8, 9, 12, 13, 14, 15, 18, 20]",nearest,13,31,full_coverage_and_all_discovered_cleared,triangle_genetic,433,10698.339612,0.029461250000167638
24,2,True,q4_random_15,random,11,104,1.0,13,488,0.26950000000000074,13,,0,382,[],True,48141.40871542397,hash,91,19.18398132068858,940.2524416153847,"[1, 2, 3, 4, 6, 8, 9, 12, 13, 14, 15, 18, 20]",nearest,13,31,full_coverage_and_all_discovered_cleared,active_2opt,347,12223.281741,0.2698592090164311
24,2,True,q4_random_15,random,11,104,1.0,13,488,0.2711540000000028,13,,0,382,[],True,48141.40871542397,hash,91,19.18398132068858,940.2524416153847,"[1, 2, 3, 4, 6, 8, 9, 12, 13, 14, 15, 18, 20]",nearest,13,31,full_coverage_and_all_discovered_cleared,active_genetic,347,12223.281741,0.2717672500293702
0,0,True,q4_random_16,random,15,15,1.0,15,605,0.03971900000000517,15,,0,588,[],True,43250.28548154728,hash,0,0.0,816.8038064,"[1, 2, 3, 6, 7, 8, 10, 11, 13, 14, 15, 16, 18, 19, 20]",nearest,15,49,full_coverage_and_all_discovered_cleared,square_greedy,587,12252.057096,0.03975154098588973
0,0,True,q4_random_16,random,15,15,1.0,15,546,0.037852000000000885,15,,0,529,[],True,40829.45172215801,hash,0,0.0,758.1260231333333,"[1, 2, 3, 6, 7, 8, 10, 11, 13, 14, 15, 16, 18, 19, 20]",nearest,15,45,full_coverage_and_all_discovered_cleared,square_cropped_2opt,486,11371.890347,0.03794033394660801
0,0,True,q4_random_16,random,12,15,1.0,15,488,0.032087999999994565,15,,0,471,[],True,45067.09987746787,hash,0,0.0,792.294665,"[1, 2, 3, 6, 7, 8, 10, 11, 13, 14, 15, 16, 18, 19, 20]",nearest,15,31,full_coverage_and_all_discovered_cleared,triangle_2opt,441,11884.419975,0.032101958990097046
0,0,True,q4_random_16,random,12,15,1.0,15,488,0.03197999999999723,15,,0,471,[],True,45067.09987746787,hash,0,0.0,792.294665,"[1, 2, 3, 6, 7, 8, 10, 11, 13, 14, 15, 16, 18, 19, 20]",nearest,15,31,full_coverage_and_all_discovered_cleared,triangle_genetic,441,11884.419975,0.032015415956266224
33,5,True,q4_random_16,random,10,31,1.0,15,342,0.3722670000000008,15,,0,309,[],True,47967.69966259319,hash,16,19.19148506642376,768.5026624666666,"[1, 2, 3, 6, 7, 8, 10, 11, 13, 14, 15, 16, 18, 19, 20]",nearest,15,31,full_coverage_and_all_discovered_cleared,active_2opt,266,11527.539937,0.3730291669489816
33,5,True,q4_random_16,random,10,31,1.0,15,342,0.36818199999999734,15,,0,309,[],True,47967.69966259319,hash,16,19.19148506642376,768.5026624666666,"[1, 2, 3, 6, 7, 8, 10, 11, 13, 14, 15, 16, 18, 19, 20]",nearest,15,31,full_coverage_and_all_discovered_cleared,active_genetic,266,11527.539937,0.36848500004271045
0,0,True,q4_random_17,random,16,16,1.0,16,524,0.0453420000000051,16,,0,506,[],True,37067.4262365407,hash,0,0.0,658.030328125,"[1, 2, 3, 4, 5, 8, 9, 10, 11, 12, 13, 14, 15, 17, 19, 20]",nearest,16,37,public_upper_bound_16,square_greedy,505,10528.48525,0.04538699996192008
0,0,True,q4_random_17,random,16,16,1.0,16,543,0.04206999999999539,16,,0,525,[],True,41478.40104111214,hash,0,0.0,717.667513125,"[1, 2, 3, 4, 5, 8, 9, 10, 11, 12, 13, 14, 15, 17, 19, 20]",nearest,16,44,public_upper_bound_16,square_cropped_2opt,482,11482.68021,0.04213670804165304
0,0,True,q4_random_17,random,16,16,1.0,16,387,0.032848999999998796,16,,0,369,[],True,43209.97177098189,hash,0,0.0,681.7496470625,"[1, 2, 3, 4, 5, 8, 9, 10, 11, 12, 13, 14, 15, 17, 19, 20]",nearest,16,29,public_upper_bound_16,triangle_2opt,341,10907.994353,0.03287008299957961
0,0,True,q4_random_17,random,16,16,1.0,16,387,0.03289000000000186,16,,0,369,[],True,43209.97177098189,hash,0,0.0,681.7496470625,"[1, 2, 3, 4, 5, 8, 9, 10, 11, 12, 13, 14, 15, 17, 19, 20]",nearest,16,29,public_upper_bound_16,triangle_genetic,341,10907.994353,0.032900291960686445
31,3,True,q4_random_17,random,13,50,1.0,16,316,0.3555059999999983,16,,0,264,[],True,42732.449141520505,hash,34,19.19147773838992,642.593114375,"[1, 2, 3, 4, 5, 8, 9, 10, 11, 12, 13, 14, 15, 17, 19, 20]",nearest,16,24,public_upper_bound_16,active_2opt,233,10281.48983,0.3560112500563264
31,3,True,q4_random_17,random,13,50,1.0,16,316,0.35651200000000216,16,,0,264,[],True,42732.449141520505,hash,34,19.19147773838992,642.593114375,"[1, 2, 3, 4, 5, 8, 9, 10, 11, 12, 13, 14, 15, 17, 19, 20]",nearest,16,24,public_upper_bound_16,active_genetic,233,10281.48983,0.3571092499769293
0,0,True,q4_random_18,random,10,10,1.0,10,667,0.02992799999999818,10,,0,655,[],True,42883.656527117164,hash,0,0.0,1255.5731306,"[1, 2, 3, 6, 7, 8, 9, 15, 17, 18]",nearest,10,49,full_coverage_and_all_discovered_cleared,square_greedy,654,12555.731306,0.029928458970971406
0,0,True,q4_random_18,random,10,10,1.0,10,677,0.03136599999999845,10,,0,665,[],True,39244.79169723883,hash,0,0.0,1184.3958341,"[1, 2, 3, 6, 7, 8, 9, 15, 17, 18]",nearest,10,45,full_coverage_and_all_discovered_cleared,square_cropped_2opt,620,11843.958341,0.031438999983947724
0,0,True,q4_random_18,random,9,10,1.0,10,483,0.023747000000000185,10,,0,471,[],True,40858.77401836246,hash,0,0.0,1101.6754805,"[1, 2, 3, 6, 7, 8, 9, 15, 17, 18]",nearest,10,31,full_coverage_and_all_discovered_cleared,triangle_2opt,440,11016.754805,0.023766125028487295
0,0,True,q4_random_18,random,9,10,1.0,10,483,0.02406299999999817,10,,0,471,[],True,40858.77401836246,hash,0,0.0,1101.6754805,"[1, 2, 3, 6, 7, 8, 9, 15, 17, 18]",nearest,10,31,full_coverage_and_all_discovered_cleared,triangle_genetic,440,11016.754805,0.02410816604970023
19,2,True,q4_random_18,random,8,39,1.0,10,449,0.21696800000000138,10,,0,408,[],True,40636.454730860205,hash,29,17.16532843380094,1067.8290949,"[1, 2, 3, 6, 7, 8, 9, 15, 17, 18]",nearest,10,31,full_coverage_and_all_discovered_cleared,active_2opt,374,10678.290949,0.21729758300352842
19,2,True,q4_random_18,random,8,39,1.0,10,449,0.21485700000000207,10,,0,408,[],True,40636.454730860205,hash,29,17.16532843380094,1067.8290949,"[1, 2, 3, 6, 7, 8, 9, 15, 17, 18]",nearest,10,31,full_coverage_and_all_discovered_cleared,active_genetic,374,10678.290949,0.21519895899109542
0,0,True,q4_random_19,random,16,16,1.0,16,451,0.04077200000000403,16,,0,433,[],True,35303.57886113379,hash,0,0.0,608.607235875,"[1, 2, 3, 5, 6, 7, 8, 9, 10, 11, 14, 15, 16, 17, 19, 20]",nearest,16,36,public_upper_bound_16,square_greedy,432,9737.715774,0.04085479100467637
0,0,True,q4_random_19,random,16,16,1.0,16,487,0.04183700000000101,16,,0,469,[],True,39180.40459453353,hash,0,0.0,668.1925575,"[1, 2, 3, 5, 6, 7, 8, 9, 10, 11, 14, 15, 16, 17, 19, 20]",nearest,16,40,public_upper_bound_16,square_cropped_2opt,430,10691.08092,0.04186225001467392
0,0,True,q4_random_19,random,14,16,1.0,16,367,0.032317999999996516,16,,0,349,[],True,45166.33474390247,hash,0,0.0,698.641684375,"[1, 2, 3, 5, 6, 7, 8, 9, 10, 11, 14, 15, 16, 17, 19, 20]",nearest,16,31,full_coverage_and_all_discovered_cleared,triangle_2opt,320,11178.26695,0.0323278330033645
0,0,True,q4_random_19,random,14,16,1.0,16,367,0.032288000000001205,16,,0,349,[],True,45166.33474390247,hash,0,0.0,698.641684375,"[1, 2, 3, 5, 6, 7, 8, 9, 10, 11, 14, 15, 16, 17, 19, 20]",nearest,16,31,full_coverage_and_all_discovered_cleared,triangle_genetic,320,11178.26695,0.03232083295006305
35,1,True,q4_random_19,random,15,16,1.0,16,210,0.391686,16,,0,192,[],True,40800.54513513644,hash,0,0.0,584.631814125,"[1, 2, 3, 5, 6, 7, 8, 9, 10, 11, 14, 15, 16, 17, 19, 20]",nearest,16,23,public_upper_bound_16,active_2opt,154,9354.109026,0.39275533403269947
35,1,True,q4_random_19,random,15,16,1.0,16,210,0.3816410000000019,16,,0,192,[],True,40800.54513513644,hash,0,0.0,584.631814125,"[1, 2, 3, 5, 6, 7, 8, 9, 10, 11, 14, 15, 16, 17, 19, 20]",nearest,16,23,public_upper_bound_16,active_genetic,154,9354.109026,0.3821744999731891
0,0,True,q4_outward_boundary_00,outward_boundary,16,16,1.0,16,626,0.028928999999997984,16,,0,608,[],True,35916.415933208205,hash,0,0.0,681.89269925,"[1, 2, 3, 4, 5, 7, 8, 9, 10, 11, 12, 14, 15, 16, 17, 18]",nearest,16,45,public_upper_bound_16,square_greedy,607,10910.283188,0.02896187495207414
0,0,True,q4_outward_boundary_00,outward_boundary,15,18,1.0,16,628,0.03225700000000131,16,,0,608,[],True,41285.0368826355,hash,2,15.616753599901108,746.625461,"[1, 2, 3, 4, 5, 7, 8, 9, 10, 11, 12, 14, 15, 16, 17, 18]",nearest,16,45,full_coverage_and_all_discovered_cleared,square_cropped_2opt,563,11946.007376,0.03227500000502914
0,0,True,q4_outward_boundary_00,outward_boundary,10,113,1.0,16,612,0.029821000000005427,16,,0,497,[],True,59058.48744775349,hash,97,19.081304534683305,945.8560940625,"[1, 2, 3, 4, 5, 7, 8, 9, 10, 11, 12, 14, 15, 16, 17, 18]",nearest,16,31,full_coverage_and_all_discovered_cleared,triangle_2opt,466,15133.697505,0.029871958016883582
0,0,True,q4_outward_boundary_00,outward_boundary,10,113,1.0,16,612,0.02941399999999561,16,,0,497,[],True,59058.48744775349,hash,97,19.081304534683305,945.8560940625,"[1, 2, 3, 4, 5, 7, 8, 9, 10, 11, 12, 14, 15, 16, 17, 18]",nearest,16,31,full_coverage_and_all_discovered_cleared,triangle_genetic,466,15133.697505,0.029482750047463924
19,8,True,q4_outward_boundary_00,outward_boundary,8,176,1.0,16,548,0.25015099999999535,16,,0,370,[],True,46223.46298840162,hash,160,19.54052764596,750.2932885625,"[1, 2, 3, 4, 5, 7, 8, 9, 10, 11, 12, 14, 15, 16, 17, 18]",nearest,16,28,public_upper_bound_16,active_2opt,350,12004.692617,0.25054833298781887
19,8,True,q4_outward_boundary_00,outward_boundary,8,176,1.0,16,548,0.2499870000000044,16,,0,370,[],True,46223.46298840162,hash,160,19.54052764596,750.2932885625,"[1, 2, 3, 4, 5, 7, 8, 9, 10, 11, 12, 14, 15, 16, 17, 18]",nearest,16,28,public_upper_bound_16,active_genetic,350,12004.692617,0.2503657909692265
0,0,True,q4_outward_boundary_01,outward_boundary,10,10,1.0,10,783,0.022811000000004356,10,,0,771,[],True,40564.7378213526,hash,0,0.0,1278.7947568,"[2, 3, 5, 6, 7, 11, 12, 17, 18, 19]",nearest,10,49,full_coverage_and_all_discovered_cleared,square_greedy,770,12787.947568,0.02282174996798858
0,0,True,q4_outward_boundary_01,outward_boundary,10,10,1.0,10,721,0.02309900000000198,10,,0,709,[],True,35969.70399591705,hash,0,0.0,1145.3940801,"[2, 3, 5, 6, 7, 11, 12, 17, 18, 19]",nearest,10,45,full_coverage_and_all_discovered_cleared,square_cropped_2opt,665,11453.940801,0.023099458019714803
0,0,True,q4_outward_boundary_01,outward_boundary,6,12,1.0,10,582,0.02252200000000215,10,,0,568,[],True,46617.86237508598,hash,2,19.192849733402085,1275.6572475,"[2, 3, 5, 6, 7, 11, 12, 17, 18, 19]",nearest,10,31,full_coverage_and_all_discovered_cleared,triangle_2opt,537,12756.572475,0.0225953750195913
0,0,True,q4_outward_boundary_01,outward_boundary,6,12,1.0,10,582,0.022498999999996272,10,,0,568,[],True,46617.86237508598,hash,2,19.192849733402085,1275.6572475,"[2, 3, 5, 6, 7, 11, 12, 17, 18, 19]",nearest,10,31,full_coverage_and_all_discovered_cleared,triangle_genetic,537,12756.572475,0.022531417023856193
12,5,True,q4_outward_boundary_01,outward_boundary,5,95,1.0,10,572,0.1780170000000041,10,,0,475,[],True,43883.73753202155,hash,85,19.192849733402085,1190.7747477,"[2, 3, 5, 6, 7, 11, 12, 17, 18, 19]",nearest,10,31,full_coverage_and_all_discovered_cleared,active_2opt,451,11907.747477,0.17818925000028685
12,5,True,q4_outward_boundary_01,outward_boundary,5,95,1.0,10,572,0.17870299999999872,10,,0,475,[],True,43883.73753202155,hash,85,19.192849733402085,1190.7747477,"[2, 3, 5, 6, 7, 11, 12, 17, 18, 19]",nearest,10,31,full_coverage_and_all_discovered_cleared,active_genetic,451,11907.747477,0.17888566700275987
0,0,True,q4_outward_boundary_02,outward_boundary,10,10,1.0,10,787,0.023967000000006067,10,,0,775,[],True,40312.47452098246,hash,0,0.0,1276.1494903,"[1, 3, 4, 6, 9, 13, 14, 18, 19, 20]",nearest,10,49,full_coverage_and_all_discovered_cleared,square_greedy,774,12761.494903,0.023979125020559877
0,0,True,q4_outward_boundary_02,outward_boundary,10,10,1.0,10,723,0.023319000000000756,10,,0,711,[],True,37160.98658619393,hash,0,0.0,1170.3197318,"[1, 3, 4, 6, 9, 13, 14, 18, 19, 20]",nearest,10,45,full_coverage_and_all_discovered_cleared,square_cropped_2opt,666,11703.197318,0.02332716598175466
0,0,True,q4_outward_boundary_02,outward_boundary,8,15,1.0,10,567,0.02208399999999955,10,,0,550,[],True,44730.42212915364,hash,5,14.288240322128454,1228.1084426,"[1, 3, 4, 6, 9, 13, 14, 18, 19, 20]",nearest,10,31,full_coverage_and_all_discovered_cleared,triangle_2opt,520,12281.084426,0.02214854204794392
0,0,True,q4_outward_boundary_02,outward_boundary,8,15,1.0,10,567,0.022232000000002472,10,,0,550,[],True,44730.42212915364,hash,5,14.288240322128454,1228.1084426,"[1, 3, 4, 6, 9, 13, 14, 18, 19, 20]",nearest,10,31,full_coverage_and_all_discovered_cleared,triangle_genetic,520,12281.084426,0.022287500032689422
12,7,True,q4_outward_boundary_02,outward_boundary,3,80,1.0,10,555,0.1749280000000013,10,,0,473,[],True,41483.73283508767,hash,70,19.123301767924204,1136.8746568000001,"[1, 3, 4, 6, 9, 13, 14, 18, 19, 20]",nearest,10,31,full_coverage_and_all_discovered_cleared,active_2opt,447,11368.746568,0.17514020804082975
12,7,True,q4_outward_boundary_02,outward_boundary,3,80,1.0,10,555,0.17429599999999823,10,,0,473,[],True,41483.73283508767,hash,70,19.123301767924204,1136.8746568000001,"[1, 3, 4, 6, 9, 13, 14, 18, 19, 20]",nearest,10,31,full_coverage_and_all_discovered_cleared,active_genetic,447,11368.746568,0.1745080829714425
0,0,True,q4_outward_boundary_03,outward_boundary,13,13,1.0,13,724,0.025165000000001214,13,,0,709,[],True,40931.7612367228,hash,0,0.0,961.8732498461538,"[2, 3, 4, 5, 7, 8, 10, 13, 14, 15, 16, 18, 20]",nearest,13,49,full_coverage_and_all_discovered_cleared,square_greedy,708,12504.352248,0.025213624991010875
0,0,True,q4_outward_boundary_03,outward_boundary,13,13,1.0,13,662,0.029087000000004082,13,,0,647,[],True,39764.13823268906,hash,0,0.0,911.9867420769231,"[2, 3, 4, 5, 7, 8, 10, 13, 14, 15, 16, 18, 20]",nearest,13,45,full_coverage_and_all_discovered_cleared,square_cropped_2opt,603,11855.827647,0.029106916044838727
0,0,True,q4_outward_boundary_03,outward_boundary,9,16,1.0,13,548,0.025173999999999808,13,,0,530,[],True,46595.70798715351,hash,3,19.11899568727182,964.7801227692307,"[2, 3, 4, 5, 7, 8, 10, 13, 14, 15, 16, 18, 20]",nearest,13,31,full_coverage_and_all_discovered_cleared,triangle_2opt,499,12542.141596,0.025241042021661997
0,0,True,q4_outward_boundary_03,outward_boundary,9,16,1.0,13,548,0.025095999999997787,13,,0,530,[],True,46595.70798715351,hash,3,19.11899568727182,964.7801227692307,"[2, 3, 4, 5, 7, 8, 10, 13, 14, 15, 16, 18, 20]",nearest,13,31,full_coverage_and_all_discovered_cleared,triangle_genetic,499,12542.141596,0.02511895797215402
14,6,True,q4_outward_boundary_03,outward_boundary,7,81,1.0,13,509,0.20385499999999723,13,,0,426,[],True,45645.58191151514,hash,68,19.13375034664048,917.9320307692308,"[2, 3, 4, 5, 7, 8, 10, 13, 14, 15, 16, 18, 20]",nearest,13,31,full_coverage_and_all_discovered_cleared,active_2opt,405,11933.1164,0.2040963750332594
14,6,True,q4_outward_boundary_03,outward_boundary,7,81,1.0,13,509,0.20485800000000154,13,,0,426,[],True,45645.58191151514,hash,68,19.13375034664048,917.9320307692308,"[2, 3, 4, 5, 7, 8, 10, 13, 14, 15, 16, 18, 20]",nearest,13,31,full_coverage_and_all_discovered_cleared,active_genetic,405,11933.1164,0.20507762499619275
0,0,True,q4_outward_boundary_04,outward_boundary,12,12,1.0,12,760,0.02695800000000048,12,,0,746,[],True,40807.194614559514,hash,0,0.0,1058.03657675,"[5, 6, 7, 8, 9, 10, 13, 14, 15, 16, 18, 20]",nearest,12,49,full_coverage_and_all_discovered_cleared,square_greedy,745,12696.438921,0.027037166990339756
0,0,True,q4_outward_boundary_04,outward_boundary,12,12,1.0,12,670,0.02421300000000315,12,,0,656,[],True,37951.27810685649,hash,0,0.0,961.9379685833333,"[5, 6, 7, 8, 9, 10, 13, 14, 15, 16, 18, 20]",nearest,12,45,full_coverage_and_all_discovered_cleared,square_cropped_2opt,613,11543.255623,0.024241749953944236
0,0,True,q4_outward_boundary_04,outward_boundary,11,12,1.0,12,492,0.02083000000000368,12,,0,478,[],True,41510.94212629392,hash,0,0.0,933.2657022499999,"[5, 6, 7, 8, 9, 10, 13, 14, 15, 16, 18, 20]",nearest,12,31,full_coverage_and_all_discovered_cleared,triangle_2opt,447,11199.188427,0.020845457969699055
0,0,True,q4_outward_boundary_04,outward_boundary,11,12,1.0,12,492,0.020651000000000863,12,,0,478,[],True,41510.94212629392,hash,0,0.0,933.2657022499999,"[5, 6, 7, 8, 9, 10, 13, 14, 15, 16, 18, 20]",nearest,12,31,full_coverage_and_all_discovered_cleared,triangle_genetic,447,11199.188427,0.020650874997954816
13,8,True,q4_outward_boundary_04,outward_boundary,4,75,1.0,12,514,0.18370300000000128,12,,0,437,[],True,45004.10127705101,hash,63,19.202626694343916,987.4850208333334,"[5, 6, 7, 8, 9, 10, 13, 14, 15, 16, 18, 20]",nearest,12,31,full_coverage_and_all_discovered_cleared,active_2opt,415,11849.82025,0.1839655420044437
13,8,True,q4_outward_boundary_04,outward_boundary,4,75,1.0,12,514,0.18371800000000604,12,,0,437,[],True,45004.10127705101,hash,63,19.202626694343916,987.4850208333334,"[5, 6, 7, 8, 9, 10, 13, 14, 15, 16, 18, 20]",nearest,12,31,full_coverage_and_all_discovered_cleared,active_genetic,415,11849.82025,0.1839293329976499
0,0,True,q4_outward_boundary_05,outward_boundary,12,12,1.0,12,743,0.026994999999999436,12,,0,729,[],True,39783.10198310303,hash,0,0.0,1032.4683665,"[1, 3, 4, 5, 6, 8, 9, 12, 15, 16, 17, 18]",nearest,12,49,full_coverage_and_all_discovered_cleared,square_greedy,728,12389.620398,0.027038374973926693
0,0,True,q4_outward_boundary_05,outward_boundary,12,12,1.0,12,700,0.02721700000000027,12,,0,686,[],True,39318.657508064825,hash,0,0.0,999.5609585000001,"[1, 3, 4, 5, 6, 8, 9, 12, 15, 16, 17, 18]",nearest,12,45,full_coverage_and_all_discovered_cleared,square_cropped_2opt,641,11994.731502,0.027251375024206936
0,0,True,q4_outward_boundary_05,outward_boundary,12,12,1.0,12,492,0.021687000000000012,12,,0,478,[],True,38977.39615708596,hash,0,0.0,891.039936,"[1, 3, 4, 5, 6, 8, 9, 12, 15, 16, 17, 18]",nearest,12,31,full_coverage_and_all_discovered_cleared,triangle_2opt,447,10692.479232,0.02171829203143716
