problem,category,strategy,runs,all_cleared_rate,min_clear_fraction,mean_total_s,p95_total_s,max_total_s,mean_per_source_s,max_per_source_s,mean_commands,max_commands,mean_move_m,mean_measurements,mean_clear_calls,mean_switches,mean_wall_s,max_wall_s,cpu_s_sum,exception_count
4,smooth_noise,square_greedy,3,1.0,1.0,11933.808706000002,12260.714519000001,12288.56269,932.2107691948053,1117.1420627272728,620.3333333333334,704,41189.04353213679,605.3333333333334,13.0,604.3333333333334,0.0384310416605634,0.03993645898299292,0.11498100000000022,0
4,truncated_bearing,square_greedy,3,1.0,1.0,12425.291902333332,12506.929355100001,12513.747035,966.636907222222,1244.5570235999999,619.3333333333334,653,43678.12618040038,604.0,13.333333333333334,603.0,0.05584537532801429,0.09910458402009681,0.12518299999999272,0
4,unknown_count,square_greedy,7,1.0,1.0,12162.789653285714,13105.4475726,13189.711518,966.0265033778959,1251.0968197,621.2857142857143,721,42305.37683655079,606.2857142857143,13.0,605.2857142857143,0.04421485716011375,0.0952436660300009,0.27832999999998265,0
4,worst_alternating,square_greedy,3,1.0,1.0,12805.306315,13060.6301394,13103.854387,861.1030516442307,972.3425113076923,603.0,632,46076.53157457927,586.0,15.0,585.0,0.03319013898726553,0.0362040419713594,0.09932700000000239,0
4,worst_minus,square_greedy,3,1.0,1.0,11862.269649,12582.5940786,12593.712378,920.1443178693181,1134.7753985454544,639.3333333333334,683,40263.01491426493,624.0,13.333333333333334,623.0,0.03251530565709496,0.039274999988265336,0.09730299999999659,0
4,worst_plus,square_greedy,3,1.0,1.0,11249.195328666667,12081.616991,12124.081634,803.51893495,1010.3401361666666,581.6666666666666,677,38932.643312856126,565.3333333333334,14.333333333333334,564.3333333333334,0.03347725002095103,0.03589512500911951,0.10032400000000763,0
4,minimum_radius,triangle_2opt,7,1.0,1.0,12221.622813857142,14269.733509099999,14670.557024,915.6569237857993,1182.6729306,483.7142857142857,574,47300.25691838989,440.0,41.714285714285715,409.2857142857143,0.025479696133905754,0.030513416975736618,0.17796699999998822,0
4,near_collinear,triangle_2opt,6,1.0,1.0,11357.190473499999,11703.972938500001,11786.924042,778.9579093479701,865.3718778461539,422.0,455,44646.78567197314,389.5,30.5,359.5,0.02983299983316101,0.03415320802014321,0.17856300000000402,0
4,outward_boundary,triangle_2opt,6,1.0,1.0,12434.1939435,14539.416247500001,15133.697505,1039.7845908636218,1275.6572475,548.8333333333334,612,46248.46970375442,516.8333333333334,30.0,486.0,0.023736777851202834,0.029871958016883582,0.14211800000001062,0
4,random,triangle_2opt,20,1.0,1.0,11488.473686199999,12615.76367165,13154.3009,875.6145393806162,1101.6754805,456.3,541,44071.618434043165,438.2,16.1,408.05,0.02989382080268115,0.03990979102673009,0.5961339999999886,0
4,smooth_noise,triangle_2opt,3,1.0,1.0,10700.293908666667,10871.6934725,10901.740768,833.1461091450216,963.7516193636365,432.3333333333333,478,40804.80287400043,417.3333333333333,13.0,387.6666666666667,0.027967833331786096,0.029994040960446,0.08375899999999348,0
