active_measurements,active_no_signal,all_cleared,bracket_cut_inconsistencies,bracket_measurements,bracket_optical_success,bracket_optical_trials,bracket_pair_cuts,case_id,category,certified_clears,clear_calls,cleared,commands,coverage_full_survey_points,cpu_s,discovered_channels,discovery_cover_radius,dynamic_cover_checks,early_optical_success,early_optical_trials,extra_discovery_measurements,extra_discovery_sites,failure,inconsistent_updates,initialization_s,joint_route_solves,known_upper_bound_skips,measurements,method,missed_channels,move_m,optical_fallback_calls,optical_max_cover_radius,per_source_s,policy_cleared_channels,problem,pruned_stations,replaced_stations,replacement_measurements,replacement_proposals,replacement_surveys,seed,shared_known_measurements,skipped_precise_measurements,sources,split,stations_visited,stop_reason,switches,total_virtual_s,wall_s
8,0,True,0,0,0,0,0,clustered__adversarial-spatial__77,clustered__adversarial-spatial,11,22,16,117,,0.024081999999999937,16,,,5,11,,,,0,5.162501474842429e-05,22,,93,joint7,[],11167.344364565522,0,0.0,180.2168046875,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 13, 14, 16, 17, 18, 20]",3,,,,,,77,16,1,16,ordinary,6,public_upper_bound_16,87,2883.468875,0.024117749999277294
6,0,True,0,0,0,0,0,clustered__adversarial-spatial__77,clustered__adversarial-spatial,12,18,16,104,,0.026484999999993875,16,,,4,6,,,,0,5.820801015943289e-05,21,,84,joint9,[],8559.175771703904,0,0.0,143.61469725,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 13, 14, 16, 17, 18, 20]",3,,,,,,77,19,0,16,ordinary,5,public_upper_bound_16,80,2297.835156,0.026485249982215464
27,0,True,,,,,,clustered__adversarial-spatial__78,clustered__adversarial-spatial,16,16,16,111,,0.22436299999999676,16,,,,,,,,0,5.283398786559701e-05,,,93,peer_layout9_proxy,[],16746.257015782012,0,0.0,248.390712875,"[1, 3, 4, 5, 7, 8, 9, 10, 11, 13, 14, 15, 16, 17, 19, 20]",3,,,,,,78,,,16,ordinary,5,public_upper_bound_16,80,3974.251406,0.22451270901365206
7,0,True,,,,,,clustered__adversarial-spatial__78,clustered__adversarial-spatial,14,19,16,132,,0.024059000000001163,16,,0,2,5,0,0,,0,7.137499051168561e-05,,,111,shared9,[],11850.38998206933,0,0.0,194.942374875,"[1, 3, 4, 5, 7, 8, 9, 10, 11, 13, 14, 15, 16, 17, 19, 20]",3,0,,,,,78,17,0,16,ordinary,9,public_upper_bound_16,105,3119.077998,0.0240747089846991
6,0,True,0,0,0,0,0,clustered__adversarial-spatial__78,clustered__adversarial-spatial,9,19,16,120,,0.026032999999998196,16,,,7,10,,,,0,5.7541998103260994e-05,19,,99,joint7,[],7153.205510611042,0,0.0,131.9150688125,"[1, 3, 4, 5, 7, 8, 9, 10, 11, 13, 14, 15, 16, 17, 19, 20]",3,,,,,,78,37,0,16,ordinary,3,public_upper_bound_16,96,2110.641101,0.02606983296573162
7,0,True,0,0,0,0,0,clustered__adversarial-spatial__78,clustered__adversarial-spatial,14,19,16,132,,0.02463499999999641,16,,,2,5,,,,0,5.920801777392626e-05,25,,111,joint9,[],11850.38998206933,0,0.0,194.879874875,"[1, 3, 4, 5, 7, 8, 9, 10, 11, 13, 14, 15, 16, 17, 19, 20]",3,,,,,,78,17,0,16,ordinary,9,public_upper_bound_16,104,3118.077998,0.02463420800631866
17,0,True,,,,,,clustered__adversarial-spatial__79,clustered__adversarial-spatial,11,11,11,150,,0.13486999999999938,11,,,,,,,,0,5.929096369072795e-05,,,137,peer_layout9_proxy,[],15912.936959756029,0,0.0,367.9624900909091,"[2, 3, 6, 8, 12, 15, 16, 17, 18, 19, 20]",3,,,,,,79,,,11,ordinary,9,full_coverage_and_all_discovered_cleared,125,4047.587391,0.13497612497303635
9,0,True,,,,,,clustered__adversarial-spatial__79,clustered__adversarial-spatial,9,15,11,153,,0.019593000000000416,11,778.6166859055267,1,2,6,0,0,,0,8.158298442140222e-05,,,136,shared9,[],13456.76362668618,0,0.0,324.2138841818182,"[2, 3, 6, 8, 12, 15, 16, 17, 18, 19, 20]",3,0,,,,,79,7,0,11,ordinary,9,continuous_dynamic_coverage_and_all_discovered_cleared,128,3566.352726,0.019615083001554012
6,0,True,0,0,0,0,0,clustered__adversarial-spatial__79,clustered__adversarial-spatial,9,15,11,147,,0.018671999999995137,11,,,2,6,,,,0,5.7583965826779604e-05,18,,130,joint7,[],10371.751880145472,0,0.0,265.21367063636364,"[2, 3, 6, 8, 12, 15, 16, 17, 18, 19, 20]",3,,,,,,79,27,8,11,ordinary,7,full_coverage_and_all_discovered_cleared,126,2917.350377,0.018671083031222224
6,0,True,0,0,0,0,0,clustered__adversarial-spatial__79,clustered__adversarial-spatial,11,14,11,167,,0.021200999999997805,11,,,0,3,,,,0,6.929197115823627e-05,20,,151,joint9,[],11163.384870477383,0,0.0,290.4251795454545,"[2, 3, 6, 8, 12, 15, 16, 17, 18, 19, 20]",3,,,,,,79,10,1,11,ordinary,9,full_coverage_and_all_discovered_cleared,143,3194.676975,0.021214708976913244
20,0,True,,,,,,clustered__adversarial-spatial__80,clustered__adversarial-spatial,12,12,12,125,,0.16649699999999967,12,,,,,,,,0,6.991700502112508e-05,,,111,peer_layout9_proxy,[],16772.07831847808,0,0.0,338.86797225000004,"[1, 4, 6, 7, 9, 12, 13, 14, 15, 17, 18, 19]",3,,,,,,80,,,12,ordinary,9,full_coverage_and_all_discovered_cleared,97,4066.415667,0.1666442090063356
8,0,True,,,,,,clustered__adversarial-spatial__80,clustered__adversarial-spatial,11,17,12,131,,0.020923999999993725,12,778.6166859055267,1,1,6,0,0,,0,7.437501335516572e-05,,,112,shared9,[],13115.518207200546,0,0.0,280.17530358333335,"[1, 4, 6, 7, 9, 12, 13, 14, 15, 17, 18, 19]",3,0,,,,,80,14,0,12,ordinary,9,continuous_dynamic_coverage_and_all_discovered_cleared,104,3362.103643,0.020945540978573263
6,0,True,0,0,0,0,0,clustered__adversarial-spatial__80,clustered__adversarial-spatial,8,16,12,136,,0.022047000000000594,12,,,4,8,,,,0,5.3499999921768904e-05,19,,118,joint7,[],9671.945999019357,0,0.0,225.36576666666667,"[1, 4, 6, 7, 9, 12, 13, 14, 15, 17, 18, 19]",3,,,,,,80,23,0,12,ordinary,7,full_coverage_and_all_discovered_cleared,108,2704.3892,0.022052125015761703
5,0,True,0,0,0,0,0,clustered__adversarial-spatial__80,clustered__adversarial-spatial,8,14,12,169,,0.020610000000004902,12,,,4,6,,,,0,6.0582999140024185e-05,21,,153,joint9,[],11511.189287372245,0,0.0,272.93648816666666,"[1, 4, 6, 7, 9, 12, 13, 14, 15, 17, 18, 19]",3,,,,,,80,18,1,12,ordinary,9,full_coverage_and_all_discovered_cleared,142,3275.237858,0.02066241600550711
25,0,True,,,,,,clustered__adversarial-spatial__81,clustered__adversarial-spatial,14,14,14,148,,0.20066900000000487,14,,,,,,,,0,7.000000914558768e-05,,,132,peer_layout9_proxy,[],19864.137255791768,0,0.0,344.1305324285714,"[1, 3, 6, 8, 10, 11, 12, 13, 14, 15, 16, 17, 18, 20]",3,,,,,,81,,,14,ordinary,9,full_coverage_and_all_discovered_cleared,115,4817.827454,0.200783499982208
10,0,True,,,,,,clustered__adversarial-spatial__81,clustered__adversarial-spatial,11,17,14,130,,0.025272999999998547,14,778.6166859055267,1,3,6,0,0,,0,7.779203588142991e-05,,,111,shared9,[],13228.775398829914,0,0.0,241.76822007142854,"[1, 3, 6, 8, 10, 11, 12, 13, 14, 15, 16, 17, 18, 20]",3,0,,,,,81,16,0,14,ordinary,9,continuous_dynamic_coverage_and_all_discovered_cleared,105,3384.755081,0.025284749979618937
8,0,True,0,0,0,0,0,clustered__adversarial-spatial__81,clustered__adversarial-spatial,10,20,14,158,,0.02511400000000208,14,,,4,10,,,,0,5.358399357646704e-05,21,,136,joint7,[],9651.656022502055,0,0.0,201.88080007142858,"[1, 3, 6, 8, 10, 11, 12, 13, 14, 15, 16, 17, 18, 20]",3,,,,,,81,13,0,14,ordinary,7,full_coverage_and_all_discovered_cleared,128,2826.331201,0.025139166973531246
7,0,True,0,0,0,0,0,clustered__adversarial-spatial__81,clustered__adversarial-spatial,13,17,14,125,,0.02278100000000194,14,,,1,4,,,,0,7.104198448359966e-05,23,,106,joint9,[],11853.411928260892,0,0.0,219.76302757142858,"[1, 3, 6, 8, 10, 11, 12, 13, 14, 15, 16, 17, 18, 20]",3,,,,,,81,14,6,14,ordinary,9,full_coverage_and_all_discovered_cleared,97,3076.682386,0.022789541981182992
15,0,True,,,,,,clustered__adversarial-spatial__82,clustered__adversarial-spatial,11,11,11,121,,0.10507100000000236,11,,,,,,,,0,5.924998549744487e-05,,,108,peer_layout9_proxy,[],14506.895174471474,0,0.0,326.67082163636366,"[1, 3, 5, 6, 7, 8, 10, 11, 16, 17, 19]",3,,,,,,82,,,11,ordinary,9,full_coverage_and_all_discovered_cleared,97,3593.379038,0.10530691599706188
6,0,True,,,,,,clustered__adversarial-spatial__82,clustered__adversarial-spatial,9,13,11,123,,0.01781200000000638,11,778.6166859055267,1,2,4,0,0,,0,8.295796578750014e-05,,,108,shared9,[],11747.126887242572,0,0.0,277.2204890909091,"[1, 3, 5, 6, 7, 8, 10, 11, 16, 17, 19]",3,0,,,,,82,9,0,11,ordinary,9,continuous_dynamic_coverage_and_all_discovered_cleared,99,3049.42538,0.017810874967835844
1,0,True,0,0,0,0,0,clustered__adversarial-spatial__82,clustered__adversarial-spatial,9,11,11,117,,0.019174999999997056,11,,,2,2,,,,0,5.4374977480620146e-05,18,,104,joint7,[],9045.417797696688,0,0.0,225.37123281818182,"[1, 3, 5, 6, 7, 8, 10, 11, 16, 17, 19]",3,,,,,,82,16,7,11,ordinary,7,full_coverage_and_all_discovered_cleared,95,2479.083561,0.01919404201908037
5,0,True,0,0,0,0,0,clustered__adversarial-spatial__82,clustered__adversarial-spatial,10,14,11,167,,0.021391999999998745,11,,,1,4,,,,0,5.5374985095113516e-05,20,,151,joint9,[],10317.203752652174,0,0.0,274.9491590909091,"[1, 3, 5, 6, 7, 8, 10, 11, 16, 17, 19]",3,,,,,,82,13,14,11,ordinary,9,full_coverage_and_all_discovered_cleared,142,3024.44075,0.021433249989058822
21,0,True,,,,,,clustered__adversarial-spatial__83,clustered__adversarial-spatial,13,13,13,175,,0.1822790000000012,13,,,,,,,,0,6.716599455103278e-05,,,160,peer_layout9_proxy,[],15481.876135870341,0,0.0,315.7980944615384,"[1, 2, 3, 4, 5, 11, 13, 15, 16, 17, 18, 19, 20]",3,,,,,,83,,,13,ordinary,9,full_coverage_and_all_discovered_cleared,144,4105.375228,0.18238625000230968
8,0,True,,,,,,clustered__adversarial-spatial__83,clustered__adversarial-spatial,12,17,13,178,,0.022109999999997854,13,778.6166859055267,1,1,5,0,0,,0,9.229098213836551e-05,,,159,shared9,[],10975.60563700886,0,0.0,247.47085592307693,"[1, 2, 3, 4, 5, 11, 13, 15, 16, 17, 18, 19, 20]",3,0,,,,,83,12,0,13,ordinary,9,continuous_dynamic_coverage_and_all_discovered_cleared,150,3217.121127,0.022109750017989427
4,0,True,0,0,0,0,0,clustered__adversarial-spatial__83,clustered__adversarial-spatial,10,14,13,149,,0.019205999999996948,13,,,3,4,,,,0,6.270903395488858e-05,20,,133,joint7,[],10042.60057539609,0,0.0,220.73231653846153,"[1, 2, 3, 4, 5, 11, 13, 15, 16, 17, 18, 19, 20]",3,,,,,,83,13,0,13,ordinary,7,full_coverage_and_all_discovered_cleared,128,2869.520115,0.019224332994781435
8,0,True,0,0,0,0,0,clustered__adversarial-spatial__83,clustered__adversarial-spatial,12,17,13,179,,0.022681999999996094,13,,,1,5,,,,0,6.920797750353813e-05,22,,160,joint9,[],10489.28531762329,0,0.0,240.45054323076923,"[1, 2, 3, 4, 5, 11, 13, 15, 16, 17, 18, 19, 20]",3,,,,,,83,13,0,13,ordinary,9,full_coverage_and_all_discovered_cleared,151,3125.857062,0.022696750005707145
26,0,True,,,,,,clustered__adversarial-spatial__84,clustered__adversarial-spatial,15,15,15,121,,0.19467000000000212,15,,,,,,,,0,7.24999699741602e-05,,,104,peer_layout9_proxy,[],22567.472254439544,0,0.0,346.43296346666665,"[1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16]",3,,,,,,84,,,15,ordinary,9,full_coverage_and_all_discovered_cleared,88,5196.494452,0.1947530839825049
15,0,True,,,,,,clustered__adversarial-spatial__84,clustered__adversarial-spatial,12,21,15,139,,0.02766099999999483,15,778.6166859055267,1,3,9,0,0,,0,7.145799463614821e-05,,,116,shared9,[],15533.52028799516,0,0.0,259.24693733333334,"[1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16]",3,0,,,,,84,12,0,15,ordinary,9,continuous_dynamic_coverage_and_all_discovered_cleared,109,3888.70406,0.027692249976098537
12,0,True,0,0,0,0,0,clustered__adversarial-spatial__84,clustered__adversarial-spatial,15,21,15,155,,0.02884000000000242,15,,,0,6,,,,0,5.604198668152094e-05,22,,132,joint7,[],11108.81850612576,0,0.0,206.78424686666668,"[1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16]",3,,,,,,84,32,1,15,ordinary,7,full_coverage_and_all_discovered_cleared,127,3101.763703,0.028844834014307708
14,0,True,0,0,0,0,0,clustered__adversarial-spatial__84,clustered__adversarial-spatial,14,23,15,173,,0.029150999999998817,15,,,1,9,,,,0,6.416602991521358e-05,24,,148,joint9,[],12378.518892029986,0,0.0,230.4469186,"[1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16]",3,,,,,,84,32,1,15,ordinary,9,full_coverage_and_all_discovered_cleared,142,3456.703779,0.029155833006370813
18,0,True,,,,,,clustered__adversarial-spatial__85,clustered__adversarial-spatial,11,11,11,162,,0.1615369999999956,11,,,,,,,,0,7.124996045604348e-05,,,149,peer_layout9_proxy,[],14125.027625092429,0,0.0,341.81868427272724,"[4, 6, 7, 8, 10, 11, 13, 14, 16, 19, 20]",3,,,,,,85,,,11,ordinary,9,full_coverage_and_all_discovered_cleared,135,3760.005527,0.1616722079925239
8,0,True,,,,,,clustered__adversarial-spatial__85,clustered__adversarial-spatial,10,13,11,167,,0.022717000000000098,11,778.6166859055267,1,1,3,0,0,,0,7.775000995025039e-05,,,152,shared9,[],11595.388932795635,0,0.0,298.55252636363633,"[4, 6, 7, 8, 10, 11, 13, 14, 16, 19, 20]",3,0,,,,,85,13,0,11,ordinary,9,continuous_dynamic_coverage_and_all_discovered_cleared,144,3284.07779,0.022733999998308718
3,0,True,0,0,0,0,0,clustered__adversarial-spatial__85,clustered__adversarial-spatial,9,12,11,141,,0.019223000000003765,11,,,2,3,,,,0,6.470899097621441e-05,18,,127,joint7,[],9184.686598948598,0,0.0,240.99430172727273,"[4, 6, 7, 8, 10, 11, 13, 14, 16, 19, 20]",3,,,,,,85,16,0,11,ordinary,7,full_coverage_and_all_discovered_cleared,121,2650.937319,0.01922729198122397
7,0,True,0,0,0,0,0,clustered__adversarial-spatial__85,clustered__adversarial-spatial,10,12,11,169,,0.02417700000000167,11,,,1,2,,,,0,6.195798050612211e-05,20,,155,joint9,[],11132.988052328203,0,0.0,291.2361465454546,"[4, 6, 7, 8, 10, 11, 13, 14, 16, 19, 20]",3,,,,,,85,17,0,11,ordinary,9,full_coverage_and_all_discovered_cleared,144,3203.597612,0.02422166697215289
29,0,True,,,,,,clustered__adversarial-spatial__86,clustered__adversarial-spatial,16,16,16,74,,0.2251320000000021,16,,,,,,,,0,6.962497718632221e-05,,,56,peer_layout9_proxy,[],17667.015787631426,0,0.0,245.962697375,"[1, 2, 3, 4, 5, 6, 7, 9, 10, 11, 12, 14, 15, 18, 19, 20]",3,,,,,,86,,,16,ordinary,2,public_upper_bound_16,42,3935.403158,0.22528949996922165
15,0,True,,,,,,clustered__adversarial-spatial__86,clustered__adversarial-spatial,14,24,16,91,,0.028784999999999172,16,,0,2,10,0,0,,0,7.320899749174714e-05,,,65,shared9,[],10847.70338118705,0,0.0,166.1587924375,"[1, 2, 3, 4, 5, 6, 7, 9, 10, 11, 12, 14, 15, 18, 19, 20]",3,0,,,,,86,18,0,16,ordinary,3,public_upper_bound_16,60,2658.540679,0.0287945419549942
6,0,True,0,0,0,0,0,clustered__adversarial-spatial__86,clustered__adversarial-spatial,15,20,16,105,,0.02438200000000279,16,,,1,5,,,,0,4.637503297999501e-05,22,,83,joint7,[],10641.913866186325,0,0.0,169.586423375,"[1, 2, 3, 4, 5, 6, 7, 9, 10, 11, 12, 14, 15, 18, 19, 20]",3,,,,,,86,16,6,16,ordinary,6,public_upper_bound_16,78,2713.382774,0.02440879202913493
6,0,True,0,0,0,0,0,clustered__adversarial-spatial__86,clustered__adversarial-spatial,14,19,16,99,,0.02567200000000014,16,,,2,5,,,,0,6.699998630210757e-05,22,,78,joint9,[],9884.46087692694,0,0.0,157.930761125,"[1, 2, 3, 4, 5, 6, 7, 9, 10, 11, 12, 14, 15, 18, 19, 20]",3,,,,,,86,19,2,16,ordinary,6,public_upper_bound_16,71,2526.892178,0.025734291004482657
16,0,True,,,,,,boundary_outward__n10__positive,boundary_outward,10,10,10,172,,0.15764599999999973,10,,,,,,,,0,8.679198799654841e-05,,,160,peer_layout9_proxy,[],15755.485840338511,0,0.0,415.1097165,"[5, 8, 10, 11, 13, 14, 15, 16, 19, 20]",3,,,,,,1442,,,10,stress,9,full_coverage_and_all_discovered_cleared,150,4151.097165,0.15784879197599366
16,0,True,,,,,,boundary_outward__n10__positive,boundary_outward,10,16,10,178,,0.02211499999999944,10,778.6166859055267,1,0,6,0,0,,0,9.599997429177165e-05,,,160,shared9,[],15116.472718950596,0,0.0,404.2294542,"[5, 8, 10, 11, 13, 14, 15, 16, 19, 20]",3,0,,,,,1442,0,0,10,stress,9,continuous_dynamic_coverage_and_all_discovered_cleared,151,4042.294542,0.02214833296602592
18,0,True,0,0,0,0,0,boundary_outward__n10__positive,boundary_outward,8,18,10,163,,0.023137999999995884,10,,,2,10,,,,0,6.387499161064625e-05,17,,143,joint7,[],17447.98736324742,0,0.0,441.05974720000006,"[5, 8, 10, 11, 13, 14, 15, 16, 19, 20]",3,,,,,,1442,8,0,10,stress,7,full_coverage_and_all_discovered_cleared,132,4410.597472,0.02313716697972268
16,0,True,0,0,0,0,0,boundary_outward__n10__positive,boundary_outward,10,16,10,184,,0.022034000000004994,10,,,0,6,,,,0,7.266603643074632e-05,19,,166,joint9,[],15116.472718950596,0,0.0,407.6294542,"[5, 8, 10, 11, 13, 14, 15, 16, 19, 20]",3,,,,,,1442,6,0,10,stress,9,full_coverage_and_all_discovered_cleared,155,4076.294542,0.02203379198908806
16,0,True,,,,,,boundary_outward__n10__negative,boundary_outward,10,10,10,172,,0.1470910000000032,10,,,,,,,,0,0.00016404199413955212,,,160,peer_layout9_proxy,[],15768.602515431085,0,0.0,415.3720502,"[5, 8, 10, 11, 13, 14, 15, 16, 19, 20]",3,,,,,,1443,,,10,stress,9,full_coverage_and_all_discovered_cleared,150,4153.720502,0.1471937500173226
20,0,True,,,,,,boundary_outward__n10__negative,boundary_outward,10,18,10,184,,0.02560900000000288,10,778.6166859055267,1,0,8,0,0,,0,7.979199290275574e-05,,,164,shared9,[],15206.317538660389,0,0.0,408.62635059999997,"[5, 8, 10, 11, 13, 14, 15, 16, 19, 20]",3,0,,,,,1443,0,0,10,stress,9,continuous_dynamic_coverage_and_all_discovered_cleared,151,4086.263506,0.025649624993093312
18,0,True,0,0,0,0,0,boundary_outward__n10__negative,boundary_outward,8,18,10,161,,0.023735999999999535,10,,,2,10,,,,0,7.220800034701824e-05,17,,141,joint7,[],17434.82617635816,0,0.0,439.39652379999995,"[5, 8, 10, 11, 13, 14, 15, 16, 19, 20]",3,,,,,,1443,6,0,10,stress,7,full_coverage_and_all_discovered_cleared,128,4393.965238,0.02377183298813179
20,0,True,0,0,0,0,0,boundary_outward__n10__negative,boundary_outward,10,18,10,188,,0.025605000000005873,10,,,0,8,,,,0,6.733299233019352e-05,19,,168,joint9,[],15206.317538660389,0,0.0,410.6263506,"[5, 8, 10, 11, 13, 14, 15, 16, 19, 20]",3,,,,,,1443,4,0,10,stress,9,full_coverage_and_all_discovered_cleared,151,4106.263506,0.025640084000770003
15,0,True,,,,,,boundary_outward__n10__spatial,boundary_outward,10,10,10,171,,0.1359339999999989,10,,,,,,,,0,7.762497989460826e-05,,,159,peer_layout9_proxy,[],15775.815252660197,0,0.0,415.016305,"[5, 8, 10, 11, 13, 14, 15, 16, 19, 20]",3,,,,,,1444,,,10,stress,9,full_coverage_and_all_discovered_cleared,150,4150.16305,0.1359928329475224
17,0,True,,,,,,boundary_outward__n10__spatial,boundary_outward,10,15,10,178,,0.023803999999998382,10,778.6166859055267,1,0,5,0,0,,0,8.037500083446503e-05,,,161,shared9,[],15232.200386318023,0,0.0,406.7440077,"[5, 8, 10, 11, 13, 14, 15, 16, 19, 20]",3,0,,,,,1444,0,0,10,stress,9,continuous_dynamic_coverage_and_all_discovered_cleared,151,4067.440077,0.023844000010285527
15,0,True,0,0,0,0,0,boundary_outward__n10__spatial,boundary_outward,9,15,10,156,,0.021723999999998966,10,,,1,6,,,,0,6.391701754182577e-05,17,,139,joint7,[],17519.718303594822,0,0.0,439.1943661,"[5, 8, 10, 11, 13, 14, 15, 16, 19, 20]",3,,,,,,1444,7,0,10,stress,7,full_coverage_and_all_discovered_cleared,128,4391.943661,0.021730666980147362
17,0,True,0,0,0,0,0,boundary_outward__n10__spatial,boundary_outward,10,15,10,182,,0.02378500000000372,10,,,0,5,,,,0,6.629200652241707e-05,19,,165,joint9,[],15232.200386318023,0,0.0,408.7440077,"[5, 8, 10, 11, 13, 14, 15, 16, 19, 20]",3,,,,,,1444,4,0,10,stress,9,full_coverage_and_all_discovered_cleared,151,4087.440077,0.023787665995769203
22,0,True,,,,,,boundary_outward__n13__positive,boundary_outward,13,13,13,168,,0.20797599999999505,13,,,,,,,,0,7.679197005927563e-05,,,153,peer_layout9_proxy,[],17559.889417012215,0,0.0,344.9213755384616,"[1, 2, 3, 4, 7, 10, 11, 12, 13, 14, 16, 17, 20]",3,,,,,,1445,,,13,stress,9,full_coverage_and_all_discovered_cleared,142,4483.977882,0.20810004201484844
12,0,True,,,,,,boundary_outward__n13__positive,boundary_outward,8,17,13,173,,0.03218599999999583,13,778.6166859055267,1,5,9,0,0,,0,9.049999061971903e-05,,,154,shared9,[],16037.700711992582,0,0.0,322.96462646153844,"[1, 2, 3, 4, 7, 10, 11, 12, 13, 14, 16, 17, 20]",3,0,,,,,1445,11,0,13,stress,9,continuous_dynamic_coverage_and_all_discovered_cleared,144,4198.540144,0.03224520798539743
14,0,True,0,0,0,0,0,boundary_outward__n13__positive,boundary_outward,10,21,13,157,,0.02410000000000423,13,,,3,11,,,,0,7.01249809935689e-05,20,,134,joint7,[],18199.6638795355,0,0.0,348.30252123076923,"[1, 2, 3, 4, 7, 10, 11, 12, 13, 14, 16, 17, 20]",3,,,,,,1445,12,0,13,stress,7,full_coverage_and_all_discovered_cleared,129,4527.932776,0.024113374995067716
12,0,True,0,0,0,0,0,boundary_outward__n13__positive,boundary_outward,8,17,13,173,,0.025954999999996176,13,,,5,9,,,,0,7.020897464826703e-05,22,,154,joint9,[],16037.700711992582,0,0.0,322.96462646153844,"[1, 2, 3, 4, 7, 10, 11, 12, 13, 14, 16, 17, 20]",3,,,,,,1445,11,0,13,stress,9,full_coverage_and_all_discovered_cleared,144,4198.540144,0.025954624987207353
20,0,True,,,,,,boundary_outward__n13__negative,boundary_outward,13,13,13,166,,0.18414800000000042,13,,,,,,,,0,8.833402534946799e-05,,,151,peer_layout9_proxy,[],17465.09751953709,0,0.0,342.6938077692308,"[1, 2, 3, 4, 7, 10, 11, 12, 13, 14, 16, 17, 20]",3,,,,,,1446,,,13,stress,9,full_coverage_and_all_discovered_cleared,142,4455.019501,0.1843100840342231
17,0,True,,,,,,boundary_outward__n13__negative,boundary_outward,13,22,13,179,,0.02607600000000332,13,778.6166859055267,1,0,9,0,0,,0,8.512497879564762e-05,,,155,shared9,[],16129.456221727367,0,0.0,326.37624946153846,"[1, 2, 3, 4, 7, 10, 11, 12, 13, 14, 16, 17, 20]",3,0,,,,,1446,7,0,13,stress,9,continuous_dynamic_coverage_and_all_discovered_cleared,150,4242.891243,0.02609612501692027
19,0,True,0,0,0,0,0,boundary_outward__n13__negative,boundary_outward,13,24,13,164,,0.026381000000000654,13,,,0,11,,,,0,6.52919989079237e-05,20,,138,joint7,[],18291.39849197137,0,0.0,352.17536146153844,"[1, 2, 3, 4, 7, 10, 11, 12, 13, 14, 16, 17, 20]",3,,,,,,1446,11,0,13,stress,7,full_coverage_and_all_discovered_cleared,132,4578.279699,0.026396292028948665
17,0,True,0,0,0,0,0,boundary_outward__n13__negative,boundary_outward,13,22,13,179,,0.025916999999999746,13,,,0,9,,,,0,7.420795736834407e-05,22,,155,joint9,[],16129.456221727367,0,0.0,326.37624946153846,"[1, 2, 3, 4, 7, 10, 11, 12, 13, 14, 16, 17, 20]",3,,,,,,1446,7,0,13,stress,9,full_coverage_and_all_discovered_cleared,150,4242.891243,0.025945749948732555
19,0,True,,,,,,boundary_outward__n13__spatial,boundary_outward,13,13,13,165,,0.17437100000000072,13,,,,,,,,0,7.975002517923713e-05,,,150,peer_layout9_proxy,[],17567.802760805796,0,0.0,343.88927338461536,"[1, 2, 3, 4, 7, 10, 11, 12, 13, 14, 16, 17, 20]",3,,,,,,1447,,,13,stress,9,full_coverage_and_all_discovered_cleared,142,4470.560554,0.1744861250044778
