active_measurements,active_no_signal,all_cleared,bracket_cut_inconsistencies,bracket_measurements,bracket_optical_success,bracket_optical_trials,bracket_pair_cuts,case_id,category,certified_clears,certified_range_scan_skips,clear_calls,cleared,commands,completion_proxy_weight,configured_angle_schedule,configured_probe_angle_deg,coupled_dispatch_model,coupled_route_plans,cpu_s,discovered_channels,dispatch_implementation,early_optical_success,early_optical_trials,expanded_sensing_candidates,failure,fixed_scan_order,forced_continuations,inconsistent_updates,inferred_negative_memory_updates,interrupted_channels,joint_route_solves,known_upper_bound_skips,maximum_source_primary_rf,maximum_source_rounds,measurements,method,missed_channels,move_m,negative_history_limit,negative_hull_inconsistent_cuts,negative_hull_updates,negative_shadow_cuts,optical_fallback_calls,optical_local_move_saved_m,optical_max_cover_radius,optical_position_adjustments,outer_priority_used,packet_fallbacks,per_source_s,policy_cleared_channels,probe_angle_cap_deg,problem,seed,service_entry_weight,shared_known_measurements,shared_negative_cooldown_skips,skipped_precise_measurements,source_interruptions,source_packets,sources,split,stations_visited,stop_reason,success_history_limit,switches,total_virtual_s,transverse_target_m,transverse_width_rule,uniform_area_ranking_prior,wall_s
7,0,True,0,0,0,0,0,uniform__adversarial-spatial__70,uniform__adversarial-spatial,10,2,14,10,144,1.0,,,locked,17,0.02225599999999983,10,,0,4,False,,True,,0,0,,0,0,,,128,range_locked_area7,[],10679.598186908937,,,,,0,84.63142776300798,0.0,10,,,296.0919637,"[2, 3, 5, 10, 11, 13, 15, 16, 19, 20]",,3,70,1.0,10,,0,,,10,ordinary,7,full_coverage_and_all_discovered_cleared,,123,2960.919637,,,True,0.02226554200751707
7,0,True,0,0,0,0,0,uniform__adversarial-spatial__70,uniform__adversarial-spatial,10,2,14,10,144,1.0,,,locked,17,0.02020500000000003,10,cached_distance_prefix_sum,0,4,False,,True,,0,0,,0,0,,,128,fast_locked_area7,[],10679.598186908937,,,,,0,84.63142776300798,0.0,10,,,296.0919637,"[2, 3, 5, 10, 11, 13, 15, 16, 19, 20]",,3,70,1.0,10,,0,,,10,ordinary,7,full_coverage_and_all_discovered_cleared,,123,2960.919637,,,True,0.02024375001201406
7,0,True,0,0,0,0,0,uniform__adversarial-spatial__71,uniform__adversarial-spatial,11,7,14,12,131,1.0,,,locked,19,0.026622000000000146,12,,1,3,False,,True,,0,0,,0,0,,,115,range_locked_area7,[],12362.47871412821,,,,,0,150.03224311103048,0.0,11,,,268.29131191666664,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",,3,71,1.0,19,,3,,,12,ordinary,7,full_coverage_and_all_discovered_cleared,,106,3219.495743,,,True,0.026630833046510816
7,0,True,0,0,0,0,0,uniform__adversarial-spatial__71,uniform__adversarial-spatial,11,7,14,12,131,1.0,,,locked,19,0.023287999999999975,12,cached_distance_prefix_sum,1,3,False,,True,,0,0,,0,0,,,115,fast_locked_area7,[],12362.47871412821,,,,,0,150.03224311103048,0.0,11,,,268.29131191666664,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",,3,71,1.0,19,,3,,,12,ordinary,7,full_coverage_and_all_discovered_cleared,,106,3219.495743,,,True,0.023367499990854412
7,0,True,0,0,0,0,0,edge__iid__67,edge__iid,6,0,12,10,137,1.0,,,locked,17,0.017814999999999914,10,,4,6,False,,True,,0,0,,0,0,,,123,range_locked_area7,[],10835.443075196636,,,,,0,41.51394882524377,0.0,6,,,295.5088616,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",,3,67,1.0,7,,0,,,10,ordinary,7,full_coverage_and_all_discovered_cleared,,117,2955.088616,,,True,0.017827583011239767
7,0,True,0,0,0,0,0,edge__iid__67,edge__iid,6,0,12,10,137,1.0,,,locked,17,0.017514999999999947,10,cached_distance_prefix_sum,4,6,False,,True,,0,0,,0,0,,,123,fast_locked_area7,[],10835.443075196636,,,,,0,41.51394882524377,0.0,6,,,295.5088616,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",,3,67,1.0,7,,0,,,10,ordinary,7,full_coverage_and_all_discovered_cleared,,117,2955.088616,,,True,0.017527874966617674
9,0,True,0,0,0,0,0,edge__iid__68,edge__iid,10,11,18,15,145,1.0,,,locked,22,0.03220600000000018,15,,5,8,False,,True,,0,0,,0,0,,,125,range_locked_area7,[],13993.030779873667,,,,,0,80.23639679292691,0.0,10,,,241.90707713333333,"[2, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 19, 20]",,3,68,1.0,19,,0,,,15,ordinary,7,full_coverage_and_all_discovered_cleared,,121,3628.606157,,,True,0.032251083001028746
9,0,True,0,0,0,0,0,edge__iid__68,edge__iid,10,11,18,15,145,1.0,,,locked,22,0.02924199999999999,15,cached_distance_prefix_sum,5,8,False,,True,,0,0,,0,0,,,125,fast_locked_area7,[],13993.030779873667,,,,,0,80.23639679292691,0.0,10,,,241.90707713333333,"[2, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 19, 20]",,3,68,1.0,19,,0,,,15,ordinary,7,full_coverage_and_all_discovered_cleared,,121,3628.606157,,,True,0.02928179199807346
13,0,True,0,0,0,0,0,edge__iid__69,edge__iid,6,0,20,15,156,1.0,,,locked,22,0.02864700000000009,15,,9,14,False,,True,,0,0,,0,0,,,134,range_locked_area7,[],14635.411888590932,,,,,0,49.21355073568445,0.0,6,,,253.93882513333335,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18]",,3,69,1.0,22,,0,,,15,ordinary,7,full_coverage_and_all_discovered_cleared,,122,3809.082377,,,True,0.028678584028966725
13,0,True,0,0,0,0,0,edge__iid__69,edge__iid,6,0,20,15,156,1.0,,,locked,22,0.02817599999999998,15,cached_distance_prefix_sum,9,14,False,,True,,0,0,,0,0,,,134,fast_locked_area7,[],14635.411888590932,,,,,0,49.21355073568445,0.0,6,,,253.93882513333335,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18]",,3,69,1.0,22,,0,,,15,ordinary,7,full_coverage_and_all_discovered_cleared,,122,3809.082377,,,True,0.028184125025290996
7,0,True,0,0,0,0,0,edge__iid__70,edge__iid,6,2,11,10,146,1.0,,,locked,17,0.021233999999999975,10,,4,5,False,,True,,0,0,,0,0,,,133,range_locked_area7,[],11636.038809372245,,,,,0,50.22789329191808,0.0,6,,,317.3207764,"[2, 3, 5, 10, 11, 13, 15, 16, 19, 20]",,3,70,1.0,15,,0,,,10,ordinary,7,full_coverage_and_all_discovered_cleared,,128,3173.207764,,,True,0.021251333004329354
7,0,True,0,0,0,0,0,edge__iid__70,edge__iid,6,2,11,10,146,1.0,,,locked,17,0.020564000000000027,10,cached_distance_prefix_sum,4,5,False,,True,,0,0,,0,0,,,133,fast_locked_area7,[],11636.038809372245,,,,,0,50.22789329191808,0.0,6,,,317.3207764,"[2, 3, 5, 10, 11, 13, 15, 16, 19, 20]",,3,70,1.0,15,,0,,,10,ordinary,7,full_coverage_and_all_discovered_cleared,,128,3173.207764,,,True,0.02056766697205603
5,0,True,0,0,0,0,0,edge__iid__71,edge__iid,3,4,13,12,137,1.0,,,locked,19,0.023796999999999846,12,,9,10,False,,True,,0,0,,0,0,,,122,range_locked_area7,[],12491.768676734806,,,,,0,21.03201894179959,0.0,3,,,273.94614475,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",,3,71,1.0,21,,0,,,12,ordinary,7,full_coverage_and_all_discovered_cleared,,116,3287.353737,,,True,0.023811791033949703
5,0,True,0,0,0,0,0,edge__iid__71,edge__iid,3,4,13,12,137,1.0,,,locked,19,0.022936999999999985,12,cached_distance_prefix_sum,9,10,False,,True,,0,0,,0,0,,,122,fast_locked_area7,[],12491.768676734806,,,,,0,21.03201894179959,0.0,3,,,273.94614475,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",,3,71,1.0,21,,0,,,12,ordinary,7,full_coverage_and_all_discovered_cleared,,116,3287.353737,,,True,0.022960749978665262
9,0,True,0,0,0,0,0,edge__smooth__67,edge__smooth,5,0,12,10,140,1.0,,,locked,17,0.020648999999999917,10,,5,7,False,,True,,0,0,,0,0,,,126,range_locked_area7,[],10767.021845384454,,,,,0,57.99765704559719,0.0,5,,,295.74043700000004,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",,3,67,1.0,8,,0,,,10,ordinary,7,full_coverage_and_all_discovered_cleared,,118,2957.40437,,,True,0.02065666700946167
9,0,True,0,0,0,0,0,edge__smooth__67,edge__smooth,5,0,12,10,140,1.0,,,locked,17,0.02044200000000007,10,cached_distance_prefix_sum,5,7,False,,True,,0,0,,0,0,,,126,fast_locked_area7,[],10767.021845384454,,,,,0,57.99765704559719,0.0,5,,,295.74043700000004,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",,3,67,1.0,8,,0,,,10,ordinary,7,full_coverage_and_all_discovered_cleared,,118,2957.40437,,,True,0.02044145902618766
7,0,True,0,0,0,0,0,edge__smooth__68,edge__smooth,9,11,17,15,143,1.0,,,locked,22,0.030761999999999956,15,,6,8,False,,True,,0,0,,0,0,,,124,range_locked_area7,[],14021.004478988694,,,,,0,63.935843355903245,0.0,9,,,241.48005980000002,"[2, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 19, 20]",,3,68,1.0,20,,0,,,15,ordinary,7,full_coverage_and_all_discovered_cleared,,117,3622.200897,,,True,0.030804249981883913
7,0,True,0,0,0,0,0,edge__smooth__68,edge__smooth,9,11,17,15,143,1.0,,,locked,22,0.02849999999999997,15,cached_distance_prefix_sum,6,8,False,,True,,0,0,,0,0,,,124,fast_locked_area7,[],14021.004478988694,,,,,0,63.935843355903245,0.0,9,,,241.48005980000002,"[2, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 19, 20]",,3,68,1.0,20,,0,,,15,ordinary,7,full_coverage_and_all_discovered_cleared,,117,3622.200897,,,True,0.02850541699444875
10,0,True,0,0,0,0,0,edge__smooth__69,edge__smooth,4,0,18,15,148,1.0,,,locked,22,0.025811999999999946,15,,11,14,False,,True,,0,0,,0,0,,,128,range_locked_area7,[],14537.76744894948,,,,,0,17.49994352684267,0.0,4,,,250.03689926666667,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18]",,3,69,1.0,19,,0,,,15,ordinary,7,full_coverage_and_all_discovered_cleared,,119,3750.553489,,,True,0.025853333994746208
10,0,True,0,0,0,0,0,edge__smooth__69,edge__smooth,4,0,18,15,148,1.0,,,locked,22,0.025256999999999863,15,cached_distance_prefix_sum,11,14,False,,True,,0,0,,0,0,,,128,fast_locked_area7,[],14537.76744894948,,,,,0,17.49994352684267,0.0,4,,,250.03689926666667,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18]",,3,69,1.0,19,,0,,,15,ordinary,7,full_coverage_and_all_discovered_cleared,,119,3750.553489,,,True,0.025322500034235418
6,0,True,0,0,0,0,0,edge__smooth__70,edge__smooth,5,2,11,10,148,1.0,,,locked,17,0.02129000000000003,10,,5,6,False,,True,,0,0,,0,0,,,135,range_locked_area7,[],11849.161986428375,,,,,0,39.51856747057941,0.0,5,,,322.7832398,"[2, 3, 5, 10, 11, 13, 15, 16, 19, 20]",,3,70,1.0,18,,0,,,10,ordinary,7,full_coverage_and_all_discovered_cleared,,130,3227.832398,,,True,0.02128979202825576
6,0,True,0,0,0,0,0,edge__smooth__70,edge__smooth,5,2,11,10,148,1.0,,,locked,17,0.020564999999999944,10,cached_distance_prefix_sum,5,6,False,,True,,0,0,,0,0,,,135,fast_locked_area7,[],11849.161986428375,,,,,0,39.51856747057941,0.0,5,,,322.7832398,"[2, 3, 5, 10, 11, 13, 15, 16, 19, 20]",,3,70,1.0,18,,0,,,10,ordinary,7,full_coverage_and_all_discovered_cleared,,130,3227.832398,,,True,0.020590375002939254
7,0,True,0,0,0,0,0,edge__smooth__71,edge__smooth,5,4,15,12,138,1.0,,,locked,19,0.02263599999999988,12,,7,10,False,,True,,0,0,,0,0,,,121,range_locked_area7,[],12511.155226958237,,,,,0,20.293309512243322,0.0,5,,,274.0192535,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",,3,71,1.0,18,,0,,,12,ordinary,7,full_coverage_and_all_discovered_cleared,,112,3288.231042,,,True,0.02266324998345226
7,0,True,0,0,0,0,0,edge__smooth__71,edge__smooth,5,4,15,12,138,1.0,,,locked,19,0.021834999999999827,12,cached_distance_prefix_sum,7,10,False,,True,,0,0,,0,0,,,121,fast_locked_area7,[],12511.155226958237,,,,,0,20.293309512243322,0.0,5,,,274.0192535,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",,3,71,1.0,18,,0,,,12,ordinary,7,full_coverage_and_all_discovered_cleared,,112,3288.231042,,,True,0.021834833023604006
8,0,True,0,0,0,0,0,edge__adversarial-positive__67,edge__adversarial-positive,5,0,12,10,140,1.0,,,locked,17,0.020294000000000256,10,,5,7,False,,True,,0,0,,0,0,,,126,range_locked_area7,[],10837.675467220251,,,,,0,47.186303076305734,0.0,5,,,297.0535093,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",,3,67,1.0,9,,0,,,10,ordinary,7,full_coverage_and_all_discovered_cleared,,117,2970.535093,,,True,0.02033908397424966
8,0,True,0,0,0,0,0,edge__adversarial-positive__67,edge__adversarial-positive,5,0,12,10,140,1.0,,,locked,17,0.020160000000000178,10,cached_distance_prefix_sum,5,7,False,,True,,0,0,,0,0,,,126,fast_locked_area7,[],10837.675467220251,,,,,0,47.186303076305734,0.0,5,,,297.0535093,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",,3,67,1.0,9,,0,,,10,ordinary,7,full_coverage_and_all_discovered_cleared,,117,2970.535093,,,True,0.020226874970830977
8,0,True,0,0,0,0,0,edge__adversarial-positive__68,edge__adversarial-positive,10,11,18,15,148,1.0,,,locked,22,0.034048999999999996,15,,5,8,False,,True,,0,0,,0,0,,,128,range_locked_area7,[],13821.062694593154,,,,,0,83.50052057050709,0.0,10,,,240.61416906666668,"[2, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 19, 20]",,3,68,1.0,23,,0,,,15,ordinary,7,full_coverage_and_all_discovered_cleared,,121,3609.212536,,,True,0.034062249993439764
8,0,True,0,0,0,0,0,edge__adversarial-positive__68,edge__adversarial-positive,10,11,18,15,148,1.0,,,locked,22,0.03283900000000006,15,cached_distance_prefix_sum,5,8,False,,True,,0,0,,0,0,,,128,fast_locked_area7,[],13821.062694593154,,,,,0,83.50052057050709,0.0,10,,,240.61416906666668,"[2, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 19, 20]",,3,68,1.0,23,,0,,,15,ordinary,7,full_coverage_and_all_discovered_cleared,,121,3609.212536,,,True,0.03289583296282217
12,0,True,0,0,0,0,0,edge__adversarial-positive__69,edge__adversarial-positive,6,0,20,15,152,1.0,,,locked,22,0.026864999999999917,15,,9,14,False,,True,,0,0,,0,0,,,130,range_locked_area7,[],14560.659303635664,,,,,0,42.981721485643085,0.0,6,,,251.40879080000002,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18]",,3,69,1.0,19,,0,,,15,ordinary,7,full_coverage_and_all_discovered_cleared,,119,3771.131862,,,True,0.02686433296184987
12,0,True,0,0,0,0,0,edge__adversarial-positive__69,edge__adversarial-positive,6,0,20,15,152,1.0,,,locked,22,0.026097999999999733,15,cached_distance_prefix_sum,9,14,False,,True,,0,0,,0,0,,,130,fast_locked_area7,[],14560.659303635664,,,,,0,42.981721485643085,0.0,6,,,251.40879080000002,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18]",,3,69,1.0,19,,0,,,15,ordinary,7,full_coverage_and_all_discovered_cleared,,119,3771.131862,,,True,0.02623358299024403
8,0,True,0,0,0,0,0,edge__adversarial-positive__70,edge__adversarial-positive,7,2,13,10,149,1.0,,,locked,17,0.021753000000000355,10,,3,6,False,,True,,0,0,,0,0,,,134,range_locked_area7,[],11642.347372632763,,,,,0,58.76416336357477,0.0,7,,,318.5469474,"[2, 3, 5, 10, 11, 13, 15, 16, 19, 20]",,3,70,1.0,15,,0,,,10,ordinary,7,full_coverage_and_all_discovered_cleared,,128,3185.469474,,,True,0.021785875025670975
8,0,True,0,0,0,0,0,edge__adversarial-positive__70,edge__adversarial-positive,7,2,13,10,149,1.0,,,locked,17,0.020525999999999822,10,cached_distance_prefix_sum,3,6,False,,True,,0,0,,0,0,,,134,fast_locked_area7,[],11642.347372632763,,,,,0,58.76416336357477,0.0,7,,,318.5469474,"[2, 3, 5, 10, 11, 13, 15, 16, 19, 20]",,3,70,1.0,15,,0,,,10,ordinary,7,full_coverage_and_all_discovered_cleared,,128,3185.469474,,,True,0.02055916702374816
6,0,True,0,0,0,0,0,edge__adversarial-positive__71,edge__adversarial-positive,4,4,14,12,138,1.0,,,locked,19,0.024321000000000037,12,,8,10,False,,True,,0,0,,0,0,,,122,range_locked_area7,[],12445.568219776063,,,,,0,32.50976746692146,0.0,4,,,273.42613716666665,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",,3,71,1.0,20,,0,,,12,ordinary,7,full_coverage_and_all_discovered_cleared,,116,3281.113646,,,True,0.02432833396596834
6,0,True,0,0,0,0,0,edge__adversarial-positive__71,edge__adversarial-positive,4,4,14,12,138,1.0,,,locked,19,0.023013000000000172,12,cached_distance_prefix_sum,8,10,False,,True,,0,0,,0,0,,,122,fast_locked_area7,[],12445.568219776063,,,,,0,32.50976746692146,0.0,4,,,273.42613716666665,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",,3,71,1.0,20,,0,,,12,ordinary,7,full_coverage_and_all_discovered_cleared,,116,3281.113646,,,True,0.023018957988824695
8,0,True,0,0,0,0,0,edge__adversarial-negative__67,edge__adversarial-negative,6,0,13,10,139,1.0,,,locked,17,0.01895900000000017,10,,4,7,False,,True,,0,0,,0,0,,,124,range_locked_area7,[],10823.367770201348,,,,,0,43.43169872376871,0.0,6,,,296.06735530000003,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",,3,67,1.0,7,,0,,,10,ordinary,7,full_coverage_and_all_discovered_cleared,,117,2960.673553,,,True,0.0189667500089854
8,0,True,0,0,0,0,0,edge__adversarial-negative__67,edge__adversarial-negative,6,0,13,10,139,1.0,,,locked,17,0.01801699999999995,10,cached_distance_prefix_sum,4,7,False,,True,,0,0,,0,0,,,124,fast_locked_area7,[],10823.367770201348,,,,,0,43.43169872376871,0.0,6,,,296.06735530000003,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",,3,67,1.0,7,,0,,,10,ordinary,7,full_coverage_and_all_discovered_cleared,,117,2960.673553,,,True,0.01802341698203236
10,0,True,0,0,0,0,0,edge__adversarial-negative__68,edge__adversarial-negative,11,11,20,15,150,1.0,,,locked,22,0.03329599999999999,15,,4,9,False,,True,,0,0,,0,0,,,128,range_locked_area7,[],13760.60735921643,,,,,0,80.1428085191176,0.0,11,,,240.14143153333333,"[2, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 19, 20]",,3,68,1.0,21,,0,,,15,ordinary,7,full_coverage_and_all_discovered_cleared,,120,3602.121473,,,True,0.03332358301850036
10,0,True,0,0,0,0,0,edge__adversarial-negative__68,edge__adversarial-negative,11,11,20,15,150,1.0,,,locked,22,0.030928999999999984,15,cached_distance_prefix_sum,4,9,False,,True,,0,0,,0,0,,,128,fast_locked_area7,[],13760.60735921643,,,,,0,80.1428085191176,0.0,11,,,240.14143153333333,"[2, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 19, 20]",,3,68,1.0,21,,0,,,15,ordinary,7,full_coverage_and_all_discovered_cleared,,120,3602.121473,,,True,0.03099875000771135
10,0,True,0,0,0,0,0,edge__adversarial-negative__69,edge__adversarial-negative,4,0,18,15,147,1.0,,,locked,22,0.025945000000000107,15,,11,14,False,,True,,0,0,,0,0,,,127,range_locked_area7,[],14568.756195952841,,,,,0,29.182425984366365,0.0,4,,,249.91674926666667,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18]",,3,69,1.0,18,,0,,,15,ordinary,7,full_coverage_and_all_discovered_cleared,,116,3748.751239,,,True,0.025974499993026257
10,0,True,0,0,0,0,0,edge__adversarial-negative__69,edge__adversarial-negative,4,0,18,15,147,1.0,,,locked,22,0.025396999999999892,15,cached_distance_prefix_sum,11,14,False,,True,,0,0,,0,0,,,127,fast_locked_area7,[],14568.756195952841,,,,,0,29.182425984366365,0.0,4,,,249.91674926666667,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18]",,3,69,1.0,18,,0,,,15,ordinary,7,full_coverage_and_all_discovered_cleared,,116,3748.751239,,,True,0.02540495799621567
8,0,True,0,0,0,0,0,edge__adversarial-negative__70,edge__adversarial-negative,8,2,13,10,151,1.0,,,locked,17,0.02218600000000004,10,,2,5,False,,True,,0,0,,0,0,,,136,range_locked_area7,[],11712.480616381945,,,,,0,60.10169857384291,0.0,8,,,321.14961239999997,"[2, 3, 5, 10, 11, 13, 15, 16, 19, 20]",,3,70,1.0,17,,0,,,10,ordinary,7,full_coverage_and_all_discovered_cleared,,130,3211.496124,,,True,0.022185750014614314
8,0,True,0,0,0,0,0,edge__adversarial-negative__70,edge__adversarial-negative,8,2,13,10,151,1.0,,,locked,17,0.021473999999999993,10,cached_distance_prefix_sum,2,5,False,,True,,0,0,,0,0,,,136,fast_locked_area7,[],11712.480616381945,,,,,0,60.10169857384291,0.0,8,,,321.14961239999997,"[2, 3, 5, 10, 11, 13, 15, 16, 19, 20]",,3,70,1.0,17,,0,,,10,ordinary,7,full_coverage_and_all_discovered_cleared,,130,3211.496124,,,True,0.021493916981853545
5,0,True,0,0,0,0,0,edge__adversarial-negative__71,edge__adversarial-negative,4,4,13,12,136,1.0,,,locked,19,0.023021999999999654,12,,8,9,False,,True,,0,0,,0,0,,,121,range_locked_area7,[],12511.036985363735,,,,,0,25.7994625076946,0.0,4,,,273.68394975,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",,3,71,1.0,20,,0,,,12,ordinary,7,full_coverage_and_all_discovered_cleared,,114,3284.207397,,,True,0.023031999997328967
5,0,True,0,0,0,0,0,edge__adversarial-negative__71,edge__adversarial-negative,4,4,13,12,136,1.0,,,locked,19,0.022142000000000106,12,cached_distance_prefix_sum,8,9,False,,True,,0,0,,0,0,,,121,fast_locked_area7,[],12511.036985363735,,,,,0,25.7994625076946,0.0,4,,,273.68394975,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",,3,71,1.0,20,,0,,,12,ordinary,7,full_coverage_and_all_discovered_cleared,,114,3284.207397,,,True,0.022150999982841313
9,0,True,0,0,0,0,0,edge__adversarial-spatial__67,edge__adversarial-spatial,8,0,14,10,141,1.0,,,locked,17,0.01926899999999998,10,,2,6,False,,True,,0,0,,0,0,,,125,range_locked_area7,[],10873.915053346152,,,,,0,85.50766728473285,0.0,8,,,297.6783008,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",,3,67,1.0,7,,0,,,10,ordinary,7,full_coverage_and_all_discovered_cleared,,115,2976.783008,,,True,0.0193034170079045
9,0,True,0,0,0,0,0,edge__adversarial-spatial__67,edge__adversarial-spatial,8,0,14,10,141,1.0,,,locked,17,0.01928200000000002,10,cached_distance_prefix_sum,2,6,False,,True,,0,0,,0,0,,,125,fast_locked_area7,[],10873.915053346152,,,,,0,85.50766728473285,0.0,8,,,297.6783008,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",,3,67,1.0,7,,0,,,10,ordinary,7,full_coverage_and_all_discovered_cleared,,115,2976.783008,,,True,0.019281415967270732
10,0,True,0,0,0,0,0,edge__adversarial-spatial__68,edge__adversarial-spatial,14,0,20,15,144,1.0,,,locked,22,0.0297130000000001,15,,1,6,False,,True,,0,0,,0,0,,,122,range_locked_area7,[],14025.325235469121,,,,,0,161.32533161518558,0.0,14,,,241.27100299999998,"[2, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 19, 20]",,3,68,1.0,19,,15,,,15,ordinary,7,full_coverage_and_all_discovered_cleared,,114,3619.065045,,,True,0.029759374971035868
10,0,True,0,0,0,0,0,edge__adversarial-spatial__68,edge__adversarial-spatial,14,0,20,15,144,1.0,,,locked,22,0.028051000000000048,15,cached_distance_prefix_sum,1,6,False,,True,,0,0,,0,0,,,122,fast_locked_area7,[],14025.325235469121,,,,,0,161.32533161518558,0.0,14,,,241.27100299999998,"[2, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 19, 20]",,3,68,1.0,19,,15,,,15,ordinary,7,full_coverage_and_all_discovered_cleared,,114,3619.065045,,,True,0.028072833025362343
20,0,True,0,0,0,0,0,edge__adversarial-spatial__69,edge__adversarial-spatial,10,0,24,15,166,1.0,,,locked,22,0.03276099999999982,15,,5,14,False,,True,,0,0,,0,0,,,140,range_locked_area7,[],14569.806141803836,,,,,0,112.48796941212635,0.0,10,,,256.0640818,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18]",,3,69,1.0,21,,0,,,15,ordinary,7,full_coverage_and_all_discovered_cleared,,125,3840.961227,,,True,0.032799916982185096
20,0,True,0,0,0,0,0,edge__adversarial-spatial__69,edge__adversarial-spatial,10,0,24,15,166,1.0,,,locked,22,0.03229399999999982,15,cached_distance_prefix_sum,5,14,False,,True,,0,0,,0,0,,,140,fast_locked_area7,[],14569.806141803836,,,,,0,112.48796941212635,0.0,10,,,256.0640818,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18]",,3,69,1.0,21,,0,,,15,ordinary,7,full_coverage_and_all_discovered_cleared,,125,3840.961227,,,True,0.03230449999682605
9,0,True,0,0,0,0,0,edge__adversarial-spatial__70,edge__adversarial-spatial,9,2,13,10,148,1.0,,,locked,17,0.021204,10,,1,4,False,,True,,0,0,,0,0,,,133,range_locked_area7,[],11838.924751738736,,,,,0,109.42988004600451,0.0,9,,,322.0784951,"[2, 3, 5, 10, 11, 13, 15, 16, 19, 20]",,3,70,1.0,13,,0,,,10,ordinary,7,full_coverage_and_all_discovered_cleared,,129,3220.784951,,,True,0.021218083042185754
9,0,True,0,0,0,0,0,edge__adversarial-spatial__70,edge__adversarial-spatial,9,2,13,10,148,1.0,,,locked,17,0.021634000000000153,10,cached_distance_prefix_sum,1,4,False,,True,,0,0,,0,0,,,133,fast_locked_area7,[],11838.924751738736,,,,,0,109.42988004600451,0.0,9,,,322.0784951,"[2, 3, 5, 10, 11, 13, 15, 16, 19, 20]",,3,70,1.0,13,,0,,,10,ordinary,7,full_coverage_and_all_discovered_cleared,,129,3220.784951,,,True,0.02165349997812882
11,0,True,0,0,0,0,0,edge__adversarial-spatial__71,edge__adversarial-spatial,8,4,17,12,146,1.0,,,locked,19,0.028064999999999785,12,,4,9,False,,True,,0,0,,0,0,,,127,range_locked_area7,[],12552.055677849852,,,,,0,79.192127199715,0.0,8,,,278.36759475,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",,3,71,1.0,20,,0,,,12,ordinary,7,full_coverage_and_all_discovered_cleared,,120,3340.411137,,,True,0.028084375022444874
