active_measurements,active_no_signal,all_cleared,bracket_cut_inconsistencies,bracket_measurements,bracket_optical_success,bracket_optical_trials,bracket_pair_cuts,case_id,category,certified_clears,clear_calls,cleared,commands,cpu_s,discovered_channels,early_optical_success,early_optical_trials,failure,inconsistent_updates,initialization_s,joint_route_solves,known_upper_bound_skips,measurements,method,missed_channels,move_m,optical_fallback_calls,optical_local_move_saved_m,optical_max_cover_radius,optical_position_adjustments,outer_priority_used,per_source_s,policy_cleared_channels,problem,seed,shared_known_measurements,shared_negative_cooldown_skips,skipped_precise_measurements,sources,split,stations_visited,stop_reason,switches,total_virtual_s,wall_s
31,4,True,0,31,4,5,2,uniform__adversarial-negative__87,uniform__adversarial-negative,7,12,11,363,0.05037700000000456,11,0,0,,0,0.0001284580212086439,33,0,349,quarter_prediction22,[],22240.783113022087,0,,0.0,,False,597.1051470909091,"[2, 4, 6, 7, 9, 11, 12, 13, 16, 17, 18]",4,87,21,2,6,11,ordinary,22,full_coverage_and_all_discovered_cleared,317,6568.156618,0.05043491703690961
24,4,True,0,24,5,5,2,uniform__adversarial-negative__87,uniform__adversarial-negative,6,11,11,344,0.04678700000000191,11,0,0,,0,0.00014150002971291542,33,0,331,clearance_quarter22,[],20695.28904577412,0,43.03350920093979,0.0,6,False,559.0961640909092,"[2, 4, 6, 7, 9, 11, 12, 13, 16, 17, 18]",4,87,19,2,6,11,ordinary,22,full_coverage_and_all_discovered_cleared,301,6150.057805,0.04682004195638001
49,2,True,0,49,5,5,1,uniform__adversarial-negative__87,uniform__adversarial-negative,5,17,11,382,0.054943999999998994,11,0,0,,0,0.0001522080274298787,33,0,363,clearance_f015_22,[],22534.527814101173,6,19.724821886650588,13.077530904396019,5,False,609.9005055454545,"[2, 4, 6, 7, 9, 11, 12, 13, 16, 17, 18]",4,87,12,6,7,11,ordinary,22,full_coverage_and_all_discovered_cleared,314,6708.905561,0.054989791999105364
36,8,True,0,36,4,4,3,uniform__adversarial-negative__87,uniform__adversarial-negative,7,11,11,359,0.04103700000000288,11,0,0,,0,0.00015366700245067477,33,0,346,clearance_f03_22,[],22964.344185479138,0,32.837253232463155,0.0,7,False,607.7153488181818,"[2, 4, 6, 7, 9, 11, 12, 13, 16, 17, 18]",4,87,8,6,7,11,ordinary,22,full_coverage_and_all_discovered_cleared,307,6684.868837,0.041052250016946346
0,0,True,,,,,,uniform__adversarial-negative__88,uniform__adversarial-negative,13,13,13,571,0.03780400000000128,13,,,,0,0.00013704202137887478,,,556,square45_conservative,[],44012.44077720111,0,,0.0,,,935.3452427692307,"[1, 2, 3, 4, 6, 7, 8, 11, 13, 14, 17, 18, 19]",4,88,,,,13,ordinary,45,full_coverage_and_all_discovered_cleared,512,12159.488156,0.03781199996592477
20,12,True,0,20,3,4,6,uniform__adversarial-negative__88,uniform__adversarial-negative,10,14,13,331,0.03743000000000052,13,0,0,,0,0.00013887503882870078,35,0,315,fast22,[],22773.071357540884,0,,0.0,,,498.43186715384616,"[1, 2, 3, 4, 6, 7, 8, 11, 13, 14, 17, 18, 19]",4,88,10,,16,13,ordinary,22,full_coverage_and_all_discovered_cleared,282,6479.614273,0.03746333299204707
24,2,True,0,24,4,5,1,uniform__adversarial-negative__88,uniform__adversarial-negative,9,14,13,336,0.04711999999999961,13,0,0,,0,0.00013183301780372858,35,0,320,quarter22,[],21795.890413747948,0,,0.0,,False,485.70600630769235,"[1, 2, 3, 4, 6, 7, 8, 11, 13, 14, 17, 18, 19]",4,88,11,3,16,13,ordinary,22,full_coverage_and_all_discovered_cleared,287,6314.178082,0.0472554579610005
51,7,True,0,51,4,5,3,uniform__adversarial-negative__88,uniform__adversarial-negative,8,14,13,359,0.056035999999998864,13,0,0,,0,0.0001389170065522194,35,0,343,quarter_prediction22,[],24505.578079810683,0,,0.0,,False,536.6242779230769,"[1, 2, 3, 4, 6, 7, 8, 11, 13, 14, 17, 18, 19]",4,88,13,6,1,13,ordinary,22,full_coverage_and_all_discovered_cleared,292,6976.115613,0.05606033297954127
24,2,True,0,24,4,5,1,uniform__adversarial-negative__88,uniform__adversarial-negative,9,14,13,336,0.047913000000001205,13,0,0,,0,0.0001477920450270176,35,0,320,clearance_quarter22,[],21763.876745315658,0,47.78823567688631,0.0,9,False,485.21348830769233,"[1, 2, 3, 4, 6, 7, 8, 11, 13, 14, 17, 18, 19]",4,88,11,3,16,13,ordinary,22,full_coverage_and_all_discovered_cleared,287,6307.775348,0.047945333004463464
25,0,True,0,25,2,3,0,uniform__adversarial-negative__88,uniform__adversarial-negative,10,14,13,338,0.0500290000000021,13,0,0,,0,0.0001406670198775828,35,0,322,clearance_f015_22,[],21445.18935415601,0,51.381806242986514,0.0,9,False,481.2336822307692,"[1, 2, 3, 4, 6, 7, 8, 11, 13, 14, 17, 18, 19]",4,88,12,6,16,13,ordinary,22,full_coverage_and_all_discovered_cleared,289,6256.037869,0.050086333008948714
20,6,True,0,20,1,3,3,uniform__adversarial-negative__88,uniform__adversarial-negative,12,15,13,331,0.041880999999996504,13,0,0,,0,0.00013229204341769218,35,0,314,clearance_f03_22,[],22016.410644094245,0,77.7984621746466,0.0,12,False,486.86785592307695,"[1, 2, 3, 4, 6, 7, 8, 11, 13, 14, 17, 18, 19]",4,88,9,7,16,13,ordinary,22,full_coverage_and_all_discovered_cleared,285,6329.282127,0.04190762504003942
0,0,True,,,,,,uniform__adversarial-negative__89,uniform__adversarial-negative,10,10,10,680,0.03432099999999849,10,,,,0,0.00012633303413167596,,,668,square45_conservative,[],41611.93019012884,0,,0.0,,,1233.5386038000001,"[3, 4, 5, 6, 7, 9, 12, 14, 16, 20]",4,89,,,,10,ordinary,45,full_coverage_and_all_discovered_cleared,623,12335.386038,0.03435104200616479
19,10,True,0,19,4,4,5,uniform__adversarial-negative__89,uniform__adversarial-negative,6,10,10,397,0.030670999999998116,10,0,0,,0,0.00016062497161328793,32,0,385,fast22,[],23311.420931428387,0,,0.0,,,699.3284184,"[3, 4, 5, 6, 7, 9, 12, 14, 16, 20]",4,89,19,,16,10,ordinary,22,full_coverage_and_all_discovered_cleared,356,6993.284184,0.030694750021211803
24,2,True,0,24,4,5,1,uniform__adversarial-negative__89,uniform__adversarial-negative,6,11,10,392,0.03793499999999739,10,0,0,,0,0.00013133295578882098,32,0,379,quarter22,[],22903.98868357455,0,,0.0,,False,687.2797734,"[3, 4, 5, 6, 7, 9, 12, 14, 16, 20]",4,89,8,7,16,10,ordinary,22,full_coverage_and_all_discovered_cleared,344,6872.797734,0.03794833301799372
37,2,True,0,37,4,5,1,uniform__adversarial-negative__89,uniform__adversarial-negative,6,11,10,401,0.04622400000000226,10,0,0,,0,0.0001459590275771916,32,0,388,quarter_prediction22,[],25040.701197271424,0,,0.0,,False,735.1140236,"[3, 4, 5, 6, 7, 9, 12, 14, 16, 20]",4,89,14,6,15,10,ordinary,22,full_coverage_and_all_discovered_cleared,350,7351.140236,0.04623495799023658
24,2,True,0,24,4,5,1,uniform__adversarial-negative__89,uniform__adversarial-negative,6,11,10,392,0.03839500000000129,10,0,0,,0,0.000150958017911762,32,0,379,clearance_quarter22,[],22844.443883446726,0,61.30298670744137,0.0,6,False,686.0888771,"[3, 4, 5, 6, 7, 9, 12, 14, 16, 20]",4,89,8,7,16,10,ordinary,22,full_coverage_and_all_discovered_cleared,344,6860.888771,0.03842200001236051
35,2,True,0,35,2,4,1,uniform__adversarial-negative__89,uniform__adversarial-negative,7,12,10,407,0.047100000000000364,10,0,0,,0,0.00013983296230435371,32,0,393,clearance_f015_22,[],23127.705743635168,0,69.01459136011339,0.0,7,False,699.6541143000001,"[3, 4, 5, 6, 7, 9, 12, 14, 16, 20]",4,89,11,12,16,10,ordinary,22,full_coverage_and_all_discovered_cleared,350,6996.541143,0.04715524998027831
18,2,True,0,18,2,3,1,uniform__adversarial-negative__89,uniform__adversarial-negative,8,11,10,386,0.03433599999999615,10,0,0,,0,0.00015412498032674193,32,0,373,clearance_f03_22,[],22658.463198330086,0,72.81605460907917,0.0,7,False,679.3692635,"[3, 4, 5, 6, 7, 9, 12, 14, 16, 20]",4,89,8,6,16,10,ordinary,22,full_coverage_and_all_discovered_cleared,344,6793.692635,0.03435158298816532
0,0,True,,,,,,uniform__adversarial-negative__90,uniform__adversarial-negative,11,11,11,629,0.03686799999999835,11,,,,0,0.000139000010676682,,,616,square45_conservative,[],38351.314697181224,0,,0.0,,,1034.2057217272727,"[3, 5, 8, 10, 12, 13, 14, 15, 16, 17, 18]",4,90,,,,11,ordinary,45,full_coverage_and_all_discovered_cleared,571,11376.262939,0.036876333004329354
44,30,True,0,44,5,6,13,uniform__adversarial-negative__90,uniform__adversarial-negative,6,12,11,374,0.03220100000000059,11,0,0,,0,0.0001462499494664371,33,0,360,fast22,[],26443.824113623774,0,,0.0,,,679.251347090909,"[3, 5, 8, 10, 12, 13, 14, 15, 16, 17, 18]",4,90,15,,1,11,ordinary,22,full_coverage_and_all_discovered_cleared,325,7471.764818,0.03223637503106147
31,6,True,0,31,3,5,2,uniform__adversarial-negative__90,uniform__adversarial-negative,8,13,11,354,0.035909000000003743,11,0,0,,0,0.00014812499284744263,33,0,339,quarter22,[],22739.539555793966,0,,0.0,,False,601.3552643636364,"[3, 5, 8, 10, 12, 13, 14, 15, 16, 17, 18]",4,90,10,2,5,11,ordinary,22,full_coverage_and_all_discovered_cleared,311,6614.907908,0.035941499983891845
33,6,True,0,33,4,4,2,uniform__adversarial-negative__90,uniform__adversarial-negative,7,11,11,365,0.03689899999999824,11,0,0,,0,0.00013404199853539467,33,0,352,quarter_prediction22,[],22608.8793337078,0,,0.0,,False,605.4341693636363,"[3, 5, 8, 10, 12, 13, 14, 15, 16, 17, 18]",4,90,15,9,0,11,ordinary,22,full_coverage_and_all_discovered_cleared,323,6659.775863,0.036916500015649945
31,6,True,0,31,3,5,2,uniform__adversarial-negative__90,uniform__adversarial-negative,8,13,11,354,0.03647099999999881,11,0,0,,0,0.0002020419924519956,33,0,339,clearance_quarter22,[],22708.47539031015,0,33.842296008117145,0.0,7,False,600.7904614545455,"[3, 5, 8, 10, 12, 13, 14, 15, 16, 17, 18]",4,90,10,2,5,11,ordinary,22,full_coverage_and_all_discovered_cleared,311,6608.695076,0.03649245901033282
54,6,True,0,54,2,5,2,uniform__adversarial-negative__90,uniform__adversarial-negative,8,21,11,391,0.05339699999999681,11,0,0,,0,0.00014083401765674353,33,0,368,clearance_f015_22,[],22990.142883795826,7,19.886497759170783,13.891985330662674,6,False,622.1844155454545,"[3, 5, 8, 10, 12, 13, 14, 15, 16, 17, 18]",4,90,16,4,5,11,ordinary,22,full_coverage_and_all_discovered_cleared,321,6844.028571,0.053439749986864626
41,13,True,0,41,4,5,6,uniform__adversarial-negative__90,uniform__adversarial-negative,7,12,11,376,0.04609500000000111,11,0,0,,0,0.00014274998102337122,33,0,362,clearance_f03_22,[],24707.14558127758,0,18.526977495976723,0.0,6,False,648.6753739999999,"[3, 5, 8, 10, 12, 13, 14, 15, 16, 17, 18]",4,90,20,2,1,11,ordinary,22,full_coverage_and_all_discovered_cleared,326,7135.429114,0.04611195798497647
0,0,True,,,,,,uniform__adversarial-negative__91,uniform__adversarial-negative,10,10,10,657,0.041636000000004,10,,,,0,0.0001360829919576645,,,645,square45_conservative,[],39895.50696763578,0,,0.0,,,1185.5101395,"[6, 8, 12, 13, 14, 15, 16, 17, 19, 20]",4,91,,,,10,ordinary,45,full_coverage_and_all_discovered_cleared,601,11855.101395,0.04167062498163432
9,3,True,0,9,1,3,1,uniform__adversarial-negative__91,uniform__adversarial-negative,9,12,10,367,0.03384900000000357,10,0,0,,0,0.0001591669861227274,32,0,353,fast22,[],21044.67351416229,0,,0.0,,,635.9934699,"[6, 8, 12, 13, 14, 15, 16, 17, 19, 20]",4,91,22,,1,10,ordinary,22,full_coverage_and_all_discovered_cleared,330,6359.934699,0.0338717499980703
4,1,True,0,4,1,1,0,uniform__adversarial-negative__91,uniform__adversarial-negative,9,10,10,354,0.03279500000000013,10,0,0,,0,0.00013262499123811722,32,0,342,quarter22,[],20462.66773160183,0,,0.0,,False,617.2533542,"[6, 8, 12, 13, 14, 15, 16, 17, 19, 20]",4,91,16,4,1,10,ordinary,22,full_coverage_and_all_discovered_cleared,320,6172.533542,0.032835666032042354
27,2,True,0,27,2,3,1,uniform__adversarial-negative__91,uniform__adversarial-negative,8,11,10,335,0.041416999999995596,10,0,0,,0,0.0001302079763263464,32,0,322,quarter_prediction22,[],22845.95315865346,0,,0.0,,False,652.0190631,"[6, 8, 12, 13, 14, 15, 16, 17, 19, 20]",4,91,15,1,0,10,ordinary,22,full_coverage_and_all_discovered_cleared,288,6520.190631,0.04146254202350974
4,1,True,0,4,1,1,0,uniform__adversarial-negative__91,uniform__adversarial-negative,9,10,10,354,0.033228000000001146,10,0,0,,0,0.00012104102643206716,32,0,342,clearance_quarter22,[],20413.495087015483,0,75.45183282871051,0.0,9,False,616.2699013,"[6, 8, 12, 13, 14, 15, 16, 17, 19, 20]",4,91,16,4,1,10,ordinary,22,full_coverage_and_all_discovered_cleared,320,6162.699013,0.033235167036764324
5,0,True,0,5,1,1,0,uniform__adversarial-negative__91,uniform__adversarial-negative,9,10,10,356,0.03426499999999777,10,0,0,,0,0.0001307500060647726,32,0,344,clearance_f015_22,[],20408.541114417425,0,69.10471314163797,0.0,8,False,617.470822,"[6, 8, 12, 13, 14, 15, 16, 17, 19, 20]",4,91,17,5,1,10,ordinary,22,full_coverage_and_all_discovered_cleared,323,6174.70822,0.03430516697699204
5,1,True,0,5,2,2,0,uniform__adversarial-negative__91,uniform__adversarial-negative,8,10,10,354,0.032961999999997715,10,0,0,,0,0.00012862501898780465,32,0,342,clearance_f03_22,[],20626.093580669065,0,68.75036008775653,0.0,8,False,620.7218713,"[6, 8, 12, 13, 14, 15, 16, 17, 19, 20]",4,91,15,6,1,10,ordinary,22,full_coverage_and_all_discovered_cleared,322,6207.218713,0.03298937500221655
0,0,True,,,,,,uniform__adversarial-negative__92,uniform__adversarial-negative,13,13,13,616,0.03632899999999495,13,,,,0,0.0001236249809153378,,,601,square45_conservative,[],40745.480220895435,0,,0.0,,,905.7766187692307,"[1, 2, 3, 4, 6, 8, 9, 10, 15, 17, 18, 19, 20]",4,92,,,,13,ordinary,45,full_coverage_and_all_discovered_cleared,556,11775.096044,0.03634645795682445
21,12,True,0,21,4,5,5,uniform__adversarial-negative__92,uniform__adversarial-negative,9,14,13,355,0.03939100000000195,13,0,0,,0,0.00015550001990050077,35,0,339,fast22,[],23193.15352619235,0,,0.0,,,516.1254386153846,"[1, 2, 3, 4, 6, 8, 9, 10, 15, 17, 18, 19, 20]",4,92,19,,2,13,ordinary,22,full_coverage_and_all_discovered_cleared,308,6709.630702,0.03942225000355393
25,7,True,0,25,3,4,3,uniform__adversarial-negative__92,uniform__adversarial-negative,10,14,13,357,0.0445489999999964,13,0,0,,0,0.0001409159740433097,35,0,341,quarter22,[],22139.1111948191,0,,0.0,,False,500.52478738461537,"[1, 2, 3, 4, 6, 8, 9, 10, 15, 17, 18, 19, 20]",4,92,17,1,2,13,ordinary,22,full_coverage_and_all_discovered_cleared,306,6506.822236,0.04459825000958517
44,8,True,0,44,4,7,4,uniform__adversarial-negative__92,uniform__adversarial-negative,9,16,13,394,0.04977000000000231,13,0,0,,0,0.00012679200153797865,35,0,376,quarter_prediction22,[],23290.278539334304,0,,0.0,,False,534.3889006153846,"[1, 2, 3, 4, 6, 8, 9, 10, 15, 17, 18, 19, 20]",4,92,28,25,8,13,ordinary,22,full_coverage_and_all_discovered_cleared,335,6947.055708,0.04980454203905538
29,9,True,0,29,3,4,4,uniform__adversarial-negative__92,uniform__adversarial-negative,10,14,13,360,0.046649999999999636,13,0,0,,0,0.00014645798364654183,35,0,344,clearance_quarter22,[],22519.105199408725,0,79.24656572193634,0.0,10,False,507.5246952307692,"[1, 2, 3, 4, 6, 8, 9, 10, 15, 17, 18, 19, 20]",4,92,16,2,2,13,ordinary,22,full_coverage_and_all_discovered_cleared,306,6597.821038,0.04666766698937863
20,5,True,0,20,2,2,2,uniform__adversarial-negative__92,uniform__adversarial-negative,11,13,13,349,0.04136299999999693,13,0,0,,0,0.00014466699212789536,35,0,334,clearance_f015_22,[],21456.641742370717,0,92.71850506773661,0.0,10,False,486.87141130769226,"[1, 2, 3, 4, 6, 8, 9, 10, 15, 17, 18, 19, 20]",4,92,14,2,1,13,ordinary,22,full_coverage_and_all_discovered_cleared,303,6329.328347,0.04140295897377655
26,9,True,0,26,3,4,4,uniform__adversarial-negative__92,uniform__adversarial-negative,10,14,13,357,0.04328499999999735,13,0,0,,0,0.00015258300118148327,35,0,341,clearance_f03_22,[],22853.84872993677,0,82.03559047697934,0.0,10,False,511.5207493076923,"[1, 2, 3, 4, 6, 8, 9, 10, 15, 17, 18, 19, 20]",4,92,16,3,2,13,ordinary,22,full_coverage_and_all_discovered_cleared,306,6649.769741,0.04330120800295845
0,0,True,,,,,,uniform__adversarial-negative__93,uniform__adversarial-negative,16,16,16,541,0.045417000000000485,16,,,,0,0.00013579102233052254,,,523,square45_conservative,[],41861.620353854145,0,,0.0,,,721.7077545625,"[1, 2, 3, 4, 5, 6, 7, 10, 11, 12, 13, 14, 15, 16, 19, 20]",4,93,,,,16,ordinary,45,full_coverage_and_all_discovered_cleared,480,11547.324073,0.04543150000972673
43,30,True,0,43,6,9,15,uniform__adversarial-negative__93,uniform__adversarial-negative,10,19,16,287,0.05089600000000161,16,0,0,,0,0.000139041047077626,32,6,266,fast22,[],25105.903224118698,0,,0.0,,,416.69879025,"[1, 2, 3, 4, 5, 6, 7, 10, 11, 12, 13, 14, 15, 16, 19, 20]",4,93,33,,2,16,ordinary,16,public_upper_bound_16,227,6667.180644,0.05097199999727309
36,12,True,0,36,3,6,6,uniform__adversarial-negative__93,uniform__adversarial-negative,13,19,16,256,0.05521399999999943,16,0,0,,0,0.00011979200644418597,28,10,235,quarter22,[],19375.486312640114,0,,0.0,,False,334.2560788125,"[1, 2, 3, 4, 5, 6, 7, 10, 11, 12, 13, 14, 15, 16, 19, 20]",4,93,39,35,0,16,ordinary,12,public_upper_bound_16,209,5348.097261,0.05529245897196233
59,12,True,0,59,2,7,6,uniform__adversarial-negative__93,uniform__adversarial-negative,14,21,16,354,0.07214400000000154,16,0,0,,0,0.00011049996828660369,34,4,331,quarter_prediction22,[],24349.617980392806,0,,0.0,,False,432.0577245625,"[1, 2, 3, 4, 5, 6, 7, 10, 11, 12, 13, 14, 15, 16, 19, 20]",4,93,38,22,26,16,ordinary,18,public_upper_bound_16,293,6912.923593,0.07219887501560152
36,12,True,0,36,3,6,6,uniform__adversarial-negative__93,uniform__adversarial-negative,13,19,16,256,0.05593099999999396,16,0,0,,0,0.0002074999501928687,28,10,235,clearance_quarter22,[],19322.84755563531,0,45.64978424233464,0.0,11,False,333.59809425,"[1, 2, 3, 4, 5, 6, 7, 10, 11, 12, 13, 14, 15, 16, 19, 20]",4,93,39,35,0,16,ordinary,12,public_upper_bound_16,209,5337.569508,0.055994875030592084
33,10,True,0,33,4,5,5,uniform__adversarial-negative__93,uniform__adversarial-negative,11,17,16,244,0.050142999999998494,16,0,0,,0,0.00012866599718108773,28,10,225,clearance_f015_22,[],18309.707853323078,0,55.31422262920418,0.0,10,False,316.8713481875,"[1, 2, 3, 4, 5, 6, 7, 10, 11, 12, 13, 14, 15, 16, 19, 20]",4,93,32,39,0,16,ordinary,12,public_upper_bound_16,200,5069.941571,0.050189292000140995
34,10,True,0,34,4,7,5,uniform__adversarial-negative__93,uniform__adversarial-negative,12,19,16,249,0.048192000000000235,16,0,0,,0,0.00010499998461455107,28,10,228,clearance_f03_22,[],16490.735269410925,0,73.347791351854,0.0,12,False,295.759190625,"[1, 2, 3, 4, 5, 6, 7, 10, 11, 12, 13, 14, 15, 16, 19, 20]",4,93,23,19,3,16,ordinary,12,public_upper_bound_16,205,4732.14705,0.04823333298554644
0,0,True,,,,,,uniform__adversarial-negative__94,uniform__adversarial-negative,14,14,14,657,0.043704000000005294,14,,,,0,9.933405090123415e-05,,,641,square45_conservative,[],39107.83648790862,0,,0.0,,,835.1833785714286,"[1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 14, 16, 17, 20]",4,94,,,,14,ordinary,45,full_coverage_and_all_discovered_cleared,596,11692.5673,0.043754792015533894
41,23,True,0,41,6,8,11,uniform__adversarial-negative__94,uniform__adversarial-negative,8,16,14,397,0.05392599999999703,14,0,0,,0,0.00015795801300555468,36,0,379,fast22,[],26298.672988125963,0,,0.0,,,540.6953282857143,"[1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 14, 16, 17, 20]",4,94,40,,19,14,ordinary,22,full_coverage_and_all_discovered_cleared,339,7569.734596,0.053982791025191545
45,8,True,0,45,6,9,3,uniform__adversarial-negative__94,uniform__adversarial-negative,8,17,14,398,0.06514800000000065,14,0,0,,0,0.00014725001528859138,36,0,379,quarter22,[],24664.6619324589,0,,0.0,,False,517.7094559285714,"[1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 14, 16, 17, 20]",4,94,36,22,19,14,ordinary,22,full_coverage_and_all_discovered_cleared,341,7247.932383,0.06521204201271757
53,10,True,0,53,8,10,5,uniform__adversarial-negative__94,uniform__adversarial-negative,6,16,14,359,0.05390200000000078,14,0,0,,0,0.0001557079958729446,36,0,341,quarter_prediction22,[],25853.28021141163,0,,0.0,,False,517.5468600714286,"[1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 14, 16, 17, 20]",4,94,11,2,17,14,ordinary,22,full_coverage_and_all_discovered_cleared,294,7245.656041,0.053940707992296666
57,9,True,0,57,6,10,3,uniform__adversarial-negative__94,uniform__adversarial-negative,8,18,14,405,0.0674319999999966,14,0,0,,0,0.00015308300498872995,36,0,385,clearance_quarter22,[],25417.45263979289,0,48.54513874427119,0.0,7,False,530.5350375,"[1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 14, 16, 17, 20]",4,94,32,24,19,14,ordinary,22,full_coverage_and_all_discovered_cleared,337,7427.490525,0.06745379196945578
67,8,True,0,67,4,6,3,uniform__adversarial-negative__94,uniform__adversarial-negative,9,16,14,423,0.07684900000000283,14,0,0,,0,0.00015162501949816942,36,0,405,clearance_f015_22,[],24794.414816492317,0,63.644475758164155,0.0,7,False,529.3487830714286,"[1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 14, 16, 17, 20]",4,94,36,27,17,14,ordinary,22,full_coverage_and_all_discovered_cleared,351,7410.882963,0.07692529202904552
47,13,True,0,47,3,6,5,uniform__adversarial-negative__94,uniform__adversarial-negative,11,17,14,395,0.05775899999999723,14,0,0,,0,0.00016316602705046535,36,0,376,clearance_f03_22,[],25197.971418004945,0,63.41207007946224,0.0,10,False,523.8281627142857,"[1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 14, 16, 17, 20]",4,94,27,12,17,14,ordinary,22,full_coverage_and_all_discovered_cleared,335,7333.594278,0.05778758297674358
0,0,True,,,,,,uniform__adversarial-negative__95,uniform__adversarial-negative,16,16,16,581,0.04422199999999776,16,,,,0,0.00016054196748882532,,,563,square45_conservative,[],37688.69979218173,0,,0.0,,,684.7962475,"[1, 2, 3, 4, 5, 6, 9, 10, 12, 13, 15, 16, 17, 18, 19, 20]",4,95,,,,16,ordinary,40,public_upper_bound_16,524,10956.73996,0.04424379096599296
