active_measurements,active_no_signal,all_cleared,bracket_cut_inconsistencies,bracket_measurements,bracket_optical_success,bracket_optical_trials,bracket_pair_cuts,case_id,category,certified_clears,certified_range_scan_skips,clear_calls,cleared,commands,completion_proxy_weight,configured_angle_schedule,configured_probe_angle_deg,coupled_dispatch_model,coupled_route_plans,cpu_s,discovered_channels,dispatch_implementation,early_optical_success,early_optical_trials,expanded_sensing_candidates,failure,fixed_scan_order,forced_continuations,inconsistent_updates,inferred_negative_memory_updates,initialization_s,interrupted_channels,joint_route_solves,known_upper_bound_skips,maximum_source_primary_rf,maximum_source_rounds,measurements,method,missed_channels,move_m,negative_history_limit,negative_hull_inconsistent_cuts,negative_hull_updates,negative_shadow_cuts,optical_fallback_calls,optical_local_move_saved_m,optical_max_cover_radius,optical_position_adjustments,outer_priority_used,packet_fallbacks,per_source_s,policy_cleared_channels,probe_angle_cap_deg,problem,seed,service_entry_weight,shared_known_measurements,shared_negative_cooldown_skips,skipped_precise_measurements,source_interruptions,source_packets,sources,split,stations_visited,stop_reason,success_history_limit,switches,total_virtual_s,transverse_target_m,transverse_width_rule,uniform_area_ranking_prior,wall_s
4,0,True,0,0,0,0,0,clustered__smooth__117,clustered__smooth,6,0,13,11,125,1.0,,,base,0,0.019092000000000553,11,,5,7,False,,False,,0,0,6.904202746227384e-05,,18,0,,,110,range_area7,[],9141.378066830212,,,,,0,44.85255820745965,0.0,6,,,231.2068739090909,"[2, 6, 7, 9, 10, 12, 13, 15, 18, 19, 20]",,3,117,1.0,15,,0,,,11,ordinary,7,full_coverage_and_all_discovered_cleared,,104,2543.275613,,,True,0.019095666997600347
4,0,True,0,0,0,0,0,clustered__smooth__117,clustered__smooth,6,0,13,11,125,1.0,,,locked,18,0.019573999999998648,11,cached_distance_prefix_sum,5,7,False,,True,,0,0,7.075001485645771e-05,,0,0,,,110,fast_locked_area7,[],9141.378066830212,,,,,0,44.85255820745965,0.0,6,,,231.2068739090909,"[2, 6, 7, 9, 10, 12, 13, 15, 18, 19, 20]",,3,117,1.0,15,,0,,,11,ordinary,7,full_coverage_and_all_discovered_cleared,,104,2543.275613,,,True,0.019591916992794722
25,0,True,,,,,,clustered__smooth__118,clustered__smooth,15,,15,15,160,,,,,,0.2046430000000008,15,,,,,,,,0,,5.641602911055088e-05,,,,,,143,peer_layout9_proxy,[],20183.488208533232,,,,,0,,0.0,,,,330.31317626666663,"[1, 4, 5, 6, 7, 8, 10, 12, 13, 14, 15, 16, 17, 19, 20]",,3,118,,,,,,,15,ordinary,9,full_coverage_and_all_discovered_cleared,,128,4954.697644,,,,0.2048041250091046
7,0,True,0,0,0,0,0,clustered__smooth__118,clustered__smooth,12,,18,15,139,1.0,,,,,0.027930999999998818,15,,3,6,False,,,,0,,7.1291986387223e-05,,22,0,,,119,area_return1_7,[],11599.635728873769,,,,,0,100.48382454463423,0.0,12,,,207.195143,"[1, 4, 5, 6, 7, 8, 10, 12, 13, 14, 15, 16, 17, 19, 20]",,3,118,,20,,1,,,15,ordinary,7,full_coverage_and_all_discovered_cleared,,109,3107.927145,,,True,0.027981207997072488
7,0,True,0,0,0,0,0,clustered__smooth__118,clustered__smooth,12,0,18,15,139,1.0,,,base,0,0.02754900000000049,15,,3,6,False,,False,,0,0,9.304098784923553e-05,,22,0,,,119,range_area7,[],11599.635728873769,,,,,0,100.48382454463423,0.0,12,,,207.195143,"[1, 4, 5, 6, 7, 8, 10, 12, 13, 14, 15, 16, 17, 19, 20]",,3,118,1.0,20,,1,,,15,ordinary,7,full_coverage_and_all_discovered_cleared,,109,3107.927145,,,True,0.02755870803957805
3,0,True,0,0,0,0,0,clustered__smooth__118,clustered__smooth,5,5,17,15,155,1.0,,,locked,22,0.02594399999999908,15,cached_distance_prefix_sum,10,12,False,,True,,0,0,8.31250217743218e-05,,0,0,,,136,fast_locked_area7,[],10919.121863061822,,,,,0,33.868728131573675,0.0,5,,,204.921625,"[1, 4, 5, 6, 7, 8, 10, 12, 13, 14, 15, 16, 17, 19, 20]",,3,118,1.0,18,,0,,,15,ordinary,7,full_coverage_and_all_discovered_cleared,,129,3073.824375,,,True,0.025951292016543448
20,0,True,,,,,,clustered__smooth__119,clustered__smooth,12,,12,12,135,,,,,,0.1488449999999979,12,,,,,,,,0,,7.558299694210291e-05,,,,,,121,peer_layout9_proxy,[],18321.448759332707,,,,,0,,0.0,,,,369.7741461666667,"[2, 3, 4, 5, 6, 7, 10, 11, 14, 16, 18, 19]",,3,119,,,,,,,12,ordinary,9,full_coverage_and_all_discovered_cleared,,108,4437.289754,,,,0.14895470795454457
1,0,True,0,0,0,0,0,clustered__smooth__119,clustered__smooth,4,,13,12,134,1.0,,,,,0.021133999999999986,12,,8,9,False,,,,0,,6.39590434730053e-05,,19,0,,,119,area_return1_7,[],9001.271412168186,,,,,0,24.12132431665571,0.0,4,,,214.02119025000002,"[2, 3, 4, 5, 6, 7, 10, 11, 14, 16, 18, 19]",,3,119,,11,,8,,,12,ordinary,7,full_coverage_and_all_discovered_cleared,,110,2568.254283,,,True,0.021148416970390826
1,0,True,0,0,0,0,0,clustered__smooth__119,clustered__smooth,4,0,13,12,134,1.0,,,base,0,0.02144699999999844,12,,8,9,False,,False,,0,0,7.683300646021962e-05,,19,0,,,119,range_area7,[],9001.271412168186,,,,,0,24.12132431665571,0.0,4,,,214.02119025000002,"[2, 3, 4, 5, 6, 7, 10, 11, 14, 16, 18, 19]",,3,119,1.0,11,,8,,,12,ordinary,7,full_coverage_and_all_discovered_cleared,,110,2568.254283,,,True,0.021456082991790026
2,0,True,0,0,0,0,0,clustered__smooth__119,clustered__smooth,5,0,12,12,143,1.0,,,locked,19,0.021961999999998483,12,cached_distance_prefix_sum,7,7,False,,True,,0,0,6.891600787639618e-05,,0,0,,,129,fast_locked_area7,[],8710.949158354522,,,,,0,38.25524563933732,0.0,5,,,213.84915249999997,"[2, 3, 4, 5, 6, 7, 10, 11, 14, 16, 18, 19]",,3,119,1.0,16,,0,,,12,ordinary,7,full_coverage_and_all_discovered_cleared,,119,2566.18983,,,True,0.021961916994769126
20,0,True,,,,,,clustered__smooth__120,clustered__smooth,14,,14,14,120,,,,,,0.15115599999999674,14,,,,,,,,0,,7.17920484021306e-05,,,,,,104,peer_layout9_proxy,[],19785.02000030416,,,,,0,,0.0,,,,331.3574287142857,"[2, 3, 4, 5, 6, 7, 8, 10, 11, 13, 14, 15, 16, 17]",,3,120,,,,,,,14,ordinary,9,full_coverage_and_all_discovered_cleared,,92,4639.004002,,,,0.15134008397581056
2,0,True,0,0,0,0,0,clustered__smooth__120,clustered__smooth,8,,15,14,147,1.0,,,,,0.02565099999999987,14,,6,7,False,,,,0,,6.716698408126831e-05,,21,0,,,130,area_return1_7,[],10663.96041482241,,,,,0,79.82415929672041,0.0,8,,,212.69943457142858,"[2, 3, 4, 5, 6, 7, 8, 10, 11, 13, 14, 15, 16, 17]",,3,120,,22,,1,,,14,ordinary,7,full_coverage_and_all_discovered_cleared,,122,2977.792084,,,True,0.025709207984618843
2,0,True,0,0,0,0,0,clustered__smooth__120,clustered__smooth,8,4,15,14,143,1.0,,,base,0,0.025255999999998835,14,,6,7,False,,False,,0,0,7.71670020185411e-05,,21,0,,,126,range_area7,[],10663.96041482241,,,,,0,79.82415929672041,0.0,8,,,210.98514885714286,"[2, 3, 4, 5, 6, 7, 8, 10, 11, 13, 14, 15, 16, 17]",,3,120,1.0,22,,1,,,14,ordinary,7,full_coverage_and_all_discovered_cleared,,118,2953.792084,,,True,0.025266458047553897
3,0,True,0,0,0,0,0,clustered__smooth__120,clustered__smooth,7,1,15,14,127,1.0,,,locked,21,0.022814000000000334,14,cached_distance_prefix_sum,7,8,False,,True,,0,0,7.841701153665781e-05,,0,0,,,110,fast_locked_area7,[],11109.701003139324,,,,,0,45.30278721620546,0.0,7,,,210.49572871428572,"[2, 3, 4, 5, 6, 7, 8, 10, 11, 13, 14, 15, 16, 17]",,3,120,1.0,27,,0,,,14,ordinary,7,full_coverage_and_all_discovered_cleared,,102,2946.940202,,,True,0.02281941700493917
19,0,True,,,,,,clustered__smooth__121,clustered__smooth,10,,10,10,160,,,,,,0.15333400000000097,10,,,,,,,,0,,6.72080204822123e-05,,,,,,148,peer_layout9_proxy,[],16616.13162850498,,,,,0,,0.0,,,,424.62263300000006,"[3, 5, 6, 7, 11, 13, 16, 17, 19, 20]",,3,121,,,,,,,10,ordinary,9,full_coverage_and_all_discovered_cleared,,133,4246.22633,,,,0.15339791699079797
6,0,True,0,0,0,0,0,clustered__smooth__121,clustered__smooth,8,,14,10,145,1.0,,,,,0.017085999999999046,10,,2,6,False,,,,0,,7.25829740986228e-05,,17,0,,,129,area_return1_7,[],9549.522408212635,,,,,0,74.87028407551693,0.0,8,,,273.8904482,"[3, 5, 6, 7, 11, 13, 16, 17, 19, 20]",,3,121,,11,,0,,,10,ordinary,7,full_coverage_and_all_discovered_cleared,,122,2738.904482,,,True,0.017118416959419847
6,0,True,0,0,0,0,0,clustered__smooth__121,clustered__smooth,8,0,14,10,145,1.0,,,base,0,0.016940999999999207,10,,2,6,False,,False,,0,0,7.745798211544752e-05,,17,0,,,129,range_area7,[],9549.522408212635,,,,,0,74.87028407551693,0.0,8,,,273.8904482,"[3, 5, 6, 7, 11, 13, 16, 17, 19, 20]",,3,121,1.0,11,,0,,,10,ordinary,7,full_coverage_and_all_discovered_cleared,,122,2738.904482,,,True,0.016941500012762845
6,0,True,0,0,0,0,0,clustered__smooth__121,clustered__smooth,8,0,13,10,136,1.0,,,locked,17,0.01714899999999986,10,cached_distance_prefix_sum,2,5,False,,True,,0,0,7.083400851115584e-05,,0,0,,,121,fast_locked_area7,[],10254.51964060336,,,,,0,49.522646713050726,0.0,8,,,282.8903929,"[3, 5, 6, 7, 11, 13, 16, 17, 19, 20]",,3,121,1.0,9,,5,,,10,ordinary,7,full_coverage_and_all_discovered_cleared,,114,2828.903929,,,True,0.017158000031486154
27,0,True,,,,,,clustered__smooth__122,clustered__smooth,14,,14,14,135,,,,,,0.21667300000000012,14,,,,,,,,0,,6.962503539398313e-05,,,,,,119,peer_layout9_proxy,[],20941.102738880625,,,,,0,,0.0,,,,353.8014676428571,"[2, 3, 4, 5, 7, 8, 10, 11, 12, 14, 16, 17, 18, 19]",,3,122,,,,,,,14,ordinary,9,full_coverage_and_all_discovered_cleared,,100,4953.220547,,,,0.21694658399792388
3,0,True,0,0,0,0,0,clustered__smooth__122,clustered__smooth,4,,16,14,158,1.0,,,,,0.028473000000001747,14,,10,12,False,,,,0,,7.016700692474842e-05,,21,0,,,140,area_return1_7,[],9132.660259762606,,,,,0,27.018700324538344,0.0,4,,,195.2522895,"[2, 3, 4, 5, 7, 8, 10, 11, 12, 14, 16, 17, 18, 19]",,3,122,,21,,0,,,14,ordinary,7,full_coverage_and_all_discovered_cleared,,131,2733.532053,,,True,0.028494583966676146
3,0,True,0,0,0,0,0,clustered__smooth__122,clustered__smooth,4,0,16,14,158,1.0,,,base,0,0.028576000000001045,14,,10,12,False,,False,,0,0,7.908401312306523e-05,,21,0,,,140,range_area7,[],9132.660259762606,,,,,0,27.018700324538344,0.0,4,,,195.2522895,"[2, 3, 4, 5, 7, 8, 10, 11, 12, 14, 16, 17, 18, 19]",,3,122,1.0,21,,0,,,14,ordinary,7,full_coverage_and_all_discovered_cleared,,131,2733.532053,,,True,0.028597666998393834
5,0,True,0,0,0,0,0,clustered__smooth__122,clustered__smooth,5,0,17,14,161,1.0,,,locked,21,0.03234899999999996,14,cached_distance_prefix_sum,9,12,False,,True,,0,0,8.662499021738768e-05,,0,0,,,142,fast_locked_area7,[],9590.075207445752,,,,,0,33.37356493054142,0.0,5,,,202.85821735714285,"[2, 3, 4, 5, 7, 8, 10, 11, 12, 14, 16, 17, 18, 19]",,3,122,1.0,22,,0,,,14,ordinary,7,full_coverage_and_all_discovered_cleared,,133,2840.015043,,,True,0.03235491702798754
17,0,True,,,,,,clustered__smooth__123,clustered__smooth,10,,10,10,150,,,,,,0.13920699999999897,10,,,,,,,,0,,7.995899068191648e-05,,,,,,138,peer_layout9_proxy,[],18337.04380806635,,,,,0,,0.0,,,,453.240876,"[1, 3, 4, 7, 9, 14, 15, 17, 18, 20]",,3,123,,,,,,,10,ordinary,9,full_coverage_and_all_discovered_cleared,,125,4532.40876,,,,0.13932870799908414
3,0,True,0,0,0,0,0,clustered__smooth__123,clustered__smooth,4,,11,10,131,1.0,,,,,0.01855199999999968,10,,6,7,False,,,,0,,8.579099085181952e-05,,17,0,,,118,area_return1_7,[],9515.770600340196,,,,,0,32.67401910465538,0.0,4,,,265.8154118,"[1, 3, 4, 7, 9, 14, 15, 17, 18, 20]",,3,123,,7,,0,,,10,ordinary,7,full_coverage_and_all_discovered_cleared,,112,2658.154118,,,True,0.018551542016211897
3,0,True,0,0,0,0,0,clustered__smooth__123,clustered__smooth,4,0,11,10,131,1.0,,,base,0,0.01895799999999781,10,,6,7,False,,False,,0,0,7.35839712433517e-05,,17,0,,,118,range_area7,[],9515.770600340196,,,,,0,32.67401910465538,0.0,4,,,265.8154118,"[1, 3, 4, 7, 9, 14, 15, 17, 18, 20]",,3,123,1.0,7,,0,,,10,ordinary,7,full_coverage_and_all_discovered_cleared,,112,2658.154118,,,True,0.018983542046044022
3,0,True,0,0,0,0,0,clustered__smooth__123,clustered__smooth,4,0,11,10,140,1.0,,,locked,17,0.019400000000000972,10,cached_distance_prefix_sum,6,7,False,,True,,0,0,8.683401392772794e-05,,0,0,,,127,fast_locked_area7,[],9533.204897084022,,,,,0,32.67401910465538,0.0,4,,,271.4640978,"[1, 3, 4, 7, 9, 14, 15, 17, 18, 20]",,3,123,1.0,6,,0,,,10,ordinary,7,full_coverage_and_all_discovered_cleared,,120,2714.640978,,,True,0.019399041950237006
22,0,True,,,,,,clustered__smooth__124,clustered__smooth,12,,12,12,147,,,,,,0.17454599999999942,12,,,,,,,,0,,6.925000343471766e-05,,,,,,133,peer_layout9_proxy,[],16805.94633376892,,,,,0,,0.0,,,,350.18243916666665,"[1, 2, 3, 5, 6, 7, 13, 14, 16, 18, 19, 20]",,3,124,,,,,,,12,ordinary,9,full_coverage_and_all_discovered_cleared,,116,4202.18927,,,,0.1746838329709135
7,0,True,0,0,0,0,0,clustered__smooth__124,clustered__smooth,8,,15,12,144,1.0,,,,,0.022677000000001613,12,,4,7,False,,,,0,,0.00019774999236688018,,19,0,,,127,area_return1_7,[],10758.441384041835,,,,,0,81.32467077081752,0.0,8,,,248.05735633333333,"[1, 2, 3, 5, 6, 7, 13, 14, 16, 18, 19, 20]",,3,124,,14,,0,,,12,ordinary,7,full_coverage_and_all_discovered_cleared,,121,2976.688276,,,True,0.022681500006001443
7,0,True,0,0,0,0,0,clustered__smooth__124,clustered__smooth,8,8,15,12,136,1.0,,,base,0,0.02250399999999786,12,,4,7,False,,False,,0,0,9.187503019347787e-05,,19,0,,,119,range_area7,[],10758.441384041835,,,,,0,81.32467077081752,0.0,8,,,244.05735633333333,"[1, 2, 3, 5, 6, 7, 13, 14, 16, 18, 19, 20]",,3,124,1.0,14,,0,,,12,ordinary,7,full_coverage_and_all_discovered_cleared,,113,2928.688276,,,True,0.022521874983794987
6,0,True,0,0,0,0,0,clustered__smooth__124,clustered__smooth,8,0,15,12,137,1.0,,,locked,19,0.022026000000000323,12,cached_distance_prefix_sum,4,7,False,,True,,0,0,7.583398837596178e-05,,0,0,,,120,fast_locked_area7,[],10212.16901376993,,,,,0,73.18249345285354,0.0,8,,,235.45281683333334,"[1, 2, 3, 5, 6, 7, 13, 14, 16, 18, 19, 20]",,3,124,1.0,7,,2,,,12,ordinary,7,full_coverage_and_all_discovered_cleared,,114,2825.433802,,,True,0.022042541997507215
17,0,True,,,,,,clustered__smooth__125,clustered__smooth,11,,11,11,168,,,,,,0.14541000000000182,11,,,,,,,,0,,7.120799273252487e-05,,,,,,155,peer_layout9_proxy,[],14890.91972595088,,,,,0,,0.0,,,,359.28944954545454,"[1, 2, 5, 6, 8, 10, 11, 12, 15, 16, 19]",,3,125,,,,,,,11,ordinary,9,full_coverage_and_all_discovered_cleared,,144,3952.183945,,,,0.14553908299421892
5,0,True,0,0,0,0,0,clustered__smooth__125,clustered__smooth,7,,12,11,130,1.0,,,,,0.020611000000002377,11,,4,5,False,,,,0,,7.85409938544035e-05,,18,0,,,116,area_return1_7,[],9642.24283037317,,,,,0,79.84298290658535,0.0,7,,,243.40441518181817,"[1, 2, 5, 6, 8, 10, 11, 12, 15, 16, 19]",,3,125,,15,,0,,,11,ordinary,7,full_coverage_and_all_discovered_cleared,,111,2677.448567,,,True,0.02060962503310293
5,0,True,0,0,0,0,0,clustered__smooth__125,clustered__smooth,7,0,12,11,130,1.0,,,base,0,0.020640000000000214,11,,4,5,False,,False,,0,0,7.495802128687501e-05,,18,0,,,116,range_area7,[],9642.24283037317,,,,,0,79.84298290658535,0.0,7,,,243.40441518181817,"[1, 2, 5, 6, 8, 10, 11, 12, 15, 16, 19]",,3,125,1.0,15,,0,,,11,ordinary,7,full_coverage_and_all_discovered_cleared,,111,2677.448567,,,True,0.020647124969400465
5,0,True,0,0,0,0,0,clustered__smooth__125,clustered__smooth,8,0,14,11,145,1.0,,,locked,18,0.018630999999999176,11,cached_distance_prefix_sum,3,6,False,,True,,0,0,7.050001295283437e-05,,0,0,,,129,fast_locked_area7,[],9578.970657593265,,,,,0,66.8868346951653,0.0,8,,,249.89037563636364,"[1, 2, 5, 6, 8, 10, 11, 12, 15, 16, 19]",,3,125,1.0,11,,0,,,11,ordinary,7,full_coverage_and_all_discovered_cleared,,124,2748.794132,,,True,0.01863595802569762
26,0,True,,,,,,clustered__smooth__126,clustered__smooth,14,,14,14,139,,,,,,0.2127599999999994,14,,,,,,,,0,,6.845901953056455e-05,,,,,,123,peer_layout9_proxy,[],20542.274116244123,,,,,0,,0.0,,,,349.88963014285713,"[2, 3, 4, 6, 8, 11, 12, 14, 15, 16, 17, 18, 19, 20]",,3,126,,,,,,,14,ordinary,9,full_coverage_and_all_discovered_cleared,,105,4898.454822,,,,0.21293141704518348
2,0,True,0,0,0,0,0,clustered__smooth__126,clustered__smooth,7,,14,14,162,1.0,,,,,0.02462500000000034,14,,7,7,False,,,,0,,7.666699821129441e-05,,21,0,,,146,area_return1_7,[],10483.613370610674,,,,,0,34.15805066653688,0.0,7,,,216.76590542857141,"[2, 3, 4, 6, 8, 11, 12, 14, 15, 16, 17, 18, 19, 20]",,3,126,,26,,0,,,14,ordinary,7,full_coverage_and_all_discovered_cleared,,138,3034.722676,,,True,0.024624790996313095
2,0,True,0,0,0,0,0,clustered__smooth__126,clustered__smooth,7,2,14,14,160,1.0,,,base,0,0.024573999999997653,14,,7,7,False,,False,,0,0,8.849997539073229e-05,,21,0,,,144,range_area7,[],10483.613370610674,,,,,0,34.15805066653688,0.0,7,,,215.90876257142855,"[2, 3, 4, 6, 8, 11, 12, 14, 15, 16, 17, 18, 19, 20]",,3,126,1.0,26,,0,,,14,ordinary,7,full_coverage_and_all_discovered_cleared,,136,3022.722676,,,True,0.024582500045653433
2,0,True,0,0,0,0,0,clustered__smooth__126,clustered__smooth,3,0,15,14,161,1.0,,,locked,21,0.02723399999999998,14,cached_distance_prefix_sum,11,12,False,,True,,0,0,8.466700091958046e-05,,0,0,,,144,fast_locked_area7,[],9576.98538742919,,,,,0,30.990979654661544,0.0,3,,,203.17121985714286,"[2, 3, 4, 6, 8, 11, 12, 14, 15, 16, 17, 18, 19, 20]",,3,126,1.0,34,,0,,,14,ordinary,7,full_coverage_and_all_discovered_cleared,,136,2844.397078,,,True,0.02807783300522715
19,0,True,,,,,,clustered__adversarial-positive__117,clustered__adversarial-positive,11,,11,11,131,,,,,,0.14918600000000026,11,,,,,,,,0,,0.00012858299305662513,,,,,,118,peer_layout9_proxy,[],18373.533506654767,,,,,0,,0.0,,,,402.1551548181818,"[2, 6, 7, 9, 10, 12, 13, 15, 18, 19, 20]",,3,117,,,,,,,11,ordinary,9,full_coverage_and_all_discovered_cleared,,104,4423.706703,,,,0.1492762920097448
6,0,True,0,0,0,0,0,clustered__adversarial-positive__117,clustered__adversarial-positive,8,,16,11,135,1.0,,,,,0.021072999999997677,11,,3,8,False,,,,0,,8.258403977379203e-05,,18,0,,,117,area_return1_7,[],9056.05406982633,,,,,0,79.9005062371289,0.0,8,,,234.2009829090909,"[2, 6, 7, 9, 10, 12, 13, 15, 18, 19, 20]",,3,117,,20,,0,,,11,ordinary,7,full_coverage_and_all_discovered_cleared,,110,2576.210812,,,True,0.021141125005669892
6,0,True,0,0,0,0,0,clustered__adversarial-positive__117,clustered__adversarial-positive,8,0,16,11,135,1.0,,,base,0,0.020611999999999853,11,,3,8,False,,False,,0,0,8.204102050513029e-05,,18,0,,,117,range_area7,[],9056.05406982633,,,,,0,79.9005062371289,0.0,8,,,234.2009829090909,"[2, 6, 7, 9, 10, 12, 13, 15, 18, 19, 20]",,3,117,1.0,20,,0,,,11,ordinary,7,full_coverage_and_all_discovered_cleared,,110,2576.210812,,,True,0.02064345800317824
6,0,True,0,0,0,0,0,clustered__adversarial-positive__117,clustered__adversarial-positive,8,0,16,11,135,1.0,,,locked,18,0.020734999999998394,11,cached_distance_prefix_sum,3,8,False,,True,,0,0,6.904196925461292e-05,,0,0,,,117,fast_locked_area7,[],9056.05406982633,,,,,0,79.9005062371289,0.0,8,,,234.2009829090909,"[2, 6, 7, 9, 10, 12, 13, 15, 18, 19, 20]",,3,117,1.0,20,,0,,,11,ordinary,7,full_coverage_and_all_discovered_cleared,,110,2576.210812,,,True,0.020735291007440537
26,0,True,,,,,,clustered__adversarial-positive__118,clustered__adversarial-positive,15,,15,15,161,,,,,,0.2147590000000008,15,,,,,,,,0,,6.320799002423882e-05,,,,,,144,peer_layout9_proxy,[],19822.318072161375,,,,,0,,0.0,,,,325.83090766666663,"[1, 4, 5, 6, 7, 8, 10, 12, 13, 14, 15, 16, 17, 19, 20]",,3,118,,,,,,,15,ordinary,9,full_coverage_and_all_discovered_cleared,,128,4887.463615,,,,0.21488804201362655
6,0,True,0,0,0,0,0,clustered__adversarial-positive__118,clustered__adversarial-positive,10,,16,15,109,1.0,,,,,0.02356500000000139,15,,5,6,False,,,,0,,7.041700882837176e-05,,22,0,,,91,area_return1_7,[],10958.861118142544,,,,,0,86.21872048365333,0.0,10,,,187.38481493333333,"[1, 4, 5, 6, 7, 8, 10, 12, 13, 14, 15, 16, 17, 19, 20]",,3,118,,13,,1,,,15,ordinary,7,full_coverage_and_all_discovered_cleared,,86,2810.772224,,,True,0.0236368749756366
6,0,True,0,0,0,0,0,clustered__adversarial-positive__118,clustered__adversarial-positive,10,0,16,15,109,1.0,,,base,0,0.023075999999999652,15,,5,6,False,,False,,0,0,6.975000724196434e-05,,22,0,,,91,range_area7,[],10958.861118142544,,,,,0,86.21872048365333,0.0,10,,,187.38481493333333,"[1, 4, 5, 6, 7, 8, 10, 12, 13, 14, 15, 16, 17, 19, 20]",,3,118,1.0,13,,1,,,15,ordinary,7,full_coverage_and_all_discovered_cleared,,86,2810.772224,,,True,0.02308441698551178
6,0,True,0,0,0,0,0,clustered__adversarial-positive__118,clustered__adversarial-positive,10,5,19,15,159,1.0,,,locked,22,0.028478999999997257,15,cached_distance_prefix_sum,5,9,False,,True,,0,0,6.608304101973772e-05,,0,0,,,138,fast_locked_area7,[],10853.662536961645,,,,,0,110.41167168638253,0.0,10,,,205.1155004,"[1, 4, 5, 6, 7, 8, 10, 12, 13, 14, 15, 16, 17, 19, 20]",,3,118,1.0,17,,0,,,15,ordinary,7,full_coverage_and_all_discovered_cleared,,129,3076.732506,,,True,0.028503290959633887
21,0,True,,,,,,clustered__adversarial-positive__119,clustered__adversarial-positive,12,,12,12,136,,,,,,0.16018599999999594,12,,,,,,,,0,,7.474998710677028e-05,,,,,,122,peer_layout9_proxy,[],18348.44116545914,,,,,0,,0.0,,,,370.64068633333335,"[2, 3, 4, 5, 6, 7, 10, 11, 14, 16, 18, 19]",,3,119,,,,,,,12,ordinary,9,full_coverage_and_all_discovered_cleared,,108,4447.688236,,,,0.16034479200607166
4,0,True,0,0,0,0,0,clustered__adversarial-positive__119,clustered__adversarial-positive,8,,16,12,149,1.0,,,,,0.024557000000001494,12,,4,8,False,,,,0,,6.925000343471766e-05,,19,0,,,131,area_return1_7,[],8944.532391659248,,,,,0,88.76780559232014,0.0,8,,,219.90887316666667,"[2, 3, 4, 5, 6, 7, 10, 11, 14, 16, 18, 19]",,3,119,,13,,1,,,12,ordinary,7,full_coverage_and_all_discovered_cleared,,123,2638.906478,,,True,0.02456554101081565
4,0,True,0,0,0,0,0,clustered__adversarial-positive__119,clustered__adversarial-positive,8,5,16,12,144,1.0,,,base,0,0.02453400000000272,12,,4,8,False,,False,,0,0,7.291702786460519e-05,,19,0,,,126,range_area7,[],8944.532391659248,,,,,0,88.76780559232014,0.0,8,,,217.40887316666667,"[2, 3, 4, 5, 6, 7, 10, 11, 14, 16, 18, 19]",,3,119,1.0,13,,1,,,12,ordinary,7,full_coverage_and_all_discovered_cleared,,118,2608.906478,,,True,0.02454012498492375
10,0,True,0,0,0,0,0,clustered__adversarial-positive__119,clustered__adversarial-positive,12,0,20,12,164,1.0,,,locked,19,0.0292129999999986,12,cached_distance_prefix_sum,0,8,False,,True,,0,0,7.295800605788827e-05,,0,0,,,142,fast_locked_area7,[],8722.967948728501,,,,,0,111.78362101982607,0.0,12,,,222.71613241666668,"[2, 3, 4, 5, 6, 7, 10, 11, 14, 16, 18, 19]",,3,119,1.0,21,,0,,,12,ordinary,7,full_coverage_and_all_discovered_cleared,,134,2672.593589,,,True,0.029276582994498312
20,0,True,,,,,,clustered__adversarial-positive__120,clustered__adversarial-positive,14,,14,14,120,,,,,,0.15766700000000355,14,,,,,,,,0,,9.000004502013326e-05,,,,,,104,peer_layout9_proxy,[],19495.096267864523,,,,,0,,0.0,,,,327.2156609285715,"[2, 3, 4, 5, 6, 7, 8, 10, 11, 13, 14, 15, 16, 17]",,3,120,,,,,,,14,ordinary,9,full_coverage_and_all_discovered_cleared,,92,4581.019253,,,,0.15784112503752112
9,0,True,0,0,0,0,0,clustered__adversarial-positive__120,clustered__adversarial-positive,11,,21,14,155,1.0,,,,,0.027009999999997092,14,,3,10,False,,,,0,,6.412499351426959e-05,,21,0,,,132,area_return1_7,[],10648.665690758133,,,,,0,115.27066752240164,0.0,11,,,214.6237954285714,"[2, 3, 4, 5, 6, 7, 8, 10, 11, 13, 14, 15, 16, 17]",,3,120,,34,,0,,,14,ordinary,7,full_coverage_and_all_discovered_cleared,,124,3004.733136,,,True,0.02702454198151827
9,0,True,0,0,0,0,0,clustered__adversarial-positive__120,clustered__adversarial-positive,11,0,21,14,155,1.0,,,base,0,0.026679999999998927,14,,3,10,False,,False,,0,0,7.537502096965909e-05,,21,0,,,132,range_area7,[],10648.665690758133,,,,,0,115.27066752240164,0.0,11,,,214.6237954285714,"[2, 3, 4, 5, 6, 7, 8, 10, 11, 13, 14, 15, 16, 17]",,3,120,1.0,34,,0,,,14,ordinary,7,full_coverage_and_all_discovered_cleared,,124,3004.733136,,,True,0.026699959009420127
6,0,True,0,0,0,0,0,clustered__adversarial-positive__120,clustered__adversarial-positive,10,1,18,14,139,1.0,,,locked,21,0.025527000000003852,14,cached_distance_prefix_sum,4,8,False,,True,,0,0,7.708399789407849e-05,,0,0,,,119,fast_locked_area7,[],11167.264194876392,,,,,0,83.66336778283485,0.0,10,,,215.81805978571427,"[2, 3, 4, 5, 6, 7, 8, 10, 11, 13, 14, 15, 16, 17]",,3,120,1.0,33,,0,,,14,ordinary,7,full_coverage_and_all_discovered_cleared,,111,3021.452837,,,True,0.025541042035911232
