active_measurements,active_no_signal,all_cleared,bracket_cut_inconsistencies,bracket_measurements,bracket_optical_success,bracket_optical_trials,bracket_pair_cuts,case_id,category,certified_clears,certified_range_scan_skips,certified_scan_skips,clear_calls,cleared,commands,completion_proxy_weight,configured_angle_schedule,configured_probe_angle_deg,coupled_dispatch_model,coupled_route_plans,cpu_s,deferred_nonstationary_skips,discovered_channels,dispatch_implementation,early_optical_success,early_optical_trials,expanded_sensing_candidates,failure,faithful_attempt_memory_updates,faithful_nonstationary_retained,faithful_stationary_skips,fixed_scan_order,forced_continuations,inconsistent_updates,inferred_negative_memory_updates,interrupted_channels,joint_route_solves,known_upper_bound_skips,logical_negative_memory_limit,maximum_source_primary_rf,maximum_source_rounds,measurements,method,minimum_actual_unknown_per_station,minimum_unknown_actions_per_station,missed_channels,move_m,optical_fallback_calls,optical_local_move_saved_m,optical_max_cover_radius,optical_position_adjustments,outer_priority_used,packet_fallbacks,pair_prediction_checks,per_source_s,policy_cleared_channels,predicted_pair_skips,probe_angle_cap_deg,problem,public_empty_scan_skips,public_empty_scans,seed,service_entry_weight,shared_known_measurements,shared_negative_cooldown_skips,skipped_precise_measurements,source_interruptions,source_packets,sources,split,stations_visited,stop_reason,switches,total_virtual_s,transverse_target_m,transverse_width_rule,uniform_area_ranking_prior,wall_s
10,1,True,0,10,2,3,0,edge__adversarial-negative__70,edge__adversarial-negative,8,0,0,11,10,332,,bounded_transverse_width,,base,0,0.029793000000001513,0,10,,0,0,,,0,0,0,False,0,0,0,4,41,0,8,3,3,319,lean_cheap_predict8_width015,10,,[],21848.35446241511,0,,0.0,,False,0,221,631.5670893,"[2, 3, 5, 10, 11, 13, 15, 16, 19, 20]",0,30.0,4,,,70,1.0,1,0,4,4,19,10,ordinary,22,full_coverage_and_all_discovered_cleared,298,6315.670893,40.0,constant,,0.02981591603020206
10,1,True,0,10,2,3,0,edge__adversarial-negative__70,edge__adversarial-negative,8,0,0,11,10,332,,bounded_transverse_width,,base,0,0.03021800000000141,0,10,,0,0,,,0,0,0,False,0,0,0,4,41,0,8,3,3,319,count_cheap_predict8_width015,10,10,[],21848.35446241511,0,,0.0,,False,0,221,631.5670893,"[2, 3, 5, 10, 11, 13, 15, 16, 19, 20]",0,30.0,4,0,0,70,1.0,1,0,4,4,19,10,ordinary,22,full_coverage_and_all_discovered_cleared,298,6315.670893,40.0,constant,,0.03022579097887501
8,1,True,0,8,1,3,0,edge__adversarial-negative__70,edge__adversarial-negative,9,52,52,12,10,345,,bounded_transverse_width,,locked,39,0.0379870000000011,7,10,cached_distance_prefix_sum,0,0,,,52,0,45,True,0,0,52,2,0,0,8,2,2,331,lean_cheap_predict8_locked_width015,10,,[],20055.396444471105,0,,0.0,,False,0,475,604.0079291,"[2, 3, 5, 10, 11, 13, 15, 16, 19, 20]",0,30.0,4,,,70,1.0,4,9,0,2,17,10,ordinary,22,full_coverage_and_all_discovered_cleared,318,6040.079291,40.0,constant,,0.03800225001759827
8,1,True,0,8,1,3,0,edge__adversarial-negative__70,edge__adversarial-negative,9,52,52,12,10,345,,bounded_transverse_width,,locked,39,0.03830699999999965,7,10,cached_distance_prefix_sum,0,0,,,52,0,45,True,0,0,52,2,0,0,8,2,2,331,count_cheap_predict8_locked_width015,10,10,[],20055.396444471105,0,,0.0,,False,0,475,604.0079291,"[2, 3, 5, 10, 11, 13, 15, 16, 19, 20]",0,30.0,4,0,0,70,1.0,4,9,0,2,17,10,ordinary,22,full_coverage_and_all_discovered_cleared,318,6040.079291,40.0,constant,,0.03832895797677338
14,1,True,0,14,0,0,0,edge__adversarial-negative__71,edge__adversarial-negative,12,17,17,12,12,337,,bounded_transverse_width,,base,0,0.034230999999998346,3,12,,0,0,,,17,0,14,False,0,0,17,0,47,0,4,3,3,323,lean_deferred_width015,8,,[],21787.248185217326,0,,0.0,,False,0,0,527.5374696666667,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",0,30.0,4,,,71,1.0,12,1,1,0,25,12,ordinary,22,full_coverage_and_all_discovered_cleared,298,6330.449636,40.0,constant,,0.03423745901091024
14,1,True,0,14,0,0,0,edge__adversarial-negative__71,edge__adversarial-negative,12,17,17,12,12,337,,bounded_transverse_width,,base,0,0.03494399999999942,3,12,,0,0,,,17,0,14,False,0,0,17,0,47,0,4,3,3,323,count_deferred_width015,8,8,[],21787.248185217326,0,,0.0,,False,0,0,527.5374696666667,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",0,30.0,4,0,0,71,1.0,12,1,1,0,25,12,ordinary,22,full_coverage_and_all_discovered_cleared,298,6330.449636,40.0,constant,,0.03499479201855138
14,1,True,0,14,0,0,0,edge__adversarial-negative__71,edge__adversarial-negative,12,17,18,12,12,336,,bounded_transverse_width,,base,0,0.036910999999999916,3,12,,0,0,,,18,0,15,False,0,0,18,0,47,0,8,3,3,322,lean_cheap_predict8_width015,8,,[],21787.248185217326,0,,0.0,,False,0,420,527.0374696666667,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",1,30.0,4,,,71,1.0,12,1,1,0,25,12,ordinary,22,full_coverage_and_all_discovered_cleared,297,6324.449636,40.0,constant,,0.03695449995575473
14,1,True,0,14,0,0,0,edge__adversarial-negative__71,edge__adversarial-negative,12,17,18,12,12,336,,bounded_transverse_width,,base,0,0.037030999999998926,3,12,,0,0,,,18,0,15,False,0,0,18,0,47,0,8,3,3,322,count_cheap_predict8_width015,8,8,[],21787.248185217326,0,,0.0,,False,0,420,527.0374696666667,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",1,30.0,4,0,0,71,1.0,12,1,1,0,25,12,ordinary,22,full_coverage_and_all_discovered_cleared,297,6324.449636,40.0,constant,,0.03704320901306346
16,3,True,0,16,1,2,1,edge__adversarial-negative__71,edge__adversarial-negative,11,48,48,13,12,317,,bounded_transverse_width,,locked,48,0.045597000000000776,1,12,cached_distance_prefix_sum,0,0,,,48,0,47,True,0,0,48,6,0,0,8,3,2,302,lean_cheap_predict8_locked_width015,8,,[],20785.28903349174,0,,0.0,,False,0,379,500.92148399999996,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",0,30.0,4,,,71,1.0,8,10,15,6,26,12,ordinary,22,full_coverage_and_all_discovered_cleared,281,6011.057808,40.0,constant,,0.045647083956282586
16,3,True,0,16,1,2,1,edge__adversarial-negative__71,edge__adversarial-negative,11,48,48,13,12,317,,bounded_transverse_width,,locked,48,0.04572600000000193,1,12,cached_distance_prefix_sum,0,0,,,48,0,47,True,0,0,48,6,0,0,8,3,2,302,count_cheap_predict8_locked_width015,8,8,[],20785.28903349174,0,,0.0,,False,0,379,500.92148399999996,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",0,30.0,4,0,0,71,1.0,8,10,15,6,26,12,ordinary,22,full_coverage_and_all_discovered_cleared,281,6011.057808,40.0,constant,,0.04580700001679361
12,5,True,0,12,1,4,1,edge__adversarial-spatial__67,edge__adversarial-spatial,9,25,25,13,10,329,,bounded_transverse_width,,base,0,0.03311499999999867,4,10,,0,0,,,25,0,21,False,0,0,25,1,40,0,4,5,3,314,lean_deferred_width015,10,,[],21866.926045986544,0,,0.0,,False,0,0,629.738521,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",0,30.0,4,,,67,1.0,6,5,7,1,18,10,ordinary,22,full_coverage_and_all_discovered_cleared,295,6297.38521,40.0,constant,,0.033141624997369945
12,5,True,0,12,1,4,1,edge__adversarial-spatial__67,edge__adversarial-spatial,9,25,25,13,10,329,,bounded_transverse_width,,base,0,0.03315800000000024,4,10,,0,0,,,25,0,21,False,0,0,25,1,40,0,4,5,3,314,count_deferred_width015,10,10,[],21866.926045986544,0,,0.0,,False,0,0,629.738521,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",0,30.0,4,0,0,67,1.0,6,5,7,1,18,10,ordinary,22,full_coverage_and_all_discovered_cleared,295,6297.38521,40.0,constant,,0.03317208297085017
12,5,True,0,12,1,4,1,edge__adversarial-spatial__67,edge__adversarial-spatial,9,25,28,13,10,326,,bounded_transverse_width,,base,0,0.03545700000000096,4,10,,0,0,,,28,0,24,False,0,0,28,1,40,0,8,5,3,311,lean_cheap_predict8_width015,10,,[],21866.926045986544,0,,0.0,,False,0,327,628.0385210000001,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",3,30.0,4,,,67,1.0,6,5,7,1,18,10,ordinary,22,full_coverage_and_all_discovered_cleared,293,6280.38521,40.0,constant,,0.03547329205321148
12,5,True,0,12,1,4,1,edge__adversarial-spatial__67,edge__adversarial-spatial,9,25,28,13,10,326,,bounded_transverse_width,,base,0,0.035707000000002154,4,10,,0,0,,,28,0,24,False,0,0,28,1,40,0,8,5,3,311,count_cheap_predict8_width015,10,10,[],21866.926045986544,0,,0.0,,False,0,327,628.0385210000001,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",3,30.0,4,0,0,67,1.0,6,5,7,1,18,10,ordinary,22,full_coverage_and_all_discovered_cleared,293,6280.38521,40.0,constant,,0.03572845796588808
13,3,True,0,13,0,2,1,edge__adversarial-spatial__67,edge__adversarial-spatial,10,30,30,12,10,336,,bounded_transverse_width,,locked,43,0.035580999999996976,4,10,cached_distance_prefix_sum,0,0,,,30,0,26,True,0,0,30,3,0,0,8,5,3,322,lean_cheap_predict8_locked_width015,10,,[],20859.047128701175,0,,0.0,,False,0,331,613.9809427,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",0,30.0,4,,,67,1.0,11,8,39,3,21,10,ordinary,22,full_coverage_and_all_discovered_cleared,302,6139.809427,40.0,constant,,0.03560312499757856
13,3,True,0,13,0,2,1,edge__adversarial-spatial__67,edge__adversarial-spatial,10,30,30,12,10,336,,bounded_transverse_width,,locked,43,0.03569300000000197,4,10,cached_distance_prefix_sum,0,0,,,30,0,26,True,0,0,30,3,0,0,8,5,3,322,count_cheap_predict8_locked_width015,10,10,[],20859.047128701175,0,,0.0,,False,0,331,613.9809427,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",0,30.0,4,0,0,67,1.0,11,8,39,3,21,10,ordinary,22,full_coverage_and_all_discovered_cleared,302,6139.809427,40.0,constant,,0.03570229100296274
19,6,True,0,19,1,2,2,edge__adversarial-spatial__68,edge__adversarial-spatial,14,12,12,16,15,300,,bounded_transverse_width,,base,0,0.04449499999999773,3,15,,0,0,,,12,0,9,False,0,0,12,5,52,0,4,5,3,282,lean_deferred_width015,5,,[],22586.45546490433,0,,0.0,,False,0,0,417.8194064,"[2, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 19, 20]",0,30.0,4,,,68,1.0,12,6,14,5,30,15,ordinary,22,full_coverage_and_all_discovered_cleared,262,6267.291096,40.0,constant,,0.04457391705363989
19,6,True,0,19,1,2,2,edge__adversarial-spatial__68,edge__adversarial-spatial,14,12,12,16,15,300,,bounded_transverse_width,,base,0,0.038962000000001495,3,15,,0,0,,,12,0,9,False,0,0,12,5,52,0,4,5,3,282,count_deferred_width015,5,5,[],22586.45546490433,0,,0.0,,False,0,0,417.8194064,"[2, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 19, 20]",0,30.0,4,0,0,68,1.0,12,6,14,5,30,15,ordinary,22,full_coverage_and_all_discovered_cleared,262,6267.291096,40.0,constant,,0.039000249991659075
19,6,True,0,19,1,2,2,edge__adversarial-spatial__68,edge__adversarial-spatial,14,12,12,16,15,300,,bounded_transverse_width,,base,0,0.04082000000000008,3,15,,0,0,,,12,0,9,False,0,0,12,5,52,0,8,5,3,282,lean_cheap_predict8_width015,5,,[],22586.45546490433,0,,0.0,,False,0,452,417.8194064,"[2, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 19, 20]",0,30.0,4,,,68,1.0,12,6,14,5,30,15,ordinary,22,full_coverage_and_all_discovered_cleared,262,6267.291096,40.0,constant,,0.04084945801878348
19,6,True,0,19,1,2,2,edge__adversarial-spatial__68,edge__adversarial-spatial,14,12,12,16,15,300,,bounded_transverse_width,,base,0,0.04073800000000105,3,15,,0,0,,,12,0,9,False,0,0,12,5,52,0,8,5,3,282,count_cheap_predict8_width015,5,5,[],22586.45546490433,0,,0.0,,False,0,452,417.8194064,"[2, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 19, 20]",0,30.0,4,0,0,68,1.0,12,6,14,5,30,15,ordinary,22,full_coverage_and_all_discovered_cleared,262,6267.291096,40.0,constant,,0.04076962498947978
17,6,True,0,17,1,1,2,edge__adversarial-spatial__68,edge__adversarial-spatial,14,25,26,15,15,274,,bounded_transverse_width,,locked,50,0.04639500000000041,4,15,cached_distance_prefix_sum,0,0,,,26,0,22,True,0,0,26,5,0,0,8,5,3,257,lean_cheap_predict8_locked_width015,5,,[],22088.438830459872,0,,0.0,,False,0,336,401.04585099999997,"[2, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 19, 20]",1,30.0,4,,,68,1.0,12,1,50,7,28,15,ordinary,22,full_coverage_and_all_discovered_cleared,238,6015.687765,40.0,constant,,0.04643149999901652
17,6,True,0,17,1,1,2,edge__adversarial-spatial__68,edge__adversarial-spatial,14,25,26,15,15,274,,bounded_transverse_width,,locked,50,0.04615099999999828,4,15,cached_distance_prefix_sum,0,0,,,26,0,22,True,0,0,26,5,0,0,8,5,3,257,count_cheap_predict8_locked_width015,5,5,[],22088.438830459872,0,,0.0,,False,0,336,401.04585099999997,"[2, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 19, 20]",1,30.0,4,0,0,68,1.0,12,1,50,7,28,15,ordinary,22,full_coverage_and_all_discovered_cleared,238,6015.687765,40.0,constant,,0.04617383301956579
12,1,True,0,12,0,3,0,edge__adversarial-spatial__69,edge__adversarial-spatial,15,24,24,18,15,290,,bounded_transverse_width,,base,0,0.03902700000000081,0,15,,0,0,,,24,0,24,False,0,0,24,3,48,0,4,4,3,270,lean_deferred_width015,5,,[],22970.070558720483,0,,0.0,,False,0,0,418.5342737333333,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18]",0,30.0,4,,,69,1.0,13,6,14,3,26,15,ordinary,22,full_coverage_and_all_discovered_cleared,250,6278.014106,40.0,constant,,0.039027165970765054
12,1,True,0,12,0,3,0,edge__adversarial-spatial__69,edge__adversarial-spatial,15,24,24,18,15,290,,bounded_transverse_width,,base,0,0.039766999999997665,0,15,,0,0,,,24,0,24,False,0,0,24,3,48,0,4,4,3,270,count_deferred_width015,5,5,[],22970.070558720483,0,,0.0,,False,0,0,418.5342737333333,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18]",0,30.0,4,0,0,69,1.0,13,6,14,3,26,15,ordinary,22,full_coverage_and_all_discovered_cleared,250,6278.014106,40.0,constant,,0.03978579200338572
12,1,True,0,12,0,3,0,edge__adversarial-spatial__69,edge__adversarial-spatial,15,24,24,18,15,290,,bounded_transverse_width,,base,0,0.0412220000000012,0,15,,0,0,,,24,0,24,False,0,0,24,3,48,0,8,4,3,270,lean_cheap_predict8_width015,5,,[],22970.070558720483,0,,0.0,,False,0,344,418.5342737333333,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18]",0,30.0,4,,,69,1.0,13,6,14,3,26,15,ordinary,22,full_coverage_and_all_discovered_cleared,250,6278.014106,40.0,constant,,0.041235084005165845
12,1,True,0,12,0,3,0,edge__adversarial-spatial__69,edge__adversarial-spatial,15,24,24,18,15,290,,bounded_transverse_width,,base,0,0.041366000000000014,0,15,,0,0,,,24,0,24,False,0,0,24,3,48,0,8,4,3,270,count_cheap_predict8_width015,5,5,[],22970.070558720483,0,,0.0,,False,0,344,418.5342737333333,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18]",0,30.0,4,0,0,69,1.0,13,6,14,3,26,15,ordinary,22,full_coverage_and_all_discovered_cleared,250,6278.014106,40.0,constant,,0.04138937499374151
6,0,True,0,6,1,1,0,edge__adversarial-spatial__69,edge__adversarial-spatial,14,50,51,15,15,251,,bounded_transverse_width,,locked,43,0.04671599999999998,0,15,cached_distance_prefix_sum,0,0,,,51,0,51,True,0,0,51,4,0,0,8,2,2,234,lean_cheap_predict8_locked_width015,5,,[],20627.559186793704,0,,0.0,,False,0,513,372.23412233333335,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18]",1,30.0,4,,,69,1.0,14,8,52,4,21,15,ordinary,22,full_coverage_and_all_discovered_cleared,213,5583.511835,40.0,constant,,0.046751582995057106
6,0,True,0,6,1,1,0,edge__adversarial-spatial__69,edge__adversarial-spatial,14,50,51,15,15,251,,bounded_transverse_width,,locked,43,0.04653899999999922,0,15,cached_distance_prefix_sum,0,0,,,51,0,51,True,0,0,51,4,0,0,8,2,2,234,count_cheap_predict8_locked_width015,5,5,[],20627.559186793704,0,,0.0,,False,0,513,372.23412233333335,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18]",1,30.0,4,0,0,69,1.0,14,8,52,4,21,15,ordinary,22,full_coverage_and_all_discovered_cleared,213,5583.511835,40.0,constant,,0.04661745799239725
11,0,True,0,11,0,1,0,edge__adversarial-spatial__70,edge__adversarial-spatial,10,0,0,11,10,327,,bounded_transverse_width,,base,0,0.027447999999999695,0,10,,0,0,,,0,0,0,False,0,0,0,6,43,0,4,3,3,314,lean_deferred_width015,10,,[],20889.783726604215,0,,0.0,,False,0,0,609.1956743,"[2, 3, 5, 10, 11, 13, 15, 16, 19, 20]",0,30.0,4,,,70,1.0,1,0,5,7,21,10,ordinary,22,full_coverage_and_all_discovered_cleared,291,6091.956743,40.0,constant,,0.027467041043564677
11,0,True,0,11,0,1,0,edge__adversarial-spatial__70,edge__adversarial-spatial,10,0,0,11,10,327,,bounded_transverse_width,,base,0,0.0277739999999973,0,10,,0,0,,,0,0,0,False,0,0,0,6,43,0,4,3,3,314,count_deferred_width015,10,10,[],20889.783726604215,0,,0.0,,False,0,0,609.1956743,"[2, 3, 5, 10, 11, 13, 15, 16, 19, 20]",0,30.0,4,0,0,70,1.0,1,0,5,7,21,10,ordinary,22,full_coverage_and_all_discovered_cleared,291,6091.956743,40.0,constant,,0.027795459027402103
11,0,True,0,11,0,1,0,edge__adversarial-spatial__70,edge__adversarial-spatial,10,0,0,11,10,327,,bounded_transverse_width,,base,0,0.029451999999999146,0,10,,0,0,,,0,0,0,False,0,0,0,6,43,0,8,3,3,314,lean_cheap_predict8_width015,10,,[],20889.783726604215,0,,0.0,,False,0,130,609.1956743,"[2, 3, 5, 10, 11, 13, 15, 16, 19, 20]",0,30.0,4,,,70,1.0,1,0,5,7,21,10,ordinary,22,full_coverage_and_all_discovered_cleared,291,6091.956743,40.0,constant,,0.029483874968718737
11,0,True,0,11,0,1,0,edge__adversarial-spatial__70,edge__adversarial-spatial,10,0,0,11,10,327,,bounded_transverse_width,,base,0,0.029666999999999888,0,10,,0,0,,,0,0,0,False,0,0,0,6,43,0,8,3,3,314,count_cheap_predict8_width015,10,10,[],20889.783726604215,0,,0.0,,False,0,130,609.1956743,"[2, 3, 5, 10, 11, 13, 15, 16, 19, 20]",0,30.0,4,0,0,70,1.0,1,0,5,7,21,10,ordinary,22,full_coverage_and_all_discovered_cleared,291,6091.956743,40.0,constant,,0.029694250028114766
6,0,True,0,6,0,0,0,edge__adversarial-spatial__70,edge__adversarial-spatial,10,44,44,10,10,336,,bounded_transverse_width,,locked,38,0.034393999999998925,5,10,cached_distance_prefix_sum,0,0,,,44,0,39,True,0,0,44,2,0,0,8,2,2,324,lean_cheap_predict8_locked_width015,10,,[],19769.075070448125,0,,0.0,,False,0,348,592.9815014,"[2, 3, 5, 10, 11, 13, 15, 16, 19, 20]",0,30.0,4,,,70,1.0,4,7,13,2,16,10,ordinary,22,full_coverage_and_all_discovered_cleared,306,5929.815014,40.0,constant,,0.034443457960151136
6,0,True,0,6,0,0,0,edge__adversarial-spatial__70,edge__adversarial-spatial,10,44,44,10,10,336,,bounded_transverse_width,,locked,38,0.034787000000001456,5,10,cached_distance_prefix_sum,0,0,,,44,0,39,True,0,0,44,2,0,0,8,2,2,324,count_cheap_predict8_locked_width015,10,10,[],19769.075070448125,0,,0.0,,False,0,348,592.9815014,"[2, 3, 5, 10, 11, 13, 15, 16, 19, 20]",0,30.0,4,0,0,70,1.0,4,7,13,2,16,10,ordinary,22,full_coverage_and_all_discovered_cleared,306,5929.815014,40.0,constant,,0.03489283402450383
20,5,True,0,20,0,1,1,edge__adversarial-spatial__71,edge__adversarial-spatial,12,1,1,13,12,340,,bounded_transverse_width,,base,0,0.032609000000000776,0,12,,0,0,,,1,0,1,False,0,0,1,4,50,0,4,4,3,325,lean_deferred_width015,8,,[],22120.83671002286,0,,0.0,,False,0,0,533.9306116666667,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",0,30.0,4,,,71,1.0,5,0,17,4,28,12,ordinary,22,full_coverage_and_all_discovered_cleared,295,6407.16734,40.0,constant,,0.03262862499104813
20,5,True,0,20,0,1,1,edge__adversarial-spatial__71,edge__adversarial-spatial,12,1,1,13,12,340,,bounded_transverse_width,,base,0,0.032444000000001694,0,12,,0,0,,,1,0,1,False,0,0,1,4,50,0,4,4,3,325,count_deferred_width015,8,8,[],22120.83671002286,0,,0.0,,False,0,0,533.9306116666667,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",0,30.0,4,0,0,71,1.0,5,0,17,4,28,12,ordinary,22,full_coverage_and_all_discovered_cleared,295,6407.16734,40.0,constant,,0.0324605829664506
20,5,True,0,20,0,1,1,edge__adversarial-spatial__71,edge__adversarial-spatial,12,1,1,13,12,340,,bounded_transverse_width,,base,0,0.03479499999999902,0,12,,0,0,,,1,0,1,False,0,0,1,4,50,0,8,4,3,325,lean_cheap_predict8_width015,8,,[],22120.83671002286,0,,0.0,,False,0,142,533.9306116666667,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",0,30.0,4,,,71,1.0,5,0,17,4,28,12,ordinary,22,full_coverage_and_all_discovered_cleared,295,6407.16734,40.0,constant,,0.034804207971319556
20,5,True,0,20,0,1,1,edge__adversarial-spatial__71,edge__adversarial-spatial,12,1,1,13,12,340,,bounded_transverse_width,,base,0,0.035005999999999204,0,12,,0,0,,,1,0,1,False,0,0,1,4,50,0,8,4,3,325,count_cheap_predict8_width015,8,8,[],22120.83671002286,0,,0.0,,False,0,142,533.9306116666667,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",0,30.0,4,0,0,71,1.0,5,0,17,4,28,12,ordinary,22,full_coverage_and_all_discovered_cleared,295,6407.16734,40.0,constant,,0.03501804097322747
17,6,True,0,17,0,0,2,edge__adversarial-spatial__71,edge__adversarial-spatial,12,18,18,12,12,302,,bounded_transverse_width,,locked,47,0.03699600000000203,0,12,cached_distance_prefix_sum,0,0,,,18,0,18,True,0,0,18,4,0,0,8,4,2,288,lean_cheap_predict8_locked_width015,8,,[],21027.973955994166,0,,0.0,,False,0,126,497.3828990833333,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",0,30.0,4,,,71,1.0,7,4,43,4,25,12,ordinary,22,full_coverage_and_all_discovered_cleared,263,5968.594789,40.0,constant,,0.03701412497321144
17,6,True,0,17,0,0,2,edge__adversarial-spatial__71,edge__adversarial-spatial,12,18,18,12,12,302,,bounded_transverse_width,,locked,47,0.03832699999999889,0,12,cached_distance_prefix_sum,0,0,,,18,0,18,True,0,0,18,4,0,0,8,4,2,288,count_cheap_predict8_locked_width015,8,8,[],21027.973955994166,0,,0.0,,False,0,126,497.3828990833333,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",0,30.0,4,0,0,71,1.0,7,4,43,4,25,12,ordinary,22,full_coverage_and_all_discovered_cleared,263,5968.594789,40.0,constant,,0.03842241602251306
14,2,True,0,14,2,2,0,clustered__iid__67,clustered__iid,8,21,21,10,10,306,,bounded_transverse_width,,base,0,0.03045099999999934,3,10,,0,0,,,21,0,18,False,0,0,21,4,44,0,4,5,3,294,lean_deferred_width015,10,,[],21840.49330334998,0,,0.0,,False,0,0,616.1098656,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",0,30.0,4,,,67,1.0,10,2,16,4,22,10,ordinary,22,full_coverage_and_all_discovered_cleared,273,6161.098656,40.0,constant,,0.030488041986245662
14,2,True,0,14,2,2,0,clustered__iid__67,clustered__iid,8,21,21,10,10,306,,bounded_transverse_width,,base,0,0.03006700000000251,3,10,,0,0,,,21,0,18,False,0,0,21,4,44,0,4,5,3,294,count_deferred_width015,10,10,[],21840.49330334998,0,,0.0,,False,0,0,616.1098656,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",0,30.0,4,0,0,67,1.0,10,2,16,4,22,10,ordinary,22,full_coverage_and_all_discovered_cleared,273,6161.098656,40.0,constant,,0.03011487500043586
14,2,True,0,14,2,2,0,clustered__iid__67,clustered__iid,8,21,21,10,10,306,,bounded_transverse_width,,base,0,0.032463999999997384,3,10,,0,0,,,21,0,18,False,0,0,21,4,44,0,8,5,3,294,lean_cheap_predict8_width015,10,,[],21840.49330334998,0,,0.0,,False,0,233,616.1098656,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",0,30.0,4,,,67,1.0,10,2,16,4,22,10,ordinary,22,full_coverage_and_all_discovered_cleared,273,6161.098656,40.0,constant,,0.03248454100685194
14,2,True,0,14,2,2,0,clustered__iid__67,clustered__iid,8,21,21,10,10,306,,bounded_transverse_width,,base,0,0.03278900000000107,3,10,,0,0,,,21,0,18,False,0,0,21,4,44,0,8,5,3,294,count_cheap_predict8_width015,10,10,[],21840.49330334998,0,,0.0,,False,0,233,616.1098656,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",0,30.0,4,0,0,67,1.0,10,2,16,4,22,10,ordinary,22,full_coverage_and_all_discovered_cleared,273,6161.098656,40.0,constant,,0.03285158396465704
13,1,True,0,13,0,0,0,clustered__iid__67,clustered__iid,10,20,20,10,10,302,,bounded_transverse_width,,locked,44,0.03172599999999903,3,10,cached_distance_prefix_sum,0,0,,,20,0,17,True,0,0,20,3,0,0,8,4,3,290,lean_cheap_predict8_locked_width015,10,,[],21759.105688019386,0,,0.0,,False,0,211,612.1821135,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",0,30.0,4,,,67,1.0,9,1,12,3,22,10,ordinary,22,full_coverage_and_all_discovered_cleared,270,6121.821135,40.0,constant,,0.03174750000471249
13,1,True,0,13,0,0,0,clustered__iid__67,clustered__iid,10,20,20,10,10,302,,bounded_transverse_width,,locked,44,0.031492000000000075,3,10,cached_distance_prefix_sum,0,0,,,20,0,17,True,0,0,20,3,0,0,8,4,3,290,count_cheap_predict8_locked_width015,10,10,[],21759.105688019386,0,,0.0,,False,0,211,612.1821135,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",0,30.0,4,0,0,67,1.0,9,1,12,3,22,10,ordinary,22,full_coverage_and_all_discovered_cleared,270,6121.821135,40.0,constant,,0.031525750004220754
